phoneme,n_languages,freq,IDF
phoneme_286,10,0.0056433408577878106,5.177279038170981
phoneme_287,1,5.64334085778781e-4,7.4798641311650265
phoneme_288,39,0.02200902934537246,3.8163024850353797
phoneme_289,1,5.64334085778781e-4,7.4798641311650265
phoneme_290,4,0.002257336343115124,6.093569770045136
phoneme_291,12,0.006772009029345372,4.994957481377026
phoneme_292,3,0.001693002257336343,6.3812518424969165
phoneme_293,1,5.64334085778781e-4,7.4798641311650265
phoneme_294,264,0.1489841986455982,1.90391502801871
phoneme_295,1,5.64334085778781e-4,7.4798641311650265
phoneme_296,46,0.025959367945823927,3.6512227346759314
phoneme_297,19,0.01072234762979684,4.535425151998585
phoneme_300,1,5.64334085778781e-4,7.4798641311650265
phoneme_301,1,5.64334085778781e-4,7.4798641311650265
phoneme_303,10,0.0056433408577878106,5.177279038170981
phoneme_304,3,0.001693002257336343,6.3812518424969165
phoneme_305,1,5.64334085778781e-4,7.4798641311650265
phoneme_307,1,5.64334085778781e-4,7.4798641311650265
phoneme_308,1,5.64334085778781e-4,7.4798641311650265
phoneme_309,1,5.64334085778781e-4,7.4798641311650265
phoneme_310,5,0.0028216704288939053,5.870426218730926
phoneme_311,28,0.01580135440180587,4.147659620989822
phoneme_312,619,0.3493227990970655,1.05175885848043
phoneme_314,1,5.64334085778781e-4,7.4798641311650265
phoneme_315,22,0.012415349887133182,4.38882167780671
phoneme_317,3,0.001693002257336343,6.3812518424969165
phoneme_318,4,0.002257336343115124,6.093569770045136
phoneme_319,3,0.001693002257336343,6.3812518424969165
phoneme_320,4,0.002257336343115124,6.093569770045136
phoneme_321,2,0.001128668171557562,6.786716950605081
phoneme_322,1,5.64334085778781e-4,7.4798641311650265
phoneme_323,1,5.64334085778781e-4,7.4798641311650265
phoneme_324,4,0.002257336343115124,6.093569770045136
phoneme_326,1,5.64334085778781e-4,7.4798641311650265
phoneme_327,171,0.09650112866817155,2.3382005746623666
phoneme_328,615,0.34706546275395034,1.0582418633585084
phoneme_329,1052,0.5936794582392777,0.521415737867371
phoneme_330,3,0.001693002257336343,6.3812518424969165
phoneme_331,3,0.001693002257336343,6.3812518424969165
phoneme_332,1,5.64334085778781e-4,7.4798641311650265
phoneme_333,1,5.64334085778781e-4,7.4798641311650265
phoneme_334,1484,0.837471783295711,0.17736770743770056
phoneme_335,2,0.001128668171557562,6.786716950605081
phoneme_336,86,0.04853273137697517,3.0255168349115187
phoneme_337,74,0.0417607223476298,3.1757990379608563
phoneme_338,500,0.28216704288939054,1.2652560327428344
phoneme_339,1,5.64334085778781e-4,7.4798641311650265
phoneme_340,1,5.64334085778781e-4,7.4798641311650265
phoneme_341,378,0.21331828442437922,1.5449699355454387
phoneme_342,2,0.001128668171557562,6.786716950605081
phoneme_343,481,0.2714446952595937,1.3039968610592652
phoneme_344,1,5.64334085778781e-4,7.4798641311650265
phoneme_345,35,0.019751693002257337,3.9245160696756125
phoneme_346,1,5.64334085778781e-4,7.4798641311650265
phoneme_347,9,0.005079006772009029,5.2826395538288065
phoneme_348,28,0.01580135440180587,4.147659620989822
phoneme_351,1,5.64334085778781e-4,7.4798641311650265
phoneme_352,1,5.64334085778781e-4,7.4798641311650265
phoneme_353,1,5.64334085778781e-4,7.4798641311650265
phoneme_354,50,0.028216704288939052,3.56784112573688
phoneme_356,113,0.06376975169300225,2.7524763124526856
phoneme_358,11,0.006207674943566591,5.081968858366656
phoneme_359,1,5.64334085778781e-4,7.4798641311650265
phoneme_360,2,0.001128668171557562,6.786716950605081
phoneme_361,2,0.001128668171557562,6.786716950605081
phoneme_362,1,5.64334085778781e-4,7.4798641311650265
phoneme_363,19,0.01072234762979684,4.535425151998585
phoneme_364,3,0.001693002257336343,6.3812518424969165
phoneme_365,1,5.64334085778781e-4,7.4798641311650265
phoneme_366,53,0.029909706546275394,3.5095722176129045
phoneme_367,1,5.64334085778781e-4,7.4798641311650265
phoneme_368,1,5.64334085778781e-4,7.4798641311650265
phoneme_372,1,5.64334085778781e-4,7.4798641311650265
phoneme_375,3,0.001693002257336343,6.3812518424969165
phoneme_379,3,0.001693002257336343,6.3812518424969165
phoneme_380,224,0.12641083521444696,2.0682180793099865
phoneme_381,1,5.64334085778781e-4,7.4798641311650265
phoneme_382,9,0.005079006772009029,5.2826395538288065
phoneme_383,9,0.005079006772009029,5.2826395538288065
