"","Itbayaten","Ivatan","Ibatan","Ilocano","Gddang","Gaddang","Ibanag","Malaweg","Itawis","Yogad","Apayao","Kalinga","Itneg","Kankanaey","Bontoc","Balangao","AyanganIfugao","TuwaliIfugao","Kalanguya","Ibaloi","Bugkalot","Pangasinan","Sambal","Bolinao","Kapampangan","Tagalog","Bicolano","MangyanBuhid","MangyanBangon","MangyanHanunuo","MangyanIraya","BinukidnonNegros","Sulodnon","Kinaray-a","Hilgaynon","Cebuano","Boholano","Waray","Tausug","Surigaonon","Cuyonon","Agutaya","Palawano","Tagbanwa","Molbog","SamaDilautTaluksangay","SamaDilautMampang","SamaDilautBonggao","SamaDeyaBonggao","SamaKabingaan","SamaBangingi","Yakan","Chavacano","Subanon","Subanen","Iranun","Meranao","Maguindanaon","Mandaya","Mansaka","Kamayo","Tagakaolo","Kalagan","Kagayanen","Cinamiguin","BukidnonTalaandig","BukidnonBinukid","BukidnonHigaonon","BukidnonManobo","BukidnonUmayamnon","BukidnonTigwahanon","BukdinonMatigsalug","DavaoMatigsalug","AtaManobo","ManoboTagabawa","OvuManuvo","ManoboAgusan","Manguangan","Dibabaon","ManoboRK","ManoboIlianen","Lambanguian","ManoboDulangan","ManoboSarangani","BagoboKlata","BlaanKoronadal","BlaanSarangani","Obo","Tboli","Teduray","Sangil","AytaAmbala","AytaMagbukon","AytaMag-indi","AytaMag-antsi","AytaSambal","AgtaDupaningan","AgtaLabin","AttaRizal","AgtaMaddela","AgtaCasiguran","Arta","AgtaDumagat","AgtaRemontado","AgtaLopez","AgtaManide","AgtaIriga","AgtaIsarog","AgtaIraya","AgtaMatnog","AgtaBulusan","AtiPanay","AtiNegros","Batak","Mamanwa"
"Molbog",3060.08161022463,3036.0032956033,2925.46128354731,1280.17871498258,3182.20427225422,2960.93003143201,3288.46129020739,3231.96563715148,3160.78976115307,3345.09785127069,3107.10873474584,3157.85794016659,2766.2383205971,2928.71445045207,2962.28394187082,3064.09495926383,3083.66853293483,3079.52382771448,3052.21676587714,2690.65253730124,2873.93893134089,2710.14639372776,1018.34610644734,1107.49112859673,2334.32223298755,2212.26543788343,1729.13833535293,2003.91795374426,1951.90680982851,1798.32959268341,1832.86091456401,1283.15104691996,1710.25386985016,808.894128845098,710.889387168676,1048.92834214103,950.647789551452,1436.63565508129,498.942645209111,1237.07889489665,786.607259439642,820.262263162607,378.320714256985,919.872693292364,0,1299.93825586722,1116.32848439742,452.822676745708,452.822676745708,1111.39936654521,1087.5703255785,1228.50429080619,1111.39936654521,1111.39936654521,1006.89787973919,1313.89602830322,1845.36103778196,1498.60346655168,2176.8510760012,2116.08964949722,1895.36415569525,2355.90461069406,2441.7198805704,662.202442608698,1331.84385840379,1727.25085403223,1664.31505545406,1592.03619008801,1714.10524694271,1704.19606771303,1832.2765431688,1850.73616710962,2100.19634454815,2049.45354964972,2339.76170856594,2100.19634454815,1824.1203448586,1993.87191515889,2034.5605812427,1975.27876532476,2143.81532152686,1452.38597027978,1224.89306310182,1154.04535869864,2196.12618542628,2480.1206039851,2603.633855312,1767.07880833916,1171.29598396672,1432.67658526632,1061.38356661466,1150.76501291207,1085.94534306386,1228.81875224064,1275.97651273624,1051.53891528169,3052.95535770946,3124.87452462762,3231.96563715148,3422.37418836747,3063.61758601463,3086.5562078545,2473.08549405433,2396.9470896806,1798.52492361804,2059.61717097296,1621.72565745462,1736.89640664398,1636.7773871807,1384.82079295317,1388.61976023021,1519.15142107087,1257.8206091681,958.30876479541,1375.51082897301
"SamaDilautTaluksangay",2914.35374989384,2890.27543527251,2779.73342321652,2510.7912982797,3036.47641192343,2815.20217110122,3142.7334298766,3086.23777682069,3015.06190082228,3199.3699909399,2961.38087441506,3012.1300798358,2620.51046026631,2782.98659012128,2816.55608154003,2918.36709893304,2937.94067260404,2933.79596738369,2906.48890554635,2544.92467697045,2728.2110710101,2564.41853339697,2251.29429649757,2344.50895745076,2188.59437265677,2066.53757755264,1583.41047502214,1858.19009341347,1806.17894949772,1652.60173235262,1687.13305423323,1137.42318658917,1564.52600951937,720.619248294305,1338.14248502031,903.200481810238,804.919929220663,1290.9077947505,218.574558472555,1091.35103456586,602.331244297042,637.185725831415,625.047263030828,599.80943685372,1299.93825586722,0,33.645836853866,569.674059687051,569.674059687051,41.3636462751985,235.081934128162,58.8307751549877,41.3636462751985,41.3636462751985,309.217234567318,260.721046015122,577.305299996186,422.71248705036,2031.12321567041,1970.36178916643,1749.63629536446,988.181541031523,866.433364990053,454.150814612293,1186.115998073,767.516126727054,1518.58719512327,1446.30832975723,1568.37738661192,1558.46820738224,1686.54868283801,773.136377741076,810.80321228165,931.769252471126,849.064333046652,810.80321228165,1678.39248452782,1848.1440548281,1888.83272091191,1829.55090499397,571.760065102632,318.852679900372,219.810912492381,625.714101399527,891.740899065194,611.320147631163,835.728789710243,544.75717406621,604.554437867808,326.355269876915,400.258257189084,2277.56179863538,2182.74271107919,2351.6140447421,2419.12066919829,2274.68995623058,2907.22749737867,2979.14666429683,3086.23777682069,3276.64632803668,2917.88972568384,2940.82834752371,2327.35763372354,2251.21922934981,1652.79706328725,1913.88931064217,1475.99779712383,1591.16854631319,1491.04952684991,1239.09293262238,1242.89189989942,1373.42356074008,1112.09274883731,722.999547284707,1229.78296864222
"SamaDilautMampang",3874.23257831579,3850.15426369447,3739.61225163848,3470.67012670165,3996.35524034539,3775.08099952317,4102.61225829855,4046.11660524265,3974.94072924423,1712.85446939778,3921.25970283701,3972.00890825775,3580.38928868826,3742.86541854323,3776.43490996198,3878.245927355,3897.81950102599,3893.67479580564,3866.3677339683,3504.8035053924,3688.08989943206,3524.29736181892,1360.48534119238,3304.38778587271,3148.47320107872,3026.4164059746,2543.2893034441,917.242562865345,973.728495257992,846.605029302562,2647.01188265518,1017.33975671521,1016.9980416752,645.566824393659,987.106314093893,1863.07931023219,741.05829017835,2250.78662317245,225.802487119719,2051.22986298782,623.279954988204,656.934958711169,581.642024003943,756.545388840926,1116.32848439742,33.645836853866,0,380.045846142622,380.045846142622,10.3154725232191,275.591307358511,55.3619669367101,10.3154725232191,10.3154725232191,342.771781751051,268.951308898552,583.450928049147,429.639554388872,1381.87537472847,1048.84435974838,2709.51512378641,992.020637019971,869.047446951957,498.875138157259,910.698895887987,766.973612417843,878.246430517571,941.610315089488,805.521410931818,923.650295983998,851.481361054749,780.259171566418,825.1399706664,942.858254850942,854.381122650439,825.1399706664,1210.82376278658,1168.00940122051,1168.23383078153,1349.3141564862,585.409059940175,324.969638723666,225.243093476816,583.384087285938,902.932293031833,615.744042110504,839.034364318058,542.220832639136,606.0615236425,333.193385073534,403.639539788958,3237.44062705734,1445.95354235788,3311.49287316405,3378.99949762025,1417.31930440156,3867.10632580063,3939.02549271879,4046.11660524265,1505.55625215523,1442.94029094722,1465.15777785897,1397.92142151368,1353.09975497449,2612.6758917092,2873.76813906413,2435.87662554578,2551.04737473515,2450.92835527186,2198.97176104433,2202.77072832137,1159.73225063945,2071.97157725926,794.981460343972,1039.02684070006
"SamaDilautBonggao",3949.92895828099,3925.85064365966,3815.30863160367,3546.36650666685,4072.05162031059,3850.77737948837,4178.30863826375,4121.81298520784,4050.63710920943,4234.94519932705,3996.95608280221,4047.70528822295,3656.08566865346,3818.56179850843,3852.13128992718,3953.94230732019,3973.51588099119,3969.37117577084,3942.0641139335,3580.4998853576,3763.78627939726,3599.99374178412,1334.25941150509,1530.86687324874,1304.92498990144,3102.11278593979,2618.9856834093,1048.90032477651,1116.24995504645,934.504770877412,1246.03916098338,863.026929759038,966.762774998113,721.263204358857,703.376709613378,1938.77569019739,910.487910619423,2326.48300313765,301.498867084917,2126.92624295301,698.976334953401,732.631338676367,475.727274952125,832.241768806124,452.822676745708,569.674059687051,380.045846142622,0,0,375.11672829042,351.287687323709,492.2216525514,375.11672829042,375.11672829042,894.240596422872,751.579521122697,1203.93799618859,819.150557450189,3066.69842405756,3005.93699755358,2785.21150375161,1142.31127143531,1141.97417358748,574.571518122457,2221.69120646015,1296.57646768738,2554.16240351042,2481.88353814438,2603.95259499907,2594.04341576939,1327.92421658897,1265.43526054995,1301.20097313112,2939.30089770608,1173.67779734005,1301.20097313112,2713.96769291497,2883.71926321525,2924.40792929906,2865.12611338112,1046.1560769224,709.264831001125,581.096472066768,607.085400161862,1298.36359917004,890.646712072595,953.751554993818,694.822743976727,740.247614042429,740.615272990255,624.453677091184,1337.88972236796,1234.42542956908,1421.72255049564,1490.39665912666,1417.16122534381,3942.80270576583,4014.72187268398,4121.81298520784,4312.22153642383,3953.46493407099,3976.40355591086,3362.93284211069,3286.79443773696,1130.94622165206,2949.46451902932,2511.57300551098,2626.74375470034,2526.62473523706,2274.66814100953,2278.46710828657,932.861451099412,1004.405319194,870.677840309169,2265.35817702937
"SamaDeyaBonggao",3949.92895828099,3925.85064365966,3815.30863160367,3546.36650666685,4072.05162031059,3850.77737948837,4178.30863826375,4121.81298520784,4050.63710920943,4234.94519932705,3996.95608280221,4047.70528822295,3656.08566865346,3818.56179850843,3852.13128992718,3953.94230732019,3973.51588099119,3969.37117577084,3942.0641139335,3580.4998853576,3763.78627939726,3599.99374178412,1334.25941150509,1530.86687324874,1304.92498990144,3102.11278593979,2618.9856834093,1048.90032477651,1116.24995504645,934.504770877412,1246.03916098338,863.026929759038,966.762774998113,721.263204358857,703.376709613378,1938.77569019739,910.487910619423,2326.48300313765,301.498867084917,2126.92624295301,698.976334953401,732.631338676367,475.727274952125,832.241768806124,452.822676745708,569.674059687051,380.045846142622,0,0,375.11672829042,351.287687323709,492.2216525514,375.11672829042,375.11672829042,894.240596422872,751.579521122697,1203.93799618859,819.150557450189,3066.69842405756,3005.93699755358,2785.21150375161,1142.31127143531,1141.97417358748,574.571518122457,2221.69120646015,1296.57646768738,2554.16240351042,2481.88353814438,2603.95259499907,2594.04341576939,1327.92421658897,1265.43526054995,1301.20097313112,2939.30089770608,1173.67779734005,1301.20097313112,2713.96769291497,2883.71926321525,2924.40792929906,2865.12611338112,1046.1560769224,709.264831001125,581.096472066768,607.085400161862,1298.36359917004,890.646712072595,953.751554993818,694.822743976727,740.247614042429,740.615272990255,624.453677091184,1337.88972236796,1234.42542956908,1421.72255049564,1490.39665912666,1417.16122534381,3942.80270576583,4014.72187268398,4121.81298520784,4312.22153642383,3953.46493407099,3976.40355591086,3362.93284211069,3286.79443773696,1130.94622165206,2949.46451902932,2511.57300551098,2626.74375470034,2526.62473523706,2274.66814100953,2278.46710828657,932.861451099412,1004.405319194,870.677840309169,2265.35817702937
"SamaKabingaan",3869.30346046359,3845.22514584226,3734.68313378627,3465.74100884945,3991.42612249319,3770.15188167097,4097.68314044635,4041.18748739044,3970.01161139203,1624.07109005119,3916.33058498481,3967.07979040555,3575.46017083606,3737.93630069103,3771.50579210978,3873.31680950279,3892.89038317379,3888.74567795344,3861.4386161161,3499.8743875402,3683.16078157986,3519.36824396672,1344.88136857651,3299.45866802051,3143.54408322652,3021.48728812239,2538.3601855919,905.45888376407,961.752421898636,839.553897012375,2642.08276480298,1015.5855490975,1008.46396899423,640.637706541457,971.343941864227,1858.15019237999,761.957160325384,2245.85750532025,220.873369267517,2046.30074513561,618.350837136001,652.005840858967,568.367801303502,751.616270988724,1111.39936654521,41.3636462751985,10.3154725232191,375.11672829042,375.11672829042,0,270.662189506309,56.8551706393127,0,0,365.971112759525,282.985886108379,610.051742569082,440.732263033033,1394.67717750627,1060.81739426444,2704.58600593421,1001.73869855355,879.18887914608,493.946020305057,935.043063240872,788.878868741008,904.101818747021,970.036667957643,828.762569693495,947.553059147334,868.444753323724,796.681264817869,837.083884725982,955.89583400155,865.094159080889,837.083884725982,1228.64500659723,1182.9472047484,1182.22051945613,1365.39667912468,597.116506160458,335.700689488608,234.924062729891,588.279742487964,914.484774878734,625.40657154369,848.347585820468,550.756748040827,614.93163737994,344.299526089625,410.498921079219,3232.51150920513,1432.23265068608,3306.56375531185,3374.07037976804,1405.47552101207,3862.17720794843,3934.09637486658,4041.18748739044,1465.21399085995,1418.87353796045,1441.18909558264,1371.91256515694,1331.46920143609,2607.746773857,2868.83902121192,2430.94750769358,2546.11825688294,2445.99923741966,2194.04264319213,2197.84161046917,1157.1646808349,2067.04245940706,790.052342491769,1053.68368964171
"SamaBangingi",3845.47441949688,3821.39610487555,3710.85409281956,3441.91196788274,3967.59708152647,3746.32284070426,2002.2029666381,4017.35844642373,3946.18257042532,1607.0627150054,3892.5015440181,3943.25074943884,3551.63112986935,3714.10725972432,3747.67675114307,3849.48776853608,3869.06134220708,3864.91663698673,3837.60957514939,3476.04534657349,3659.33174061315,3495.53920300001,1122.01675480448,3275.6296270538,3119.71504225981,2997.65824715568,2514.53114462518,844.292557579262,904.01945028246,775.444128367566,1279.16701080221,2068.54385619221,791.404709330335,616.808665574747,748.370852032204,841.174363220634,1736.0405988237,2222.02846435354,197.044328300806,959.5717755314,594.521796169291,628.176799892256,536.597567227297,727.787230022013,1087.5703255785,235.081934128162,275.591307358511,351.287687323709,351.287687323709,270.662189506309,0,180.655185049574,270.662189506309,270.662189506309,527.060928564985,333.448359897715,539.889763396778,479.040674086317,2962.24388527345,1196.75065774254,2680.7569649675,974.182405675141,891.2607641758,470.116979338346,893.190297145485,813.245801255402,891.37229272678,887.050809240702,849.471339589131,958.180239773367,910.750172683412,848.075581534066,958.303847446198,1117.53683228058,883.974982853813,958.303847446198,1276.4035679146,1356.48776290784,1356.89333518574,2760.67157459701,687.056870398717,369.009098491614,263.693927193268,379.289417570168,973.20536300224,635.201025956486,789.841734910367,490.513295343492,544.172964905425,387.116960217545,407.378703078991,1409.5635714901,1210.51293412002,1536.63975468895,1597.19372803612,1265.27720294264,3838.34816698171,3910.26733389987,4017.35844642373,1470.5186518681,1421.50258082208,1444.99315496761,1298.05353058767,1370.69244692328,2583.91773289029,2845.00998024521,2407.11846672687,2522.28921591623,2422.17019645295,2170.21360222542,2174.01256950246,1112.9579023684,2043.21341844035,766.223301525059,2160.90363824526
"Yakan",3986.40838472457,3962.33007010324,3851.78805804726,3582.84593311043,4108.53104675417,3887.25680593195,4214.78806470733,4158.29241165142,4087.11653565301,1833.75115788035,4033.43550924579,4084.18471466653,3692.56509509704,3855.04122495201,3888.61071637076,3990.42173376377,4009.99530743477,4005.85060221442,3978.54354037708,3616.97931180118,3800.26570584084,3636.4731682277,1392.07166454883,3416.56359228149,3260.6490074875,3138.59221238337,2655.46510985288,974.418050085828,1031.02077566262,901.960782673491,2759.18768906396,993.890183411771,1069.34171025428,757.742630802437,1044.60131006579,657.162785771429,809.420596883183,2362.96242958123,337.978293528497,990.059829780787,735.455761396982,769.110765119947,593.101896658968,868.721195249704,1228.50429080619,58.8307751549877,55.3619669367101,492.2216525514,492.2216525514,56.8551706393127,180.655185049574,0,56.8551706393127,56.8551706393127,361.049043419663,300.266296245024,527.351310280331,464.523153931522,1487.40419305145,1142.90415415323,1382.31495853817,1035.23628727782,899.369857565675,611.050944566037,851.885376002593,781.855525361874,861.270719470177,862.105940917748,818.464996904844,928.240552325401,868.950942192596,799.136192291775,906.415093859963,1027.81237616667,880.849179554613,906.415093859963,1224.91667724656,1217.29905972346,1235.54219406547,1375.09994466372,642.028383381204,358.324161357276,268.025279916923,500.36869797783,956.51924218046,659.582134108933,875.707220598042,569.518664468014,630.975424298443,368.011849482314,450.109208392308,3349.61643346611,1488.06616235896,3423.66867957283,3491.17530402903,1457.42327433136,3979.28213220941,4051.20129912756,4158.29241165142,1600.54399279677,1534.22899199193,1555.76679883055,1465.53526893503,1416.51262929912,2724.85169811798,2985.9439454729,2548.05243195456,2663.22318114392,2563.10416168064,2311.14756745311,2314.94653473015,1179.03716031439,2184.14738366804,907.157266752749,1101.55227059342
"Chavacano",3869.30346046359,3845.22514584226,3734.68313378627,3465.74100884945,3991.42612249319,3770.15188167097,4097.68314044635,4041.18748739044,3970.01161139203,1624.07109005119,3916.33058498481,3967.07979040555,3575.46017083606,3737.93630069103,3771.50579210978,3873.31680950279,3892.89038317379,3888.74567795344,3861.4386161161,3499.8743875402,3683.16078157986,3519.36824396672,1344.88136857651,3299.45866802051,3143.54408322652,3021.48728812239,2538.3601855919,905.45888376407,961.752421898636,839.553897012375,2642.08276480298,1015.5855490975,1008.46396899423,640.637706541457,971.343941864227,1858.15019237999,761.957160325384,2245.85750532025,220.873369267517,2046.30074513561,618.350837136001,652.005840858967,568.367801303502,751.616270988724,1111.39936654521,41.3636462751985,10.3154725232191,375.11672829042,375.11672829042,0,270.662189506309,56.8551706393127,0,0,365.971112759525,282.985886108379,610.051742569082,440.732263033033,1394.67717750627,1060.81739426444,2704.58600593421,1001.73869855355,879.18887914608,493.946020305057,935.043063240872,788.878868741008,904.101818747021,970.036667957643,828.762569693495,947.553059147334,868.444753323724,796.681264817869,837.083884725982,955.89583400155,865.094159080889,837.083884725982,1228.64500659723,1182.9472047484,1182.22051945613,1365.39667912468,597.116506160458,335.700689488608,234.924062729891,588.279742487964,914.484774878734,625.40657154369,848.347585820468,550.756748040827,614.93163737994,344.299526089625,410.498921079219,3232.51150920513,1432.23265068608,3306.56375531185,3374.07037976804,1405.47552101207,3862.17720794843,3934.09637486658,4041.18748739044,1465.21399085995,1418.87353796045,1441.18909558264,1371.91256515694,1331.46920143609,2607.746773857,2868.83902121192,2430.94750769358,2546.11825688294,2445.99923741966,2194.04264319213,2197.84161046917,1157.1646808349,2067.04245940706,790.052342491769,1053.68368964171
"Subanon",3869.30346046359,3845.22514584226,3734.68313378627,3465.74100884945,3991.42612249319,3770.15188167097,4097.68314044635,4041.18748739044,3970.01161139203,1624.07109005119,3916.33058498481,3967.07979040555,3575.46017083606,3737.93630069103,3771.50579210978,3873.31680950279,3892.89038317379,3888.74567795344,3861.4386161161,3499.8743875402,3683.16078157986,3519.36824396672,1344.88136857651,3299.45866802051,3143.54408322652,3021.48728812239,2538.3601855919,905.45888376407,961.752421898636,839.553897012375,2642.08276480298,1015.5855490975,1008.46396899423,640.637706541457,971.343941864227,1858.15019237999,761.957160325384,2245.85750532025,220.873369267517,2046.30074513561,618.350837136001,652.005840858967,568.367801303502,751.616270988724,1111.39936654521,41.3636462751985,10.3154725232191,375.11672829042,375.11672829042,0,270.662189506309,56.8551706393127,0,0,365.971112759525,282.985886108379,610.051742569082,440.732263033033,1394.67717750627,1060.81739426444,2704.58600593421,1001.73869855355,879.18887914608,493.946020305057,935.043063240872,788.878868741008,904.101818747021,970.036667957643,828.762569693495,947.553059147334,868.444753323724,796.681264817869,837.083884725982,955.89583400155,865.094159080889,837.083884725982,1228.64500659723,1182.9472047484,1182.22051945613,1365.39667912468,597.116506160458,335.700689488608,234.924062729891,588.279742487964,914.484774878734,625.40657154369,848.347585820468,550.756748040827,614.93163737994,344.299526089625,410.498921079219,3232.51150920513,1432.23265068608,3306.56375531185,3374.07037976804,1405.47552101207,3862.17720794843,3934.09637486658,4041.18748739044,1465.21399085995,1418.87353796045,1441.18909558264,1371.91256515694,1331.46920143609,2607.746773857,2868.83902121192,2430.94750769358,2546.11825688294,2445.99923741966,2194.04264319213,2197.84161046917,1157.1646808349,2067.04245940706,790.052342491769,1053.68368964171
