lon,lat,log_w_ratio_null_mean,log_w_ratio_null_sd,log_w_ratio_obs,z_obs_vs_null
120.08057077311355,4.353063539722403,-0.2906884307868134,0.6423944359899199,0.051320061417739815,0.5323964110578315
120.1180141694485,4.353063539722403,-0.2902035590810036,0.6387453185580819,0.05264076339974988,0.5367465130776974
120.15545756578345,4.353063539722403,-0.289718687375194,0.6351215256446724,0.05396146538175994,0.5411250270695921
120.1929009621184,4.353063539722403,-0.2892338156693845,0.6315234931994693,0.05528216736377001,0.5455315387995197
120.23034435845335,4.353063539722403,-0.2887489439635745,0.6279516640290046,0.05660286934578007,0.5499655994118092
120.2677877547883,4.353063539722403,-0.28826407225776485,0.6244064878098442,0.057923571327790135,0.5544267241678348
120.30523115112325,4.353063539722403,-0.2877792005519552,0.620888421094762,0.0592442733098002,0.5589143911717296
120.3426745474582,4.353063539722403,-0.2872943288461453,0.6173979273113578,0.060564975291810264,0.563428040085609
120.38011794379315,4.353063539722403,-0.2868094571403354,0.6139354767526203,0.06188567727382033,0.5679670708370861
120.41756134012812,4.353063539722403,-0.28632458543452566,0.6105015465589462,0.06320637925583039,0.5725308423221293
120.45500473646307,4.353063539722403,-0.28583971372871586,0.6070966206911034,0.06452708123784046,0.5771186711065985
120.49244813279802,4.353063539722403,-0.2853548420229061,0.6037211898935985,0.06584778321985052,0.5817298301301195
118.8823820903951,4.398275637978357,-0.28158482677072777,0.6055770249153702,0.019467738293743153,0.4971333995151867
118.91982548673005,4.398275637978357,-0.2800655521759321,0.5973066007987066,0.022638365603258492,0.5067814709806001
118.957268883065,4.398275637978357,-0.2785462775811364,0.5891148363109738,0.02580899291277383,0.516631481223215
118.99471227939995,4.398275637978357,-0.2770270029863401,0.5810050585987572,0.02897962022228917,0.5266849551132012
119.0321556757349,4.398275637978357,-0.2755077283915443,0.5729807489127631,0.03215024753180451,0.5369429540296651
119.06959907206985,4.398275637978357,-0.28031620549818176,0.5970097851730211,0.037488605773546624,0.5323276421334108
119.1070424684048,4.398275637978357,-0.2857764876374287,0.6251393904644014,0.04305025626783632,0.5260054780118516
119.14448586473975,4.398275637978357,-0.29123676977667295,0.6540066843547389,0.04861190676212601,0.5196409832937764
119.18192926107471,4.398275637978357,-0.29669705191592305,0.683518207953374,0.05417355725641926,0.5133303035524649
119.21937265740966,4.398275637978357,-0.2990403892504808,0.6964465638566557,0.05600318191054221,0.5097929828168396
119.25681605374461,4.398275637978357,-0.29877590401281207,0.6951536057014785,0.05471037038565907,0.5085009579167307
119.29425945007956,4.398275637978357,-0.2985114187751435,0.6938668545797254,0.05341755886077593,0.5071995806012127
119.33170284641452,4.398275637978357,-0.29824693353747483,0.692586345087404,0.052124747335892785,0.5058888084620711
119.36914624274947,4.398275637978357,-0.29798244829980597,0.6913121119084109,0.050831935811008755,0.5045685994823532
119.40658963908442,4.398275637978357,-0.2977179630621373,0.6900441898122015,0.04953912428612561,0.5032389120510825
119.44403303541937,4.398275637978357,-0.2974534778244685,0.6887826136514041,0.04824631276124247,0.5018997049781386
119.48147643175432,4.398275637978357,-0.2971889925867996,0.6875274183593794,0.04695350123635933,0.5005509375093332
119.51891982808927,4.398275637978357,-0.2969245073491311,0.6862786389477225,0.0456606897114753,0.49919256934165335
119.55636322442422,4.398275637978357,-0.29666002211146236,0.6850363105037103,0.04436787818659216,0.49782456063868374
119.59380662075918,4.398275637978357,-0.29639553687379366,0.6838004681876897,0.04307506666170813,0.49644687204619437
119.63125001709413,4.398275637978357,-0.2961310516361247,0.6825711472304142,0.041782255136824986,0.4950594647079053
119.66869341342908,4.398275637978357,-0.2958665663984561,0.6813483829303157,0.040489443611941844,0.49366230028140895
119.70613680976403,4.398275637978357,-0.2956020811607873,0.6801322106507232,0.0391966320870587,0.49225534095425955
119.74358020609898,4.398275637978357,-0.29533759592311865,0.6789226658170244,0.03790382056217467,0.49083854946021904
119.78102360243393,4.398275637978357,-0.29507311068544995,0.6777197839137664,0.03661100903729153,0.4894118890956638
119.81846699876888,4.398275637978357,-0.29461585133323454,0.67417923832401,0.03760426233479919,0.4927771351931917
119.85591039510383,4.398275637978357,-0.2941309796274246,0.6703234188720817,0.03892496431680925,0.49685858283848977
119.89335379143878,4.398275637978357,-0.293646107921615,0.6664894043852941,0.040245666298819316,0.5009708661886141
119.93079718777373,4.398275637978357,-0.29316123621580514,0.6626775733308498,0.04156636828082938,0.5051138260408848
119.96824058410868,4.398275637978357,-0.2926763645099956,0.6588883107187115,0.042887070262839444,0.5092872787601961
120.00568398044365,4.398275637978357,-0.2921914928041856,0.6551220081604195,0.04420777224484951,0.5134910151982882
120.0431273767786,4.398275637978357,-0.2917066210983757,0.6513790639242392,0.04552847422686046,0.5177247995868338
120.08057077311355,4.398275637978357,-0.29122174939256595,0.6476598829862702,0.046849176208870524,0.5219883684050928
120.1180141694485,4.398275637978357,-0.2907368776867562,0.6439648770771994,0.04816987819088059,0.526281429223054
120.15545756578345,4.398275637978357,-0.2902520059809464,0.6402944647243243,0.04949058017289065,0.5306036595211105
120.1929009621184,4.398275637978357,-0.28976713427513706,0.6366490712884597,0.05081128215490072,0.5349547054875462
120.23034435845335,4.398275637978357,-0.28928226256932715,0.6330291289953401,0.05213198413691078,0.5393341807952587
120.2677877547883,4.398275637978357,-0.28879739086351736,0.6294350769611062,0.053452686118920845,0.5437416653593748
120.30523115112325,4.398275637978357,-0.2883125191577078,0.6258673612114314,0.05477338810093091,0.5481767040776183
120.3426745474582,4.398275637978357,-0.2878276474518979,0.6223264346938668,0.05609409008294097,0.5526388055555119
