phoneme,ipa,class,winning_model,node,p_present,n_desc_tips,in_philippine_clade
phoneme_141,ɨ,vowel,ARD2,274,0,3,FALSE
phoneme_141,ɨ,vowel,ARD2,275,0.001,2,FALSE
phoneme_141,ɨ,vowel,ARD2,276,0,4,FALSE
phoneme_141,ɨ,vowel,ARD2,277,0,3,FALSE
phoneme_141,ɨ,vowel,ARD2,278,0,2,FALSE
phoneme_141,ɨ,vowel,ARD2,279,0,5,FALSE
phoneme_141,ɨ,vowel,ARD2,280,0,4,FALSE
phoneme_141,ɨ,vowel,ARD2,281,0,3,FALSE
phoneme_141,ɨ,vowel,ARD2,282,0,2,FALSE
phoneme_141,ɨ,vowel,ARD2,283,0.01,4,FALSE
phoneme_141,ɨ,vowel,ARD2,284,0.01,3,FALSE
phoneme_141,ɨ,vowel,ARD2,285,0.01,2,FALSE
phoneme_141,ɨ,vowel,ARD2,286,0.014,2,FALSE
phoneme_141,ɨ,vowel,ARD2,287,0.574,4,FALSE
phoneme_141,ɨ,vowel,ARD2,288,0.546,2,FALSE
phoneme_141,ɨ,vowel,ARD2,289,0.147,2,FALSE
phoneme_141,ɨ,vowel,ARD2,290,0.57,7,FALSE
phoneme_141,ɨ,vowel,ARD2,291,0.038,6,FALSE
phoneme_141,ɨ,vowel,ARD2,292,0.038,3,FALSE
phoneme_141,ɨ,vowel,ARD2,293,0.015,2,FALSE
phoneme_141,ɨ,vowel,ARD2,294,0.033,3,FALSE
phoneme_141,ɨ,vowel,ARD2,295,0.033,2,FALSE
phoneme_141,ɨ,vowel,ARD2,296,0.576,45,FALSE
phoneme_141,ɨ,vowel,ARD2,297,0.298,44,TRUE
phoneme_141,ɨ,vowel,ARD2,298,0.396,22,TRUE
phoneme_141,ɨ,vowel,ARD2,299,0.396,13,TRUE
phoneme_141,ɨ,vowel,ARD2,300,0.394,12,TRUE
phoneme_141,ɨ,vowel,ARD2,301,0.317,3,TRUE
phoneme_141,ɨ,vowel,ARD2,302,0.317,2,TRUE
phoneme_141,ɨ,vowel,ARD2,303,0.667,9,TRUE
phoneme_141,ɨ,vowel,ARD2,304,0.715,7,TRUE
phoneme_141,ɨ,vowel,ARD2,305,0.858,5,TRUE
phoneme_141,ɨ,vowel,ARD2,306,0.858,4,TRUE
phoneme_141,ɨ,vowel,ARD2,307,0.977,2,TRUE
phoneme_141,ɨ,vowel,ARD2,308,0.858,2,TRUE
phoneme_141,ɨ,vowel,ARD2,309,0.697,2,TRUE
phoneme_141,ɨ,vowel,ARD2,310,0.667,2,TRUE
phoneme_141,ɨ,vowel,ARD2,311,0.396,9,TRUE
phoneme_141,ɨ,vowel,ARD2,312,0.361,6,TRUE
phoneme_141,ɨ,vowel,ARD2,313,0.357,5,TRUE
phoneme_141,ɨ,vowel,ARD2,314,0.357,4,TRUE
phoneme_141,ɨ,vowel,ARD2,315,0.569,3,TRUE
phoneme_141,ɨ,vowel,ARD2,316,0.572,2,TRUE
phoneme_141,ɨ,vowel,ARD2,317,0.361,3,TRUE
phoneme_141,ɨ,vowel,ARD2,318,0.388,2,TRUE
phoneme_141,ɨ,vowel,ARD2,319,0.297,22,TRUE
phoneme_141,ɨ,vowel,ARD2,320,0.378,21,TRUE
phoneme_141,ɨ,vowel,ARD2,321,0.476,6,TRUE
phoneme_141,ɨ,vowel,ARD2,322,0.981,5,TRUE
phoneme_141,ɨ,vowel,ARD2,323,0.983,4,TRUE
phoneme_141,ɨ,vowel,ARD2,324,0.993,2,TRUE
phoneme_141,ɨ,vowel,ARD2,325,0.974,2,TRUE
phoneme_141,ɨ,vowel,ARD2,326,0.244,15,TRUE
phoneme_141,ɨ,vowel,ARD2,327,0.244,14,TRUE
phoneme_141,ɨ,vowel,ARD2,328,0.182,4,TRUE
phoneme_141,ɨ,vowel,ARD2,329,0.013,3,TRUE
phoneme_141,ɨ,vowel,ARD2,330,0.014,2,TRUE
phoneme_141,ɨ,vowel,ARD2,331,0.244,10,TRUE
phoneme_141,ɨ,vowel,ARD2,332,0.244,6,TRUE
phoneme_141,ɨ,vowel,ARD2,333,0.5,5,TRUE
phoneme_141,ɨ,vowel,ARD2,334,0.502,2,TRUE
phoneme_141,ɨ,vowel,ARD2,335,0.043,3,TRUE
phoneme_141,ɨ,vowel,ARD2,336,0.043,2,TRUE
phoneme_141,ɨ,vowel,ARD2,337,0.156,4,TRUE
phoneme_141,ɨ,vowel,ARD2,338,0.156,3,TRUE
phoneme_141,ɨ,vowel,ARD2,339,0.034,2,TRUE
phoneme_141,ɨ,vowel,ARD2,340,0.969,5,FALSE
phoneme_141,ɨ,vowel,ARD2,341,0.996,4,FALSE
phoneme_141,ɨ,vowel,ARD2,342,0.997,3,FALSE
phoneme_141,ɨ,vowel,ARD2,343,1,2,FALSE
phoneme_327,β,consonant,ARD2,173,0.534,172,FALSE
phoneme_327,β,consonant,ARD2,174,0.448,5,FALSE
phoneme_327,β,consonant,ARD2,175,0.453,3,FALSE
phoneme_327,β,consonant,ARD2,176,0.886,2,FALSE
phoneme_327,β,consonant,ARD2,177,0.448,2,FALSE
phoneme_327,β,consonant,ARD2,178,0.534,167,FALSE
phoneme_327,β,consonant,ARD2,179,0.534,166,FALSE
phoneme_327,β,consonant,ARD2,180,0.534,165,FALSE
phoneme_327,β,consonant,ARD2,181,0.444,160,FALSE
phoneme_327,β,consonant,ARD2,182,0.44,159,FALSE
phoneme_327,β,consonant,ARD2,183,0.439,114,FALSE
phoneme_327,β,consonant,ARD2,184,0.439,107,FALSE
phoneme_327,β,consonant,ARD2,185,0.134,11,FALSE
phoneme_327,β,consonant,ARD2,186,0.037,9,FALSE
phoneme_327,β,consonant,ARD2,187,0.027,8,FALSE
phoneme_327,β,consonant,ARD2,188,0.013,7,FALSE
phoneme_327,β,consonant,ARD2,189,0.002,2,FALSE
phoneme_327,β,consonant,ARD2,190,0.013,5,FALSE
phoneme_327,β,consonant,ARD2,191,0.013,4,FALSE
phoneme_327,β,consonant,ARD2,192,0.001,3,FALSE
phoneme_327,β,consonant,ARD2,193,0,2,FALSE
phoneme_327,β,consonant,ARD2,194,0.109,2,FALSE
phoneme_327,β,consonant,ARD2,195,0.438,96,FALSE
phoneme_327,β,consonant,ARD2,196,0.228,92,FALSE
phoneme_327,β,consonant,ARD2,197,0.228,91,FALSE
phoneme_327,β,consonant,ARD2,198,0.228,89,FALSE
phoneme_327,β,consonant,ARD2,199,0.23,85,FALSE
phoneme_327,β,consonant,ARD2,200,0.228,2,FALSE
phoneme_327,β,consonant,ARD2,201,0.226,83,FALSE
phoneme_327,β,consonant,ARD2,202,0.224,82,FALSE
phoneme_327,β,consonant,ARD2,203,0.213,70,FALSE
phoneme_327,β,consonant,ARD2,204,0.197,69,FALSE
phoneme_327,β,consonant,ARD2,205,0.056,30,FALSE
phoneme_327,β,consonant,ARD2,206,0.04,21,FALSE
phoneme_327,β,consonant,ARD2,207,0.006,20,FALSE
phoneme_327,β,consonant,ARD2,208,0.001,18,FALSE
phoneme_327,β,consonant,ARD2,209,0.001,12,FALSE
phoneme_327,β,consonant,ARD2,210,0.001,8,FALSE
phoneme_327,β,consonant,ARD2,211,0.001,7,FALSE
phoneme_327,β,consonant,ARD2,212,0.008,2,FALSE
phoneme_327,β,consonant,ARD2,213,0.039,5,FALSE
phoneme_327,β,consonant,ARD2,214,0.039,4,FALSE
phoneme_327,β,consonant,ARD2,215,0.003,3,FALSE
phoneme_327,β,consonant,ARD2,216,0.003,2,FALSE
phoneme_327,β,consonant,ARD2,217,0.009,4,FALSE
phoneme_327,β,consonant,ARD2,218,0,3,FALSE
phoneme_327,β,consonant,ARD2,219,0,2,FALSE
phoneme_327,β,consonant,ARD2,220,0.001,6,FALSE
phoneme_327,β,consonant,ARD2,221,0.002,5,FALSE
phoneme_327,β,consonant,ARD2,222,0.005,4,FALSE
phoneme_327,β,consonant,ARD2,223,0,3,FALSE
phoneme_327,β,consonant,ARD2,224,0,2,FALSE
phoneme_327,β,consonant,ARD2,225,0.007,2,FALSE
phoneme_327,β,consonant,ARD2,226,0.022,9,FALSE
phoneme_327,β,consonant,ARD2,227,0.022,8,FALSE
phoneme_327,β,consonant,ARD2,228,0.008,7,FALSE
phoneme_327,β,consonant,ARD2,229,0.008,6,FALSE
phoneme_327,β,consonant,ARD2,230,0.007,2,FALSE
phoneme_327,β,consonant,ARD2,231,0.005,4,FALSE
phoneme_327,β,consonant,ARD2,232,0.005,2,FALSE
phoneme_327,β,consonant,ARD2,233,0.001,2,FALSE
phoneme_327,β,consonant,ARD2,234,0.197,39,FALSE
phoneme_327,β,consonant,ARD2,235,0.197,4,FALSE
phoneme_327,β,consonant,ARD2,236,0.04,2,FALSE
phoneme_327,β,consonant,ARD2,237,0.172,2,FALSE
phoneme_327,β,consonant,ARD2,238,0.197,35,FALSE
phoneme_327,β,consonant,ARD2,239,0.255,18,FALSE
phoneme_327,β,consonant,ARD2,240,0.252,5,FALSE
phoneme_327,β,consonant,ARD2,241,0.174,3,FALSE
phoneme_327,β,consonant,ARD2,242,0.099,2,FALSE
phoneme_327,β,consonant,ARD2,243,0.252,2,FALSE
phoneme_327,β,consonant,ARD2,244,0.532,13,FALSE
phoneme_327,β,consonant,ARD2,245,0.54,9,FALSE
phoneme_327,β,consonant,ARD2,246,0.476,3,FALSE
phoneme_327,β,consonant,ARD2,247,0.529,2,FALSE
phoneme_327,β,consonant,ARD2,248,0.54,6,FALSE
phoneme_327,β,consonant,ARD2,249,0.543,2,FALSE
phoneme_327,β,consonant,ARD2,250,0.54,4,FALSE
phoneme_327,β,consonant,ARD2,251,0.537,3,FALSE
phoneme_327,β,consonant,ARD2,252,0.527,2,FALSE
phoneme_327,β,consonant,ARD2,253,0.603,4,FALSE
phoneme_327,β,consonant,ARD2,254,0.519,3,FALSE
phoneme_327,β,consonant,ARD2,255,0.519,2,FALSE
phoneme_327,β,consonant,ARD2,256,0.14,17,FALSE
phoneme_327,β,consonant,ARD2,257,0.14,7,FALSE
phoneme_327,β,consonant,ARD2,258,0.139,2,FALSE
phoneme_327,β,consonant,ARD2,259,0.022,5,FALSE
phoneme_327,β,consonant,ARD2,260,0.004,4,FALSE
phoneme_327,β,consonant,ARD2,261,0.004,3,FALSE
phoneme_327,β,consonant,ARD2,262,0,2,FALSE
phoneme_327,β,consonant,ARD2,263,0.278,10,FALSE
phoneme_327,β,consonant,ARD2,264,0.754,2,FALSE
phoneme_327,β,consonant,ARD2,265,0.081,8,FALSE
phoneme_327,β,consonant,ARD2,266,0.023,5,FALSE
phoneme_327,β,consonant,ARD2,267,0.001,4,FALSE
phoneme_327,β,consonant,ARD2,268,0.002,2,FALSE
phoneme_327,β,consonant,ARD2,269,0.001,2,FALSE
phoneme_327,β,consonant,ARD2,270,0.037,3,FALSE
phoneme_327,β,consonant,ARD2,271,0.036,2,FALSE
phoneme_327,β,consonant,ARD2,272,0.304,12,FALSE
phoneme_327,β,consonant,ARD2,273,0.955,7,FALSE
phoneme_327,β,consonant,ARD2,274,0.958,3,FALSE
phoneme_327,β,consonant,ARD2,275,0.999,2,FALSE
phoneme_327,β,consonant,ARD2,276,0.955,4,FALSE
phoneme_327,β,consonant,ARD2,277,0.12,3,FALSE
phoneme_327,β,consonant,ARD2,278,0.079,2,FALSE
phoneme_327,β,consonant,ARD2,279,0.304,5,FALSE
phoneme_327,β,consonant,ARD2,280,0.046,4,FALSE
phoneme_327,β,consonant,ARD2,281,0.023,3,FALSE
phoneme_327,β,consonant,ARD2,282,0.022,2,FALSE
phoneme_327,β,consonant,ARD2,283,0.112,4,FALSE
phoneme_327,β,consonant,ARD2,284,0.112,3,FALSE
phoneme_327,β,consonant,ARD2,285,0.112,2,FALSE
phoneme_327,β,consonant,ARD2,286,0.228,2,FALSE
phoneme_327,β,consonant,ARD2,287,0.438,4,FALSE
phoneme_327,β,consonant,ARD2,288,0.638,2,FALSE
phoneme_327,β,consonant,ARD2,289,0.137,2,FALSE
phoneme_327,β,consonant,ARD2,290,0.431,7,FALSE
phoneme_327,β,consonant,ARD2,291,0.078,6,FALSE
phoneme_327,β,consonant,ARD2,292,0.078,3,FALSE
phoneme_327,β,consonant,ARD2,293,0.057,2,FALSE
phoneme_327,β,consonant,ARD2,294,0.068,3,FALSE
phoneme_327,β,consonant,ARD2,295,0.069,2,FALSE
phoneme_327,β,consonant,ARD2,296,0.438,45,FALSE
phoneme_327,β,consonant,ARD2,297,0.169,44,TRUE
phoneme_327,β,consonant,ARD2,298,0.057,22,TRUE
phoneme_327,β,consonant,ARD2,299,0.057,13,TRUE
phoneme_327,β,consonant,ARD2,300,0.058,12,TRUE
phoneme_327,β,consonant,ARD2,301,0.043,3,TRUE
phoneme_327,β,consonant,ARD2,302,0.043,2,TRUE
phoneme_327,β,consonant,ARD2,303,0.081,9,TRUE
phoneme_327,β,consonant,ARD2,304,0.118,7,TRUE
phoneme_327,β,consonant,ARD2,305,0.598,5,TRUE
phoneme_327,β,consonant,ARD2,306,0.598,4,TRUE
phoneme_327,β,consonant,ARD2,307,0.237,2,TRUE
phoneme_327,β,consonant,ARD2,308,0.598,2,TRUE
phoneme_327,β,consonant,ARD2,309,0.092,2,TRUE
phoneme_327,β,consonant,ARD2,310,0.082,2,TRUE
phoneme_327,β,consonant,ARD2,311,0.057,9,TRUE
phoneme_327,β,consonant,ARD2,312,0.063,6,TRUE
phoneme_327,β,consonant,ARD2,313,0.061,5,TRUE
phoneme_327,β,consonant,ARD2,314,0.06,4,TRUE
phoneme_327,β,consonant,ARD2,315,0.053,3,TRUE
phoneme_327,β,consonant,ARD2,316,0.053,2,TRUE
phoneme_327,β,consonant,ARD2,317,0.065,3,TRUE
phoneme_327,β,consonant,ARD2,318,0.075,2,TRUE
phoneme_327,β,consonant,ARD2,319,0.16,22,TRUE
phoneme_327,β,consonant,ARD2,320,0.076,21,TRUE
phoneme_327,β,consonant,ARD2,321,0.074,6,TRUE
phoneme_327,β,consonant,ARD2,322,0.037,5,TRUE
phoneme_327,β,consonant,ARD2,323,0.038,4,TRUE
phoneme_327,β,consonant,ARD2,324,0.033,2,TRUE
phoneme_327,β,consonant,ARD2,325,0.031,2,TRUE
phoneme_327,β,consonant,ARD2,326,0.068,15,TRUE
phoneme_327,β,consonant,ARD2,327,0.068,14,TRUE
phoneme_327,β,consonant,ARD2,328,0.053,4,TRUE
phoneme_327,β,consonant,ARD2,329,0.021,3,TRUE
phoneme_327,β,consonant,ARD2,330,0.021,2,TRUE
phoneme_327,β,consonant,ARD2,331,0.07,10,TRUE
phoneme_327,β,consonant,ARD2,332,0.07,6,TRUE
phoneme_327,β,consonant,ARD2,333,0.042,5,TRUE
phoneme_327,β,consonant,ARD2,334,0.042,2,TRUE
phoneme_327,β,consonant,ARD2,335,0.024,3,TRUE
phoneme_327,β,consonant,ARD2,336,0.024,2,TRUE
phoneme_327,β,consonant,ARD2,337,0.066,4,TRUE
phoneme_327,β,consonant,ARD2,338,0.066,3,TRUE
phoneme_327,β,consonant,ARD2,339,0.038,2,TRUE
phoneme_327,β,consonant,ARD2,340,0.534,5,FALSE
phoneme_327,β,consonant,ARD2,341,0.304,4,FALSE
phoneme_327,β,consonant,ARD2,342,0.315,3,FALSE
phoneme_327,β,consonant,ARD2,343,1,2,FALSE
phoneme_391,e,vowel,ARD2,173,0.007,172,FALSE
phoneme_391,e,vowel,ARD2,174,0.023,5,FALSE
phoneme_391,e,vowel,ARD2,175,0.024,3,FALSE
phoneme_391,e,vowel,ARD2,176,0.014,2,FALSE
phoneme_391,e,vowel,ARD2,177,0.023,2,FALSE
phoneme_391,e,vowel,ARD2,178,0.007,167,FALSE
phoneme_391,e,vowel,ARD2,179,0.007,166,FALSE
phoneme_391,e,vowel,ARD2,180,0.007,165,FALSE
phoneme_391,e,vowel,ARD2,181,0.04,160,FALSE
phoneme_391,e,vowel,ARD2,182,0.051,159,FALSE
phoneme_391,e,vowel,ARD2,183,0.051,114,FALSE
phoneme_391,e,vowel,ARD2,184,0.051,107,FALSE
phoneme_391,e,vowel,ARD2,185,0.463,11,FALSE
phoneme_391,e,vowel,ARD2,186,0.761,9,FALSE
phoneme_391,e,vowel,ARD2,187,0.783,8,FALSE
phoneme_391,e,vowel,ARD2,188,0.789,7,FALSE
phoneme_391,e,vowel,ARD2,189,0.993,2,FALSE
phoneme_391,e,vowel,ARD2,190,0.789,5,FALSE
phoneme_391,e,vowel,ARD2,191,0.789,4,FALSE
phoneme_391,e,vowel,ARD2,192,0.997,3,FALSE
phoneme_391,e,vowel,ARD2,193,1,2,FALSE
phoneme_391,e,vowel,ARD2,194,0.461,2,FALSE
phoneme_391,e,vowel,ARD2,195,0.067,96,FALSE
phoneme_391,e,vowel,ARD2,196,0.9,92,FALSE
phoneme_391,e,vowel,ARD2,197,0.9,91,FALSE
phoneme_391,e,vowel,ARD2,198,0.9,89,FALSE
phoneme_391,e,vowel,ARD2,199,0.984,85,FALSE
phoneme_391,e,vowel,ARD2,200,0.984,2,FALSE
phoneme_391,e,vowel,ARD2,201,0.991,83,FALSE
phoneme_391,e,vowel,ARD2,202,0.995,82,FALSE
phoneme_391,e,vowel,ARD2,203,0.996,70,FALSE
phoneme_391,e,vowel,ARD2,204,1,69,FALSE
phoneme_391,e,vowel,ARD2,205,0.999,30,FALSE
phoneme_391,e,vowel,ARD2,206,0.998,21,FALSE
phoneme_391,e,vowel,ARD2,207,0.99,20,FALSE
phoneme_391,e,vowel,ARD2,208,0.994,18,FALSE
phoneme_391,e,vowel,ARD2,209,1,12,FALSE
phoneme_391,e,vowel,ARD2,210,1,8,FALSE
phoneme_391,e,vowel,ARD2,211,1,7,FALSE
phoneme_391,e,vowel,ARD2,212,0.999,2,FALSE
phoneme_391,e,vowel,ARD2,213,0.981,5,FALSE
phoneme_391,e,vowel,ARD2,214,0.981,4,FALSE
phoneme_391,e,vowel,ARD2,215,0.482,3,FALSE
phoneme_391,e,vowel,ARD2,216,0.482,2,FALSE
phoneme_391,e,vowel,ARD2,217,0.999,4,FALSE
phoneme_391,e,vowel,ARD2,218,1,3,FALSE
phoneme_391,e,vowel,ARD2,219,1,2,FALSE
phoneme_391,e,vowel,ARD2,220,0.994,6,FALSE
phoneme_391,e,vowel,ARD2,221,0.99,5,FALSE
phoneme_391,e,vowel,ARD2,222,0.961,4,FALSE
phoneme_391,e,vowel,ARD2,223,0.141,3,FALSE
phoneme_391,e,vowel,ARD2,224,0.141,2,FALSE
phoneme_391,e,vowel,ARD2,225,0.987,2,FALSE
phoneme_391,e,vowel,ARD2,226,0.999,9,FALSE
phoneme_391,e,vowel,ARD2,227,0.999,8,FALSE
phoneme_391,e,vowel,ARD2,228,1,7,FALSE
phoneme_391,e,vowel,ARD2,229,1,6,FALSE
phoneme_391,e,vowel,ARD2,230,1,2,FALSE
phoneme_391,e,vowel,ARD2,231,0.89,4,FALSE
phoneme_391,e,vowel,ARD2,232,0.89,2,FALSE
phoneme_391,e,vowel,ARD2,233,0.806,2,FALSE
phoneme_391,e,vowel,ARD2,234,1,39,FALSE
phoneme_391,e,vowel,ARD2,235,1,4,FALSE
phoneme_391,e,vowel,ARD2,236,0.984,2,FALSE
phoneme_391,e,vowel,ARD2,237,0.995,2,FALSE
phoneme_391,e,vowel,ARD2,238,1,35,FALSE
phoneme_391,e,vowel,ARD2,239,1,18,FALSE
phoneme_391,e,vowel,ARD2,240,1,5,FALSE
phoneme_391,e,vowel,ARD2,241,0.997,3,FALSE
phoneme_391,e,vowel,ARD2,242,0.992,2,FALSE
phoneme_391,e,vowel,ARD2,243,1,2,FALSE
phoneme_391,e,vowel,ARD2,244,1,13,FALSE
phoneme_391,e,vowel,ARD2,245,1,9,FALSE
phoneme_391,e,vowel,ARD2,246,0.998,3,FALSE
phoneme_391,e,vowel,ARD2,247,0.999,2,FALSE
phoneme_391,e,vowel,ARD2,248,1,6,FALSE
phoneme_391,e,vowel,ARD2,249,1,2,FALSE
phoneme_391,e,vowel,ARD2,250,1,4,FALSE
phoneme_391,e,vowel,ARD2,251,1,3,FALSE
phoneme_391,e,vowel,ARD2,252,1,2,FALSE
phoneme_391,e,vowel,ARD2,253,0.987,4,FALSE
phoneme_391,e,vowel,ARD2,254,0.967,3,FALSE
phoneme_391,e,vowel,ARD2,255,0.967,2,FALSE
phoneme_391,e,vowel,ARD2,256,0.999,17,FALSE
phoneme_391,e,vowel,ARD2,257,0.999,7,FALSE
phoneme_391,e,vowel,ARD2,258,0.997,2,FALSE
phoneme_391,e,vowel,ARD2,259,0.994,5,FALSE
phoneme_391,e,vowel,ARD2,260,0.999,4,FALSE
phoneme_391,e,vowel,ARD2,261,0.999,3,FALSE
phoneme_391,e,vowel,ARD2,262,1,2,FALSE
phoneme_391,e,vowel,ARD2,263,0.995,10,FALSE
phoneme_391,e,vowel,ARD2,264,0.955,2,FALSE
phoneme_391,e,vowel,ARD2,265,0.999,8,FALSE
phoneme_391,e,vowel,ARD2,266,0.999,5,FALSE
phoneme_391,e,vowel,ARD2,267,1,4,FALSE
phoneme_391,e,vowel,ARD2,268,0.999,2,FALSE
phoneme_391,e,vowel,ARD2,269,1,2,FALSE
phoneme_391,e,vowel,ARD2,270,1,3,FALSE
phoneme_391,e,vowel,ARD2,271,1,2,FALSE
phoneme_391,e,vowel,ARD2,272,1,12,FALSE
phoneme_391,e,vowel,ARD2,273,1,7,FALSE
phoneme_391,e,vowel,ARD2,274,1,3,FALSE
phoneme_391,e,vowel,ARD2,275,1,2,FALSE
phoneme_391,e,vowel,ARD2,276,1,4,FALSE
phoneme_391,e,vowel,ARD2,277,1,3,FALSE
phoneme_391,e,vowel,ARD2,278,1,2,FALSE
phoneme_391,e,vowel,ARD2,279,1,5,FALSE
phoneme_391,e,vowel,ARD2,280,0.998,4,FALSE
phoneme_391,e,vowel,ARD2,281,0.993,3,FALSE
phoneme_391,e,vowel,ARD2,282,0.992,2,FALSE
phoneme_391,e,vowel,ARD2,283,0.973,4,FALSE
phoneme_391,e,vowel,ARD2,284,0.973,3,FALSE
phoneme_391,e,vowel,ARD2,285,0.975,2,FALSE
phoneme_391,e,vowel,ARD2,286,0.9,2,FALSE
phoneme_391,e,vowel,ARD2,287,0.067,4,FALSE
phoneme_391,e,vowel,ARD2,288,0.675,2,FALSE
phoneme_391,e,vowel,ARD2,289,0.244,2,FALSE
phoneme_391,e,vowel,ARD2,290,0.05,7,FALSE
phoneme_391,e,vowel,ARD2,291,0.041,6,FALSE
phoneme_391,e,vowel,ARD2,292,0.041,3,FALSE
phoneme_391,e,vowel,ARD2,293,0.015,2,FALSE
phoneme_391,e,vowel,ARD2,294,0.046,3,FALSE
phoneme_391,e,vowel,ARD2,295,0.045,2,FALSE
phoneme_391,e,vowel,ARD2,296,0.053,45,FALSE
phoneme_391,e,vowel,ARD2,297,0.383,44,TRUE
phoneme_391,e,vowel,ARD2,298,0.218,22,TRUE
phoneme_391,e,vowel,ARD2,299,0.218,13,TRUE
phoneme_391,e,vowel,ARD2,300,0.22,12,TRUE
phoneme_391,e,vowel,ARD2,301,0.561,3,TRUE
phoneme_391,e,vowel,ARD2,302,0.561,2,TRUE
phoneme_391,e,vowel,ARD2,303,0.093,9,TRUE
phoneme_391,e,vowel,ARD2,304,0.116,7,TRUE
phoneme_391,e,vowel,ARD2,305,0.001,5,TRUE
phoneme_391,e,vowel,ARD2,306,0.001,4,TRUE
phoneme_391,e,vowel,ARD2,307,0,2,TRUE
phoneme_391,e,vowel,ARD2,308,0.001,2,TRUE
phoneme_391,e,vowel,ARD2,309,0.17,2,TRUE
phoneme_391,e,vowel,ARD2,310,0.094,2,TRUE
phoneme_391,e,vowel,ARD2,311,0.218,9,TRUE
phoneme_391,e,vowel,ARD2,312,0.172,6,TRUE
phoneme_391,e,vowel,ARD2,313,0.162,5,TRUE
phoneme_391,e,vowel,ARD2,314,0.164,4,TRUE
phoneme_391,e,vowel,ARD2,315,0.207,3,TRUE
phoneme_391,e,vowel,ARD2,316,0.208,2,TRUE
phoneme_391,e,vowel,ARD2,317,0.194,3,TRUE
phoneme_391,e,vowel,ARD2,318,0.107,2,TRUE
phoneme_391,e,vowel,ARD2,319,0.389,22,TRUE
phoneme_391,e,vowel,ARD2,320,0.399,21,TRUE
phoneme_391,e,vowel,ARD2,321,0.301,6,TRUE
phoneme_391,e,vowel,ARD2,322,0.018,5,TRUE
phoneme_391,e,vowel,ARD2,323,0.016,4,TRUE
phoneme_391,e,vowel,ARD2,324,0.016,2,TRUE
phoneme_391,e,vowel,ARD2,325,0.018,2,TRUE
phoneme_391,e,vowel,ARD2,326,0.525,15,TRUE
phoneme_391,e,vowel,ARD2,327,0.525,14,TRUE
phoneme_391,e,vowel,ARD2,328,0.666,4,TRUE
phoneme_391,e,vowel,ARD2,329,0.887,3,TRUE
phoneme_391,e,vowel,ARD2,330,0.891,2,TRUE
phoneme_391,e,vowel,ARD2,331,0.525,10,TRUE
phoneme_391,e,vowel,ARD2,332,0.525,6,TRUE
phoneme_391,e,vowel,ARD2,333,0.817,5,TRUE
phoneme_391,e,vowel,ARD2,334,0.817,2,TRUE
phoneme_391,e,vowel,ARD2,335,0.915,3,TRUE
phoneme_391,e,vowel,ARD2,336,0.915,2,TRUE
phoneme_391,e,vowel,ARD2,337,0.208,4,TRUE
phoneme_391,e,vowel,ARD2,338,0.207,3,TRUE
phoneme_391,e,vowel,ARD2,339,0.031,2,TRUE
phoneme_391,e,vowel,ARD2,340,0.007,5,FALSE
phoneme_391,e,vowel,ARD2,341,0.007,4,FALSE
phoneme_391,e,vowel,ARD2,342,0.008,3,FALSE
phoneme_391,e,vowel,ARD2,343,0,2,FALSE
phoneme_012,ɡ̌,consonant,ER2,173,0,172,FALSE
phoneme_012,ɡ̌,consonant,ER2,174,0.001,5,FALSE
phoneme_012,ɡ̌,consonant,ER2,175,0.001,3,FALSE
phoneme_012,ɡ̌,consonant,ER2,176,0.002,2,FALSE
phoneme_012,ɡ̌,consonant,ER2,177,0.001,2,FALSE
phoneme_012,ɡ̌,consonant,ER2,178,0,167,FALSE
phoneme_012,ɡ̌,consonant,ER2,179,0,166,FALSE
phoneme_012,ɡ̌,consonant,ER2,180,0,165,FALSE
phoneme_012,ɡ̌,consonant,ER2,181,0,160,FALSE
phoneme_012,ɡ̌,consonant,ER2,182,0,159,FALSE
phoneme_012,ɡ̌,consonant,ER2,183,0,114,FALSE
phoneme_012,ɡ̌,consonant,ER2,184,0,107,FALSE
phoneme_012,ɡ̌,consonant,ER2,185,0.594,11,FALSE
phoneme_012,ɡ̌,consonant,ER2,186,0.934,9,FALSE
phoneme_012,ɡ̌,consonant,ER2,187,0.944,8,FALSE
phoneme_012,ɡ̌,consonant,ER2,188,0.94,7,FALSE
phoneme_012,ɡ̌,consonant,ER2,189,0.007,2,FALSE
phoneme_012,ɡ̌,consonant,ER2,190,0.94,5,FALSE
phoneme_012,ɡ̌,consonant,ER2,191,0.94,4,FALSE
phoneme_012,ɡ̌,consonant,ER2,192,0.832,3,FALSE
phoneme_012,ɡ̌,consonant,ER2,193,0.005,2,FALSE
phoneme_012,ɡ̌,consonant,ER2,194,0.594,2,FALSE
phoneme_012,ɡ̌,consonant,ER2,195,0,96,FALSE
phoneme_012,ɡ̌,consonant,ER2,196,0,92,FALSE
phoneme_012,ɡ̌,consonant,ER2,197,0,91,FALSE
phoneme_012,ɡ̌,consonant,ER2,198,0,89,FALSE
phoneme_012,ɡ̌,consonant,ER2,199,0,85,FALSE
phoneme_012,ɡ̌,consonant,ER2,200,0,2,FALSE
phoneme_012,ɡ̌,consonant,ER2,201,0,83,FALSE
phoneme_012,ɡ̌,consonant,ER2,202,0,82,FALSE
phoneme_012,ɡ̌,consonant,ER2,203,0,70,FALSE
phoneme_012,ɡ̌,consonant,ER2,204,0,69,FALSE
