"phoneme","ipa","class","global_n","IDF","ph_prevalence","ph_variance","austronesian_prevalence","austronesian_variance","unrelated_prevalence","unrelated_variance","global_prevalence","global_variance","span_has","jap_has","eng_has","unrelated_not_baseline","n_baselines_shared_unrelated","null_skew_leverage","drives_unrelated_tail","flag"
"phoneme_333","r","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_335","ʁʷ","consonant",3,5.65248918026865,0,0,0,0,0,0,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_336","ʮ","consonant",116,2.87990045802887,0,0,0.0528169014084507,0.0500272763340607,0.0758293838862559,0.0700792884256868,0.0485327313769752,0.0461773053620655,TRUE,FALSE,TRUE,FALSE,2,0,FALSE,"baseline driver"
"phoneme_337","ʁ","consonant",95,5.65248918026865,0,0,0,0,0.04739336492891,0.0451472338896251,0.0417607223476298,0.040016764416634,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_339","sʹ","consonant",1,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_340","xˀʷ","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_342","z̪","consonant",3,5.65248918026865,0,0,0,0,0,0,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_343","z","consonant",597,2.65675690671466,0,0,0.0669014084507042,0.0624256099980163,0.383886255924171,0.236517598436693,0.271444695259594,0.19776247267502,FALSE,TRUE,TRUE,FALSE,2,0,FALSE,"baseline driver"
"phoneme_344","ʯˀʷ","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_345","ɦ","consonant",44,4.55387689160054,0,0,0.00704225352112676,0.00699266018647094,0.028436018957346,0.0276274117832034,0.0197516930022573,0.0193615636258019,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_346","zʷ","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_347","šˀ","consonant",11,5.65248918026865,0,0,0,0,0.00947867298578199,0.0093888277442106,0.00507900677200902,0.00505321046221891,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_348","ṣ̌","consonant",42,4.95934199970871,0,0,0.00352112676056338,0.00350872842689942,0.00947867298578199,0.0093888277442106,0.0158013544018059,0.0155516716008744,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_349","ˀʁʷ","consonant",0,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_350","ʁˀ","consonant",0,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_351","z̪ʲ","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_352","ˀs̪","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_353","fʰ","consonant",2,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_354","ṣ","consonant",61,4.55387689160054,0,0,0.00704225352112676,0.00699266018647094,0.033175355450237,0.0320747512409874,0.028216704288939,0.0274205218880096,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_355","ˀʁ","consonant",0,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_356","ʯ","consonant",140,4.95934199970871,0,0,0.00352112676056338,0.00350872842689942,0.0853080568720379,0.0780305923047551,0.0637697516930023,0.0597031704620151,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_357","ᵈžˣ","consonant",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_358","h˜","consonant",11,4.26619481914876,0,0,0.0105633802816901,0.0104517952787145,0,0,0.00620767494356659,0.0061691397153616,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_359","ɸʲ","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_360","ɣ˜","consonant",2,5.65248918026865,0,0,0,0,0,0,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_361","fˢ̌","consonant",2,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_362","z̤","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_363","hʷ","consonant",21,4.95934199970871,0,0,0.00352112676056338,0.00350872842689942,0.028436018957346,0.0276274117832034,0.0107223476297968,0.0106073788911026,FALSE,FALSE,TRUE,FALSE,1,0,FALSE,"baseline driver"
"phoneme_364","βʷ","consonant",3,4.55387689160054,0.0172413793103448,0.0169441141498216,0.00704225352112676,0.00699266018647094,0,0,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_365","ʮˀ","consonant",1,4.95934199970871,0,0,0.00352112676056338,0.00350872842689942,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_366","xʷ","consonant",59,5.65248918026865,0,0,0,0,0.0805687203791469,0.0740774016756137,0.0299097065462754,0.0290151160005911,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_367","sː","consonant",2,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_368","šʰ","consonant",3,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_369","xʰ","consonant",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_370","žʱ","consonant",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_371","vj^","consonant",0,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_372","β˜","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_373","ᵈzˣ","consonant",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_374","zʱ","consonant",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_375","j^","consonant",4,4.55387689160054,0,0,0.00704225352112676,0.00699266018647094,0,0,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_376","vz","consonant",0,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_377","fç","consonant",0,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_378","hʲ","consonant",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_379","fˀ","consonant",4,4.95934199970871,0,0,0.00352112676056338,0.00350872842689942,0.004739336492891,0.00471687518249815,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_381","v˜","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_382","çː","consonant",9,5.65248918026865,0,0,0,0,0,0,0.00507900677200902,0.00505321046221891,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_383","ẓ̌","consonant",15,4.55387689160054,0,0,0.00704225352112676,0.00699266018647094,0,0,0.00507900677200902,0.00505321046221891,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_384","v̥","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_387","ʕˀʷ","consonant",5,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00225733634311512,0.00225224077574917,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_388","zʹ","consonant",1,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_389","vʰ","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_390","i̱","vowel",2,5.65248918026865,0,0,0,0,0,0,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_393","i̤","vowel",5,5.65248918026865,0,0,0,0,0,0,0.0028216704288939,0.00281370860488461,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_394","æ","vowel",161,2.76211742237249,0,0,0.0598591549295775,0.0562760365006943,0.0947867298578199,0.0858022057006806,0.0694130925507901,0.0645949151333255,FALSE,FALSE,TRUE,FALSE,1,0,FALSE,"baseline driver"
"phoneme_395","e̤","vowel",2,5.65248918026865,0,0,0,0,0,0,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_398","y","vowel",140,3.16758253048065,0,0,0.0387323943661972,0.0372321959928586,0.104265402843602,0.0933941286134633,0.0615124153498871,0.0577286381077101,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_399","I̤","vowel",2,5.65248918026865,0,0,0,0,0,0,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_400","ɛ̤","vowel",3,5.65248918026865,0,0,0,0,0,0,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_402","Y","vowel",10,4.95934199970871,0,0,0.00352112676056338,0.00350872842689942,0.014218009478673,0.0140158576851373,0.00507900677200902,0.00505321046221891,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_403","œ","vowel",33,4.04305126783455,0,0,0.0140845070422535,0.0138861337036302,0.023696682464455,0.0231351497046338,0.0174943566591422,0.0171883041442249,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_404","e̅","vowel",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_405","ḛ","vowel",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_406","e˃","vowel",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_407","w̤","consonant",1,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_408","ə̯","consonant",1,4.95934199970871,0,0,0.00352112676056338,0.00350872842689942,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_410","j̥","consonant",28,4.04305126783455,0,0,0.0140845070422535,0.0138861337036302,0.018957345971564,0.0185979650052784,0.0146726862302483,0.014457398509037,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_411","w˜","consonant",13,4.95934199970871,0,0,0.00352112676056338,0.00350872842689942,0.00947867298578199,0.0093888277442106,0.00677200902934537,0.00672614892305183,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_412","ˀj","consonant",53,4.95934199970871,0,0,0.00352112676056338,0.00350872842689942,0.042654028436019,0.0408346622941982,0.0270880361173815,0.0263542744166849,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_413","ɨ̯","consonant",2,5.65248918026865,0,0,0,0,0,0,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_414","w̥","consonant",41,3.45526460293243,0,0,0.028169014084507,0.0273755207300139,0.028436018957346,0.0276274117832034,0.0203160270880361,0.0199032861313943,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_416","ɯ̯","consonant",4,5.65248918026865,0,0,0,0,0,0,0.00225733634311512,0.00225224077574917,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_417","jˀ","consonant",7,4.55387689160054,0,0,0.00704225352112676,0.00699266018647094,0.004739336492891,0.00471687518249815,0.00395033860045146,0.00393473342539324,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_418","ɑ̯","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_419","ˀw","consonant",41,4.55387689160054,0,0,0.00704225352112676,0.00699266018647094,0.042654028436019,0.0408346622941982,0.0203160270880361,0.0199032861313943,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_420","ɥ˜","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_421","wˀ","consonant",6,4.55387689160054,0,0,0.00704225352112676,0.00699266018647094,0.00947867298578199,0.0093888277442106,0.00338600451467268,0.0033745394880993,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_422","j̤","consonant",2,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_423","ɥ","consonant",24,4.95934199970871,0,0,0.00352112676056338,0.00350872842689942,0.014218009478673,0.0140158576851373,0.0118510158013544,0.0117105692258304,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_424","ȷ˜","consonant",6,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00338600451467268,0.0033745394880993,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_425","ɬʰ","consonant",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_426","l̥ᵚ","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_427","l̪̥","consonant",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_428","ʎ̣","consonant",1,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_429","ɬ̣","consonant",2,5.65248918026865,0,0,0,0,0,0,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_431","ɬˀ","consonant",6,5.65248918026865,0,0,0,0,0.00947867298578199,0.0093888277442106,0.0028216704288939,0.00281370860488461,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_432","ḷ̥","consonant",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_433","lᵚ","consonant",15,4.95934199970871,0,0,0.00352112676056338,0.00350872842689942,0.014218009478673,0.0140158576851373,0.00677200902934537,0.00672614892305183,FALSE,FALSE,TRUE,FALSE,1,0,FALSE,"baseline driver"
"phoneme_434","l̤","consonant",10,4.95934199970871,0,0,0.00352112676056338,0.00350872842689942,0.00947867298578199,0.0093888277442106,0.00451467268623024,0.00449429041676645,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_435","ɬ","consonant",165,3.57304763858881,0,0,0.0246478873239437,0.0240403689744098,0.137440758293839,0.118550796253453,0.0806997742663657,0.0741873206997233,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_436","ɬː","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_437","ˀl","consonant",31,4.26619481914876,0,0,0.0105633802816901,0.0104517952787145,0.023696682464455,0.0231351497046338,0.0163656884875846,0.016097852727912,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_438","ḷ̌","consonant",7,4.95934199970871,0,0,0.00352112676056338,0.00350872842689942,0,0,0.0028216704288939,0.00281370860488461,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_439","l̯","consonant",33,5.65248918026865,0,0,0,0,0.023696682464455,0.0231351497046338,0.0169300225733634,0.0166433969090288,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_440","L̥","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_441","ʎ","consonant",126,5.65248918026865,0,0,0,0,0.0758293838862559,0.0700792884256868,0.0553047404063205,0.05224612609491,TRUE,FALSE,FALSE,FALSE,1,0,FALSE,"baseline driver"
"phoneme_442","L","consonant",8,5.65248918026865,0,0,0,0,0,0,0.00338600451467268,0.0033745394880993,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_443","l˜","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_444","l̪","consonant",9,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.0028216704288939,0.00281370860488461,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_445","ɮ","consonant",19,4.95934199970871,0,0,0.00352112676056338,0.00350872842689942,0.018957345971564,0.0185979650052784,0.00902934537246049,0.00894781629460532,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_446","ʎᵚ","consonant",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_447","l̥","consonant",49,4.55387689160054,0,0,0.00704225352112676,0.00699266018647094,0.028436018957346,0.0276274117832034,0.0186230248306998,0.0182762077768549,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_448","ɬ̪","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_449","ľ","consonant",38,4.04305126783455,0,0,0.0140845070422535,0.0138861337036302,0.023696682464455,0.0231351497046338,0.0191873589164786,0.0188192041742888,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_450","lˀ","consonant",4,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00225733634311512,0.00225224077574917,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_451","ḷ̤","consonant",2,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_452","bɮ","consonant",0,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_454","ʎ̥","consonant",4,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_455","lʲ","consonant",3,5.65248918026865,0,0,0,0,0,0,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_456","c̯","mod_consonant",3,4.55387689160054,0,0,0.00704225352112676,0.00699266018647094,0,0,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_457","ˀc","mod_consonant",3,5.65248918026865,0,0,0,0,0,0,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_459","cᴺ","mod_consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_460","cʲʷ","mod_consonant",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_461","c̥","mod_consonant",5,5.65248918026865,0,0,0,0,0,0,0.0028216704288939,0.00281370860488461,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_462","cʰ","mod_consonant",3,5.65248918026865,0,0,0,0,0,0,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_463","cᶛ","mod_consonant",22,5.65248918026865,0,0,0,0,0,0,0.00564334085778781,0.00561149356175063,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_464","cʲː","mod_consonant",4,5.65248918026865,0,0,0,0,0,0,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_465","cˀ","mod_consonant",2,5.65248918026865,0,0,0,0,0,0,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_466","c̣","mod_consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_467","cʲ","mod_consonant",130,3.70657903121334,0,0,0.0211267605633803,0.0206804205514779,0.0758293838862559,0.0700792884256868,0.0569977426636569,0.0537489999949044,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_468","ᴺc","mod_consonant",200,3.01343185065339,0,0,0.0457746478873239,0.0436793294981154,0.04739336492891,0.0451472338896251,0.105530474040632,0.0943937930893915,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_469","c̣ː","mod_consonant",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_470","ʰcᴺ","mod_consonant",1,4.95934199970871,0,0,0.00352112676056338,0.00350872842689942,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_471","cːː","mod_consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_472","ͨN","mod_consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_473","cᵚ","mod_consonant",4,4.26619481914876,0,0,0.0105633802816901,0.0104517952787145,0,0,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_474","c̤","mod_consonant",1,4.95934199970871,0,0,0.00352112676056338,0.00350872842689942,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_475","cʲ̱","mod_consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_477","vowelharmony","mod_vowel",154,3.70657903121334,0,0,0.0211267605633803,0.0206804205514779,0.0663507109004739,0.0619482940634757,0.0801354401805869,0.0737137514076505,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_478","vː̰","mod_vowel",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_479","vowelharmony_TR","mod_vowel",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_480","v̱","mod_vowel",3,5.65248918026865,0,0,0,0,0,0,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_481","v˜ᶛ","mod_vowel",3,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_483","v̤̅","mod_vowel",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_484","v˜̰","mod_vowel",7,5.65248918026865,0,0,0,0,0,0,0.00225733634311512,0.00225224077574917,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_485","vʔ","mod_vowel",0,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_486","vˀv","mod_vowel",0,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_487","v̤","mod_vowel",40,4.55387689160054,0,0,0.00704225352112676,0.00699266018647094,0.014218009478673,0.0140158576851373,0.0197516930022573,0.0193615636258019,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_488","vˀ_v","mod_vowel",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_489","nasalharmony","mod_vowel",24,4.55387689160054,0,0,0.00704225352112676,0.00699266018647094,0.018957345971564,0.0185979650052784,0.0124153498871332,0.0122612089743132,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_490","vː̤","mod_vowel",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
