"","cent2084","agut1237","akla1241","alan1249","arta1239","pamp1244","aben1249","amba1267","maga1263","magi1241","babu1242","bala1310","bant1288","bata1301","buhi1245","buhi1243","cent2087","irig1242","koro1310","sara1326","binu1244","boli1256","cent2292","guin1256","boto1242","butu1244","capi1239","cebu1242","cuyo1237","casi1235","dupa1235","gadd1244","gian1241","hanu1241","hili1240","ibal1244","iban1267","amga1235","bata1298","kele1259","ilok1237","ilon1239","alab1246","atii1237","iray1237","ivat1242","isin1239","isna1241","itaw1240","bino1237","kaga1256","kala1388","lubu1243","limo1248","lowe1412","sout2908","kaya1320","kama1363","kank1243","nort2877","pamp1243","kina1250","magu1243","mama1275","cama1250","atam1240","diba1242","ilia1236","cota1241","sara1327","mati1250","west2555","mans1262","mara1404","masb1238","pang1290","rata1245","romb1245","sout2916","wara1300","tina1248","sang1337","remo1247","west2557","cent2089","suri1273","tady1237","tbol1240","taga1270","cent2090","cala1258","taus1251","tiru1241","yoga1237"
"kina1250",6010.6341046086,4800.21412629267,2505.66236918713,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,2505.66236918713,4800.21412629267,5090.47159841496,3201.70265576022,3201.70265576022,3201.70265576022,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3201.70265576022,1631.71739024094,3201.70265576022,2505.66236918713,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,5090.47159841496,1631.71739024094,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,2027.69024483071,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3610.34910506634,3833.87636216406,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3201.70265576022,6010.6341046086,6010.6341046086,6010.6341046086,0,4428.04484206979,3201.70265576022,5222.45424519902,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,3833.87636216406,4428.04484206979,3201.70265576022,6010.6341046086,2505.66236918713,2505.66236918713,4800.21412629267,3201.70265576022,6010.6341046086,6760.46798272896,5222.45424519902,4428.04484206979,4428.04484206979,3201.70265576022,5090.47159841496,4428.04484206979,5222.45424519902,4800.21412629267,4800.21412629267,3201.70265576022,4428.04484206979,6010.6341046086
"magu1243",6010.6341046086,4800.21412629267,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4800.21412629267,5090.47159841496,4428.04484206979,4428.04484206979,4428.04484206979,4163.81663793555,4163.81663793555,3584.87415108507,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4163.81663793555,5090.47159841496,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,0,4428.04484206979,5222.45424519902,3584.87415108507,3584.87415108507,3584.87415108507,3584.87415108507,3584.87415108507,3584.87415108507,3584.87415108507,4428.04484206979,1917.74531047333,4428.04484206979,6010.6341046086,4428.04484206979,4428.04484206979,4800.21412629267,4428.04484206979,6010.6341046086,6760.46798272896,5222.45424519902,4163.81663793555,4163.81663793555,4428.04484206979,5090.47159841496,4163.81663793555,5222.45424519902,4800.21412629267,4800.21412629267,4428.04484206979,4163.81663793555,6010.6341046086
"mama1275",6010.6341046086,4800.21412629267,3201.70265576022,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3201.70265576022,4800.21412629267,5090.47159841496,2875.6889427694,2875.6889427694,2875.6889427694,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,1813.24941705847,3201.70265576022,2452.32506455432,3201.70265576022,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,5090.47159841496,3201.70265576022,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,3201.70265576022,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3610.34910506634,3833.87636216406,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,2146.2890881615,6010.6341046086,6010.6341046086,6010.6341046086,3201.70265576022,4428.04484206979,0,5222.45424519902,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,3833.87636216406,4428.04484206979,2875.6889427694,6010.6341046086,3201.70265576022,3201.70265576022,4800.21412629267,2875.6889427694,6010.6341046086,6760.46798272896,5222.45424519902,4428.04484206979,4428.04484206979,2146.2890881615,5090.47159841496,4428.04484206979,5222.45424519902,4800.21412629267,4800.21412629267,1813.24941705847,4428.04484206979,6010.6341046086
"cama1250",6010.6341046086,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,2192.17870487173,5222.45424519902,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,5222.45424519902,5222.45424519902,0,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086,6760.46798272896,3858.92161501736,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,4160.74354702641,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086
"atam1240",6010.6341046086,4800.21412629267,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4800.21412629267,5090.47159841496,4428.04484206979,4428.04484206979,4428.04484206979,4163.81663793555,4163.81663793555,2368.96597953696,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4163.81663793555,5090.47159841496,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,3584.87415108507,4428.04484206979,5222.45424519902,0,1861.6972190877,1426.42727067352,2619.41814207878,2619.41814207878,450.017375183636,1426.42727067352,4428.04484206979,3584.87415108507,4428.04484206979,6010.6341046086,4428.04484206979,4428.04484206979,4800.21412629267,4428.04484206979,6010.6341046086,6760.46798272896,5222.45424519902,4163.81663793555,4163.81663793555,4428.04484206979,5090.47159841496,4163.81663793555,5222.45424519902,4800.21412629267,4800.21412629267,4428.04484206979,4163.81663793555,6010.6341046086
"diba1242",6010.6341046086,4800.21412629267,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4800.21412629267,5090.47159841496,4428.04484206979,4428.04484206979,4428.04484206979,4163.81663793555,4163.81663793555,2368.96597953696,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4163.81663793555,5090.47159841496,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,3584.87415108507,4428.04484206979,5222.45424519902,1861.6972190877,0,1861.6972190877,2619.41814207878,2619.41814207878,1861.6972190877,1861.6972190877,4428.04484206979,3584.87415108507,4428.04484206979,6010.6341046086,4428.04484206979,4428.04484206979,4800.21412629267,4428.04484206979,6010.6341046086,6760.46798272896,5222.45424519902,4163.81663793555,4163.81663793555,4428.04484206979,5090.47159841496,4163.81663793555,5222.45424519902,4800.21412629267,4800.21412629267,4428.04484206979,4163.81663793555,6010.6341046086
"ilia1236",6010.6341046086,4800.21412629267,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4800.21412629267,5090.47159841496,4428.04484206979,4428.04484206979,4428.04484206979,4163.81663793555,4163.81663793555,2368.96597953696,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4163.81663793555,5090.47159841496,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,3584.87415108507,4428.04484206979,5222.45424519902,1426.42727067352,1861.6972190877,0,2619.41814207878,2619.41814207878,1426.42727067352,848.497731915621,4428.04484206979,3584.87415108507,4428.04484206979,6010.6341046086,4428.04484206979,4428.04484206979,4800.21412629267,4428.04484206979,6010.6341046086,6760.46798272896,5222.45424519902,4163.81663793555,4163.81663793555,4428.04484206979,5090.47159841496,4163.81663793555,5222.45424519902,4800.21412629267,4800.21412629267,4428.04484206979,4163.81663793555,6010.6341046086
"cota1241",6010.6341046086,4800.21412629267,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4800.21412629267,5090.47159841496,4428.04484206979,4428.04484206979,4428.04484206979,4163.81663793555,4163.81663793555,2619.41814207878,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4163.81663793555,5090.47159841496,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,3584.87415108507,4428.04484206979,5222.45424519902,2619.41814207878,2619.41814207878,2619.41814207878,0,1511.2978037288,2619.41814207878,2619.41814207878,4428.04484206979,3584.87415108507,4428.04484206979,6010.6341046086,4428.04484206979,4428.04484206979,4800.21412629267,4428.04484206979,6010.6341046086,6760.46798272896,5222.45424519902,4163.81663793555,4163.81663793555,4428.04484206979,5090.47159841496,4163.81663793555,5222.45424519902,4800.21412629267,4800.21412629267,4428.04484206979,4163.81663793555,6010.6341046086
"sara1327",6010.6341046086,4800.21412629267,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4800.21412629267,5090.47159841496,4428.04484206979,4428.04484206979,4428.04484206979,4163.81663793555,4163.81663793555,2619.41814207878,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4163.81663793555,5090.47159841496,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,3584.87415108507,4428.04484206979,5222.45424519902,2619.41814207878,2619.41814207878,2619.41814207878,1511.2978037288,0,2619.41814207878,2619.41814207878,4428.04484206979,3584.87415108507,4428.04484206979,6010.6341046086,4428.04484206979,4428.04484206979,4800.21412629267,4428.04484206979,6010.6341046086,6760.46798272896,5222.45424519902,4163.81663793555,4163.81663793555,4428.04484206979,5090.47159841496,4163.81663793555,5222.45424519902,4800.21412629267,4800.21412629267,4428.04484206979,4163.81663793555,6010.6341046086
"mati1250",6010.6341046086,4800.21412629267,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4800.21412629267,5090.47159841496,4428.04484206979,4428.04484206979,4428.04484206979,4163.81663793555,4163.81663793555,2368.96597953696,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4163.81663793555,5090.47159841496,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,3584.87415108507,4428.04484206979,5222.45424519902,450.017375183636,1861.6972190877,1426.42727067352,2619.41814207878,2619.41814207878,0,1426.42727067352,4428.04484206979,3584.87415108507,4428.04484206979,6010.6341046086,4428.04484206979,4428.04484206979,4800.21412629267,4428.04484206979,6010.6341046086,6760.46798272896,5222.45424519902,4163.81663793555,4163.81663793555,4428.04484206979,5090.47159841496,4163.81663793555,5222.45424519902,4800.21412629267,4800.21412629267,4428.04484206979,4163.81663793555,6010.6341046086
"west2555",6010.6341046086,4800.21412629267,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4800.21412629267,5090.47159841496,4428.04484206979,4428.04484206979,4428.04484206979,4163.81663793555,4163.81663793555,2368.96597953696,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4163.81663793555,5090.47159841496,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,3584.87415108507,4428.04484206979,5222.45424519902,1426.42727067352,1861.6972190877,848.497731915621,2619.41814207878,2619.41814207878,1426.42727067352,0,4428.04484206979,3584.87415108507,4428.04484206979,6010.6341046086,4428.04484206979,4428.04484206979,4800.21412629267,4428.04484206979,6010.6341046086,6760.46798272896,5222.45424519902,4163.81663793555,4163.81663793555,4428.04484206979,5090.47159841496,4163.81663793555,5222.45424519902,4800.21412629267,4800.21412629267,4428.04484206979,4163.81663793555,6010.6341046086
"mans1262",6010.6341046086,4800.21412629267,3833.87636216406,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3833.87636216406,4800.21412629267,5090.47159841496,3833.87636216406,3833.87636216406,3833.87636216406,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3833.87636216406,3833.87636216406,3833.87636216406,3833.87636216406,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,5090.47159841496,3833.87636216406,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,3833.87636216406,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3833.87636216406,1442.82021180518,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3833.87636216406,6010.6341046086,6010.6341046086,6010.6341046086,3833.87636216406,4428.04484206979,3833.87636216406,5222.45424519902,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,0,4428.04484206979,3833.87636216406,6010.6341046086,3833.87636216406,3833.87636216406,4800.21412629267,3833.87636216406,6010.6341046086,6760.46798272896,5222.45424519902,4428.04484206979,4428.04484206979,3833.87636216406,5090.47159841496,4428.04484206979,5222.45424519902,4800.21412629267,4800.21412629267,3833.87636216406,4428.04484206979,6010.6341046086
"mara1404",6010.6341046086,4800.21412629267,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4800.21412629267,5090.47159841496,4428.04484206979,4428.04484206979,4428.04484206979,4163.81663793555,4163.81663793555,3584.87415108507,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4163.81663793555,5090.47159841496,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,1917.74531047333,4428.04484206979,5222.45424519902,3584.87415108507,3584.87415108507,3584.87415108507,3584.87415108507,3584.87415108507,3584.87415108507,3584.87415108507,4428.04484206979,0,4428.04484206979,6010.6341046086,4428.04484206979,4428.04484206979,4800.21412629267,4428.04484206979,6010.6341046086,6760.46798272896,5222.45424519902,4163.81663793555,4163.81663793555,4428.04484206979,5090.47159841496,4163.81663793555,5222.45424519902,4800.21412629267,4800.21412629267,4428.04484206979,4163.81663793555,6010.6341046086
"masb1238",6010.6341046086,4800.21412629267,3201.70265576022,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3201.70265576022,4800.21412629267,5090.47159841496,2523.46027265302,2523.46027265302,2523.46027265302,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,2875.6889427694,3201.70265576022,2875.6889427694,3201.70265576022,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,5090.47159841496,3201.70265576022,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,3201.70265576022,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3610.34910506634,3833.87636216406,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,2875.6889427694,6010.6341046086,6010.6341046086,6010.6341046086,3201.70265576022,4428.04484206979,2875.6889427694,5222.45424519902,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,3833.87636216406,4428.04484206979,0,6010.6341046086,3201.70265576022,3201.70265576022,4800.21412629267,1728.84398442739,6010.6341046086,6760.46798272896,5222.45424519902,4428.04484206979,4428.04484206979,2875.6889427694,5090.47159841496,4428.04484206979,5222.45424519902,4800.21412629267,4800.21412629267,2875.6889427694,4428.04484206979,6010.6341046086
"pang1290",4286.52922538778,6010.6341046086,6010.6341046086,6010.6341046086,4286.52922538778,4286.52922538778,5307.65093095348,5307.65093095348,5307.65093095348,5307.65093095348,4906.1939289813,3538.80768883702,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5307.65093095348,3538.80768883702,3538.80768883702,5307.65093095348,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4286.52922538778,4286.52922538778,4286.52922538778,6010.6341046086,6010.6341046086,6010.6341046086,2188.07628592418,4286.52922538778,3538.80768883702,3538.80768883702,3538.80768883702,4286.52922538778,2752.71455393814,6010.6341046086,6010.6341046086,6010.6341046086,4906.1939289813,3538.80768883702,4286.52922538778,4286.52922538778,3538.80768883702,6010.6341046086,6010.6341046086,3538.80768883702,3538.80768883702,3538.80768883702,3538.80768883702,2188.07628592418,6010.6341046086,3538.80768883702,3538.80768883702,5307.65093095348,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,0,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5307.65093095348,6760.46798272896,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4286.52922538778
"rata1245",6010.6341046086,4800.21412629267,1838.77252468381,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,2185.51534156857,4800.21412629267,5090.47159841496,3201.70265576022,3201.70265576022,3201.70265576022,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3201.70265576022,2505.66236918713,3201.70265576022,1050.29311788898,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,5090.47159841496,2505.66236918713,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,2505.66236918713,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3610.34910506634,3833.87636216406,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3201.70265576022,6010.6341046086,6010.6341046086,6010.6341046086,2505.66236918713,4428.04484206979,3201.70265576022,5222.45424519902,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,3833.87636216406,4428.04484206979,3201.70265576022,6010.6341046086,0,2185.51534156857,4800.21412629267,3201.70265576022,6010.6341046086,6760.46798272896,5222.45424519902,4428.04484206979,4428.04484206979,3201.70265576022,5090.47159841496,4428.04484206979,5222.45424519902,4800.21412629267,4800.21412629267,3201.70265576022,4428.04484206979,6010.6341046086
"romb1245",6010.6341046086,4800.21412629267,2185.51534156857,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,1140.07071083065,4800.21412629267,5090.47159841496,3201.70265576022,3201.70265576022,3201.70265576022,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3201.70265576022,2505.66236918713,3201.70265576022,2185.51534156857,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,5090.47159841496,2505.66236918713,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,2505.66236918713,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3610.34910506634,3833.87636216406,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3201.70265576022,6010.6341046086,6010.6341046086,6010.6341046086,2505.66236918713,4428.04484206979,3201.70265576022,5222.45424519902,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,3833.87636216406,4428.04484206979,3201.70265576022,6010.6341046086,2185.51534156857,0,4800.21412629267,3201.70265576022,6010.6341046086,6760.46798272896,5222.45424519902,4428.04484206979,4428.04484206979,3201.70265576022,5090.47159841496,4428.04484206979,5222.45424519902,4800.21412629267,4800.21412629267,3201.70265576022,4428.04484206979,6010.6341046086
