"","cent2084","agut1237","akla1241","alan1249","arta1239","pamp1244","aben1249","amba1267","maga1263","magi1241","babu1242","bala1310","bant1288","bata1301","buhi1245","cent2087","buhi1243","irig1242","koro1310","sara1326","binu1244","boli1256","cent2292","guin1256","boto1242","butu1244","capi1239","cebu1242","cuyo1237","casi1235","dupa1235","gadd1244","gian1241","hanu1241","hili1240","ibal1244","iban1267","amga1235","bata1298","kele1259","ilok1237","ilon1239","ivat1242","alab1246","atii1237","iray1237","isin1239","isna1241","itaw1240","bino1237","kaga1256","kala1388","lowe1412","lubu1243","limo1248","sout2908","kaya1320","kama1363","kank1243","nort2877","pamp1243","kina1250","magu1243","mama1275","cama1250","atam1240","diba1242","ilia1236","cota1241","sara1327","mati1250","west2555","mans1262","mara1404","taga1270","masb1238","pang1290","rata1245","romb1245","sout2916","wara1300","tina1248","sang1337","remo1247","west2557","cent2089","suri1273","tady1237","tbol1240","cent2090","cala1258","taus1251","tiru1241","yoga1237"
"cama1250",2030.7932746762,1063.34054137791,959.599382054213,728.10900390576,473.66196936105,1665.82515011652,1247.04909826005,1077.4760562505,1287.2857606539,1110.73766610785,1663.9983991563,855.71954091977,471.949999734539,2614.64089743799,961.448319696272,223.308017469011,646.309209826992,735.406106374773,2454.4317412587,2560.0932097749,1498.7329003207,1246.63323201048,1675.54692652076,1700.83427607227,1224.85598190295,1207.94922182573,530.934673764972,1403.43307630828,2545.59090176516,337.249850870236,689.8652533763,660.058046012744,2092.17415995867,1071.19701694095,1365.34659297304,1480.04156784288,851.273771769515,835.591395122661,751.5962503637,767.139573338303,655.598673479821,483.724276785574,1790.56727628501,642.997380104798,724.712562763652,677.64463115365,664.185289803552,1778.65012920722,1959.53945613624,1624.98607727777,854.217295386722,2178.91856263051,1839.06340672263,1707.53176020481,1862.79700375999,1726.58554120396,756.393870715987,1760.80932784414,1621.4989099258,1610.91529001416,1199.9704524391,1656.48343508857,2126.37494092623,1177.98719910202,0,1742.9059025444,1796.23194876084,1904.38704220278,1891.88885023078,2597.1315781251,1712.27284974336,1742.10786954636,2310.07234381076,1738.5503788453,619.110388185564,737.319573362187,1520.37945407766,1136.22709325875,501.113049579441,2114.01069150432,1182.92642263931,1213.35994840433,2792.82805609161,383.947427961348,1415.27791290194,1381.66330472423,1373.12095793348,796.461008576426,2089.72537491404,1253.27384359725,976.752701466757,2417.37588516137,1943.33575419638,585.268008939195
"atam1240",3052.29782099294,2453.79953267396,1479.38237987174,1749.6135502225,3162.72617214238,2687.32969643327,2268.55364457679,2098.98060256724,2308.79030697065,2132.24221242459,2685.50294547305,2858.66550713898,1493.45454605128,2546.17551895167,1982.95286601302,1544.39315394357,1274.08003093479,1363.17692748257,813.448978040172,794.404330121397,351.223545633907,2268.13777832722,2697.0514728375,2722.33882238902,2246.3605282197,760.098623790965,1160.27351999094,955.582478273521,2477.12552327884,2685.354467152,3269.20746094712,2937.12929781007,390.769318224658,2092.7015632577,1296.88121448672,2501.54611415962,3127.7876740175,2788.20806695437,2884.87401530778,2834.56533136406,2697.25404352272,3130.46959114719,2812.07182260175,1664.50192642154,1543.13582381271,1699.14917747039,2703.51475798933,2800.15467552396,2981.04400245299,2646.49062359452,1201.84270224009,484.361916688494,2860.56795303938,2729.03630652156,2884.30155007674,2748.09008752071,2599.13476167208,430.351604691836,2643.00345624255,2632.4198363309,2221.47499875584,1588.01805660225,635.880943273951,730.136601067263,1742.9059025444,0,256.737055462377,417.963319375949,1823.42347174447,801.378244276624,168.263180137689,334.237779519165,568.739018700939,647.683533760139,1640.61493450231,1257.10257117971,2541.8840003944,2157.7316395755,1522.61759589619,2045.545313018,1207.17685435706,2234.86449472107,979.531067885271,2163.38125200857,1346.81253441562,1313.19792623791,925.270359898721,1817.96555489317,909.118577911124,2611.54263187632,1998.2572477835,2348.91050667505,835.451224227369,3121.98417343483
"diba1242",3105.62386720938,2507.1255788904,1532.70842608817,1802.93959643894,3216.05221835882,2740.6557426497,2321.87969079323,2152.30664878368,2362.11635318708,2185.56825864103,2738.82899168948,2911.99155335542,1546.78059226772,2599.50156516811,2036.27891222945,1597.71920016,1327.40607715122,1416.502973699,953.976660698546,680.158487326874,1104.20834850238,2321.46382454366,2750.37751905394,2775.66486860545,2299.68657443613,813.424670007402,1213.59956620738,1008.90852448996,2530.45156949528,2738.68051336843,3322.53350716356,2990.45534402651,532.061325382664,2146.02760947413,1350.20726070316,2554.87216037606,3181.11372023394,2841.53411317081,2938.20006152422,2887.8913775805,2750.58008973916,3183.79563736362,2865.39786881819,1717.82797263798,1596.46187002914,1752.47522368683,2756.84080420576,2853.4807217404,3034.37004866943,2699.81666981095,2469.09334841942,616.31198494474,2913.89399925582,2782.362352738,2937.62759629318,2801.41613373714,2652.46080788852,190.629437129349,2696.32950245899,2685.74588254734,2274.80104497228,1641.34410281869,865.01323337654,783.4626472837,1796.23194876084,256.737055462377,0,662.813755551875,1876.7495179609,672.143323923993,424.982026444135,590.962959052397,531.542501864777,1723.41104657542,1693.94098071875,1310.42861739615,2595.21004661084,2211.05768579193,1575.94364211262,2098.87135923444,1260.50290057349,2288.19054093751,814.893280721951,2216.70729822501,1400.13858063206,1366.52397245435,978.596406115157,1871.29160110961,2074.58604264416,2664.86867809276,2051.58329399994,2402.23655289149,1928.1964219265,3175.31021965127
"ilia1236",3213.77896065133,2615.28067233235,1640.86351953012,1911.09468988089,3324.20731180076,2848.81083609165,2430.03478423517,2260.46174222563,2470.27144662903,2293.72335208298,2846.98408513143,3020.14664679736,1654.93568570967,2707.65665861005,2144.4340056714,1705.87429360195,1435.56117059317,1524.65806714095,574.701345507137,707.013303555965,406.991082595341,2429.6189179856,2858.53261249589,2883.8199620474,2407.84166787808,921.579763449348,1321.75465964932,550.903521972753,2638.60666293722,2846.83560681038,3430.6886006055,3098.61043746846,336.684671651734,2254.18270291608,1458.36235414511,2663.027253818,3289.26881367589,2949.68920661275,3046.35515496616,2996.04647102244,2858.7351831811,3291.95073080557,2973.55296226014,1825.98306607992,1704.61696347109,1860.63031712878,2864.99589764771,2961.63581518234,3142.52514211137,2807.9717632529,2577.24844186137,380.487617424828,3022.04909269776,2890.51744617994,3045.78268973512,2909.57122717909,2760.61590133046,1474.43986946776,2804.48459590093,2793.90097598928,2382.95613841422,1749.49919626063,233.858185883782,891.617740725645,1904.38704220278,417.963319375949,662.813755551875,0,536.769643349265,821.177222364373,267.930905126571,162.41076440418,565.334365457612,364.612218831418,1802.09607416069,1418.58371083809,2703.36514005278,2319.21277923388,1684.09873555457,2207.02645267638,1368.65799401544,2396.34563437946,833.345681503319,2324.86239166695,1508.293674074,1474.6790658963,1086.7514995571,1979.44669455155,574.16110715495,2773.0237715347,2159.73838744188,2510.39164633343,421.389362358421,3283.46531309321
"cota1241",3201.28076867932,1891.32411848017,1628.36532755812,1898.59649790889,3311.70911982876,2836.31264411965,2417.53659226317,2247.96355025363,2457.77325465703,2281.22516011098,2834.48589315943,3007.64845482536,1642.43749373767,1983.70010475788,2131.9358136994,1693.37610162995,1423.06297862117,1512.15987516895,390.62411277443,577.304080476877,1579.25046952077,2417.1207260136,2846.03442052389,2871.3217700754,2395.34347590608,1288.46679102579,1309.25646767732,1483.95064550835,949.08729127082,2834.33741483838,3418.1904086335,3086.11224549645,627.420930743318,2241.68451094408,1214.07602502996,2650.529061846,3276.77062170389,2937.19101464075,3033.85696299416,2983.54827905044,2846.2369912091,3279.45253883357,2961.05477028814,1813.48487410792,1571.44475701117,1848.13212515678,2852.49770567571,2949.13762321034,3130.02695013937,2795.4735712809,1853.29188800919,574.926538342344,3009.55090072576,2878.01925420794,3033.28449776312,2897.07303520709,2748.11770935846,1841.32689704421,2791.98640392893,2781.40278401728,2370.45794644222,1505.21286714548,303.678910994792,1258.50476830209,1891.88885023078,1823.42347174447,1876.7495179609,536.769643349265,0,625.993230138358,796.935161436778,692.454459928957,721.470305306186,638.688868855451,1789.59788218869,1406.08551886609,2690.86694808078,2306.71458726188,1671.60054358257,1483.06989882421,1356.15980204344,2383.84744240746,424.957157975267,2312.36419969495,784.337120221828,750.722512044118,1453.63852713355,1966.94850257955,176.326821934546,2049.06721768253,2147.24019546988,804.231875016635,194.353392121266,3270.96712112121
"sara1327",3906.52349657364,3308.02520825466,2333.60805545243,2603.8392258032,4016.95184772308,3541.55537201397,3122.77932015749,2953.20627814794,3163.01598255135,2986.46788800529,3539.72862105374,3712.89118271968,2347.68022163198,3400.40119453237,2837.17854159371,2398.61882952427,2128.30570651548,2217.40260306326,267.688735189574,116.934908652075,1905.10797786664,3122.36345390792,3551.2771484182,3576.56449796972,3100.5862038004,1614.32429937166,2014.49919557164,1809.80815385422,3331.35119885954,3539.5801427327,4123.43313652782,3791.35497339077,540.290487448913,2946.9272388384,2151.10689006742,3355.77178974032,3982.0133495982,3642.43374253507,3739.09969088848,3688.79100694476,3551.47971910342,3984.69526672789,3666.29749818245,2518.72760200224,2397.36149939341,2553.37485305109,3557.74043357003,3654.38035110466,3835.26967803369,3500.71629917522,3269.99297778369,483.063722978796,3714.79362862008,3583.26198210226,3738.52722565744,3602.31576310141,3453.36043725278,863.798153221493,3497.22913182325,3486.6455119116,3075.70067433654,2442.24373218295,727.226062909471,1584.36227664796,2597.1315781251,801.378244276624,672.143323923993,821.177222364373,625.993230138358,0,939.142535310364,956.99125867615,300.326046499579,1159.05608074599,2494.84061008301,2111.32824676041,3396.1096759751,3011.9573151562,2376.84327147689,2899.7709885987,2061.40252993775,3089.09017030177,126.604147549657,3017.60692758927,2201.03820999632,2167.42360181861,1779.49603547942,2672.19123047387,448.792972612253,3465.76830745702,2852.4829233642,1033.87068337848,776.541605640462,3976.20984901553
"mati1250",3021.6647681919,2423.16647987292,1448.74932707069,1718.98049742146,3132.09311934134,2656.69664363222,2237.92059177575,2068.3475497662,2278.1572541696,2101.60915962355,2654.869892672,2828.03245433794,1462.82149325024,2515.54246615063,1952.31981321197,1513.76010114253,1243.44697813374,1332.54387468152,752.18021646553,836.982934337235,252.889367865541,2237.50472552618,2666.41842003646,2691.70576958797,2215.72747541866,729.465570989923,1129.6404671899,924.949425472479,2446.4924704778,2654.72141435095,3238.57440814608,2906.49624500903,369.328499938934,2062.06851045666,1266.24816168568,2470.91306135858,3097.15462121646,2757.57501415333,2854.24096250674,2803.93227856302,2666.62099072168,3099.83653834614,2781.43876980071,1633.8688736205,1512.50277101166,1668.51612466935,2672.88170518829,2769.52162272292,2950.41094965195,2615.85757079348,2385.13424940194,456.083697735314,2829.93490023834,2698.40325372052,2853.6684972757,2717.45703471966,2568.50170887104,595.732306705089,2612.37040344151,2601.78678352986,2190.8419459548,1557.38500380121,498.367666666386,699.50354826622,1712.27284974336,168.263180137689,424.982026444135,267.930905126571,796.935161436778,939.142535310364,0,165.980983918377,527.19432598598,483.192076386153,1609.98188170127,1226.46951837867,2511.25094759336,2127.09858677446,1491.98454309514,2014.91226021696,1176.54380155601,2204.23144192003,1071.45523748546,2132.74819920753,1316.17948161458,1282.56487343687,894.637307097678,1787.33250209213,808.818457549037,2580.90957907528,1967.62419498246,2318.27745387401,689.218626503342,3091.35112063379
"west2555",3051.4997879949,2453.00149967592,1478.58434687369,1748.81551722446,3161.92813914434,2686.53166343522,2267.75561157875,2098.1825695692,2307.9922739726,2131.44417942655,2684.704912475,2857.86747414094,1492.65651305324,2545.37748595363,1982.15483301497,1543.59512094552,1273.28199793674,1362.37889448452,727.734510071716,846.089907677695,244.67742647783,2267.33974532918,2696.25343983946,2721.54078939097,2245.56249522165,759.300590792922,1159.4754869929,420.018224720004,2476.3274902808,2684.55643415395,3268.40942794908,2936.33126481203,421.082044378134,2091.90353025965,1296.08318148868,2500.74808116158,3126.98964101946,2787.41003395633,2884.07598230974,2833.76729836602,2696.45601052468,3129.67155814914,2811.27378960371,1663.7038934235,1542.33779081466,1698.35114447235,2702.71672499128,2799.35664252592,2980.24596945495,2645.69259059647,2414.96926920494,489.002674959493,2859.76992004134,2728.23827352352,2883.5035170787,2747.29205452266,2598.33672867404,1312.16069681134,2642.20542324451,2631.62180333286,2220.6769657578,1587.22002360421,389.002885373627,729.33856806922,1742.10786954636,334.237779519165,590.962959052397,162.41076440418,692.454459928957,956.99125867615,165.980983918377,0,672.426303296583,324.013744135532,1639.81690150427,1256.30453818167,2541.08596739636,2156.93360657745,1521.81956289814,2044.74728001996,1206.37882135901,2234.06646172303,1002.97698096871,2162.58321901053,1346.01450141758,1312.39989323987,924.472326900677,1817.16752189513,736.55254432033,2610.74459887828,1997.45921478546,2348.11247367701,558.674757785557,3121.18614043679
"mans1262",3619.4642622593,3020.96597394033,2046.5488211381,2316.77999148886,3729.89261340874,3254.49613769963,2835.72008584315,2666.1470438336,2875.95674823701,2699.40865369095,3252.66938673941,3425.83194840534,2060.62098731764,3113.34196021803,2550.11930727938,2111.55959520993,1841.24647220115,1930.34336874893,429.846137264469,324.277464597596,787.422728768224,2835.30421959358,3264.21791410387,3289.50526365538,2813.52696948606,1327.26506505733,1727.4399612573,1522.74891953988,3044.2919645452,3252.52090841836,3836.37390221348,3504.29573907643,201.82735067592,2659.86800452406,1864.04765575309,3068.71255542598,3694.95411528386,3355.37450822073,3452.04045657414,3401.73177263042,3264.42048478908,3697.63603241355,3379.23826386811,2231.6683676879,2110.30226507907,2266.31561873675,3270.68119925569,3367.32111679032,3548.21044371935,3213.65706486088,2982.93374346935,171.343335921688,3427.73439430574,3296.20274778792,3451.4679913431,3315.25652878707,3166.30120293844,652.848602427177,3210.16989750891,3199.58627759726,2788.6414400222,2155.18449786861,586.820796441712,1297.30304233362,2310.07234381076,568.739018700939,531.542501864777,565.334365457612,721.470305306186,300.326046499579,527.19432598598,672.426303296583,0,952.525701345717,2207.78137576867,1824.26901244607,3109.05044166076,2724.89808084186,2089.78403716255,2612.71175428436,1774.34329562342,2802.03093598743,246.270498998931,2730.54769327493,1913.97897568198,1880.36436750427,1492.43680116508,2385.13199615953,628.956956974922,3178.70907314268,2565.42368904986,2916.07694794141,755.779448851866,3689.15061470119
"mara1404",3047.94229729384,1972.79040032622,1475.02685617264,1745.25802652341,3158.37064844328,2682.97417273417,2264.19812087769,2094.62507886815,2304.43478327155,2127.8866887255,2681.14742177395,2854.30998343988,1489.09902235219,2065.16638660393,1978.59734231392,1540.03763024447,1269.72450723569,1358.82140378347,884.04335957865,1042.36732997608,394.208531260181,2263.78225462812,2692.69594913841,2717.98329868992,2242.0050045206,1135.12831964031,1155.91799629184,307.841272822874,1996.1163909311,2680.9989434529,3264.85193724802,2932.77377411097,699.911015914936,2088.3460395586,1060.73755364448,2497.19059046052,3123.4321503184,2783.85254325527,2880.51849160868,2830.20980766496,2692.89851982362,3126.11406744809,2807.71629890266,1660.14640272244,1418.10628562569,1694.7936537713,2699.15923429023,2795.79915182486,2976.68847875389,2642.13509989542,1934.75816985525,744.058383871364,2856.21242934028,2724.68078282246,2879.94602637764,2743.73456382161,2594.77923797298,1687.98842565873,2638.64793254345,2628.0643126318,2217.11947505674,1351.87439576,449.854920269451,1105.16629691661,1738.5503788453,647.683533760139,1723.41104657542,364.612218831418,638.688868855451,1159.05608074599,483.192076386153,324.013744135532,952.525701345717,0,1636.25941080321,1252.74704748061,2537.5284766953,2153.3761158764,1518.26207219709,1564.53618067026,1202.82133065796,2230.50897102198,1086.99900006061,2159.02572830947,865.803402067882,832.188793890172,1300.30005574807,1813.61003119407,1540.25086407998,2130.53349952858,1993.9017240844,1867.90137432731,405.849155946219,3117.62864973573
"taga1270",1641.68952394233,834.607767775784,857.308414012121,339.005253171887,499.77546704624,1276.72139938265,857.945347526173,688.372305516627,898.18200992003,721.633915373976,1274.89464842243,1448.05721008836,369.659031692446,1252.95709022956,572.344568962399,814.331364793682,544.0182417849,633.11513833268,2352.1407732166,2457.80224173281,1396.44193227861,857.529481276604,1286.44317578689,1311.7305253384,835.75223116908,1105.65825378363,1033.7321202311,1301.14210826619,1063.68373975158,339.406068608479,1858.5991638965,1526.52100075946,1989.88319191658,682.09326620708,1263.05562493095,1090.937817109,1717.17937696689,1377.59976990375,1474.26571825716,1423.95703431344,1286.6457464721,563.825014184482,1401.46352555114,65.433221121376,754.515322006071,288.540880419777,1292.90646093871,1389.54637847334,1570.43570540237,1235.8823265439,898.976510813024,2076.62759458842,1449.95965598876,1318.42800947094,1473.69325302612,1337.48179047009,1188.52646462146,1658.51835980205,1232.39515919193,1221.81153928028,810.866701705223,1554.19246704648,2024.08397288414,1075.69623105993,619.110388185564,1640.61493450231,1693.94098071875,1802.09607416069,1789.59788218869,2494.84061008301,1609.98188170127,1639.81690150427,2207.78137576867,1636.25941080321,0,635.028605320094,1131.27570334378,747.12334252488,398.822081537349,2011.71972346222,1080.63545459721,824.256197670456,2690.53708804952,312.562518335615,1312.98694485985,1279.37233668214,1270.82998989139,407.357257842553,1987.43440687194,991.677212271675,587.648950732883,2315.08491711927,1841.04478615429,620.10612370748
"masb1238",2046.71149181073,737.914717174153,473.796050689521,744.02722104029,2157.13984296017,1681.74336725105,1262.96731539458,1093.39427338503,1303.20397778843,1126.65588324238,1679.91661629083,1853.07917795677,487.868216869069,988.052872070075,977.366536830802,538.806824761353,268.493701752571,357.590598300351,1968.628409894,2074.28987841021,1012.92956895601,1262.55144914501,1691.46514365529,1716.7524932068,1240.77419903748,722.145890461033,200.987158903592,917.629744943589,975.510812638754,1679.76813796978,2263.6211317649,1931.54296862786,1606.37082859398,1087.11523407548,879.543261608348,1495.95978497741,2122.20134483529,1782.62173777216,1879.28768612557,1828.97900218184,1691.66771434051,2124.88326196497,1806.48549341954,658.915597239328,417.531973788071,693.56284828818,1697.92842880711,1794.56834634175,1975.45767327077,1640.9042944123,701.552273201364,1693.11523126582,1854.98162385716,1723.44997733934,1878.71522089452,1742.50375833849,1593.54843248987,1275.00599647945,1637.41712706033,1626.83350714869,1215.88866957363,578.372483926894,1640.57160956154,692.183867737331,737.319573362187,1257.10257117971,1310.42861739615,1418.58371083809,1406.08551886609,2111.32824676041,1226.46951837867,1256.30453818167,1824.26901244607,1252.74704748061,635.028605320094,0,1536.29767121219,492.252384309261,517.031266713971,1628.20736013962,697.123091274612,1229.27816553886,2307.02472472692,1157.79492282636,929.474581537246,895.859973359536,887.317626568789,812.379225710956,1603.92204354934,798.160905591257,992.670918601286,1931.57255379667,1457.53242283169,2116.39784425262
"pang1290",1165.65650971587,1117.50279138689,1758.57747990421,1120.24661055153,1276.08486086531,800.688385156192,270.613400427981,563.388484582155,369.194846158638,596.650094439504,798.861634195972,972.024195861907,1270.92809758454,1206.7808128732,1353.58592634204,1715.60043068577,1445.28730767699,1534.38420422477,3253.4098391087,3359.0713076249,2297.7109981707,381.496467050147,810.410161560431,835.697511111942,550.210403568964,2006.92731967573,1935.00118612319,2202.41117415828,1468.49353747664,1423.35700505586,1382.56614967004,488.434270959986,2891.15225780867,1463.33462358672,2164.32469082304,287.526633246706,1241.14636274043,901.566755677298,998.232704030708,947.924020086985,298.131680535919,601.272063838329,925.43051132468,1155.16269526302,2410.57930014902,990.105859838745,407.068647947555,913.513364246886,1094.40269117592,759.849312317444,1334.01151849172,2977.89666048051,973.926641762305,842.394995244485,997.660238799665,861.448776243633,316.531796683596,2559.78742569414,756.362144965475,745.778525053829,838.307752754456,2455.46153293857,2925.35303877623,1976.96529695202,1520.37945407766,2541.8840003944,2595.21004661084,2703.36514005278,2690.86694808078,3396.1096759751,2511.25094759336,2541.08596739636,3109.05044166076,2537.5284766953,1131.27570334378,1536.29767121219,0,1528.36469990452,1300.09114742944,1225.30300764854,1981.90452048931,218.398294743737,3591.80615394161,901.383789912439,2214.25601075194,2180.64140257423,2172.09905578348,1188.5986152222,2888.70347276404,1284.08030172158,1368.89030811253,3216.35398301137,2742.31385204638,1235.34286215776
"rata1245",2038.77852050306,290.934470723445,377.986466404982,736.094249732625,2149.2068716525,1673.81039594339,1255.03434408691,1085.46130207736,1295.27100648077,1118.72291193471,1671.98364498317,1845.1462066491,193.173257907244,676.60508086927,178.621792480676,604.968746116498,522.971972245594,407.392748977546,2869.25747828979,2974.91894680599,1913.5586373518,1254.61847783734,1683.53217234763,1708.81952189914,1232.84122772982,1622.77495885682,577.368332797633,1818.25881333938,503.238048683143,1671.83516666212,2255.68816045724,1923.60999732019,2506.99989698977,69.7890076376181,737.516010572867,1488.02681366974,2114.26837352762,1774.68876646449,1871.3547148179,1821.04603087418,1683.73474303284,2116.95029065731,1798.55252211187,771.010334444113,431.634766576143,685.629876980515,1689.99545749945,1786.63537503408,1967.52470196311,1632.97132310464,322.825417129975,2593.74429966161,1847.0486525495,1715.51700603168,1870.78224958686,1734.57078703083,1585.6154611822,2175.63506487524,1629.48415575267,1618.90053584102,1207.95569826596,385.292150101568,2541.20067795732,1592.81293613312,1136.22709325875,2157.7316395755,2211.05768579193,2319.21277923388,2306.71458726188,3011.9573151562,2127.09858677446,2156.93360657745,2724.89808084186,2153.3761158764,747.12334252488,492.252384309261,1528.36469990452,0,286.452688106654,2528.83642853541,576.632810424759,1221.34519423119,3207.65379312271,1149.86195151869,609.010871244394,598.657953645684,1787.94669496458,371.006627125171,2504.55111194513,406.324114030085,226.763522286714,974.645445128281,2358.16149122748,2108.46487294495
"romb1245",1810.50496802798,414.167685450094,182.411620209741,507.820697257544,824.610100196251,1445.53684346831,1026.76079161183,857.187749602284,1066.99745400569,890.449359459634,1443.71009250808,1616.87265417402,251.661693086323,782.867053666063,357.788679448298,696.334026187559,426.020903178777,253.044817682254,2234.14343461048,2339.80490312668,1278.44459367249,1026.34492536226,1455.25861987254,1480.54596942406,1004.56767525474,987.66091517751,204.737118395385,1183.14476966007,616.875852209686,1443.56161418704,2027.41460798216,1695.33644484511,1871.88585331045,303.165702045781,1145.05828632483,1259.75326119466,1885.99482105254,1546.41521398941,1643.08116234282,1592.7724783991,1455.46119055776,1888.67673818223,1570.27896963679,422.709073456582,339.106567289969,457.356324505434,1461.72190502437,1558.361822559,1739.25114948803,1404.69777062956,434.934272082078,1958.6302559823,1618.77510007442,1487.2434535566,1642.50869711178,1506.29723455575,1357.34190870712,1540.52102119593,1401.21060327759,1390.62698336594,979.682145790881,536.563624454956,1906.08663427801,957.698892453808,501.113049579441,1522.61759589619,1575.94364211262,1684.09873555457,1671.60054358257,2376.84327147689,1491.98454309514,1521.81956289814,2089.78403716255,1518.26207219709,398.822081537349,517.031266713971,1300.09114742944,286.452688106654,0,1893.7223848561,962.638115991089,993.071641756114,2572.5397494434,921.588399043611,1194.98960625372,1161.37499807601,1152.83265128527,576.17270192821,1869.43706826582,533.383092194806,756.464394818541,2197.08757851315,1723.04744754816,1880.19132046987
"sout2916",3423.40260995286,969.957359861948,1850.48716883165,2120.71833918242,3533.8309611023,3058.43448539318,990.166592881464,803.876373692218,1005.6470617127,851.481847345994,3056.60773443296,3229.7702960989,1864.5593350112,1062.33334613965,1148.71883875862,1915.49794290348,1645.1848198947,1734.28171644248,2757.0711517323,2862.7326202485,1801.3723107943,1021.04826966104,3068.15626179742,3093.44361134893,927.738057222108,1510.58863229933,1531.37830895086,1706.07248678188,993.283350466825,3056.45925611191,3640.31224990703,3308.23408676999,2394.81357043227,2463.80635221761,1436.19786630349,2872.65090311954,3498.89246297742,3159.31285591429,3255.9788042677,3205.67012032397,1481.56775882267,3501.5743801071,3183.17661156167,2035.60671538146,1793.56659828471,760.064003668636,3074.61954694924,3171.25946448388,3352.1487914129,3017.59541255443,931.92512939097,2481.55797310411,3231.6727419993,3100.14109548147,3255.40633903665,3119.19487648062,2970.239550632,2063.44873831774,3014.10824520247,3003.52462529082,947.411848627158,1727.33470841902,2429.01435139983,1480.62660957562,2114.01069150432,2045.545313018,2098.87135923444,2207.02645267638,1483.06989882421,2899.7709885987,2014.91226021696,2044.74728001996,2612.71175428436,1564.53618067026,2011.71972346222,1628.20736013962,1225.30300764854,2528.83642853541,1893.7223848561,0,1578.28164331697,967.144298807564,1031.97992965679,2534.48604096849,1006.45896149536,972.844353317651,1675.76036840708,2189.07034385309,1680.90642350746,1127.7004590643,709.571198144037,865.068333863033,1534.5168027898,3493.08896239475
"wara1300",2492.31834108785,1986.53586297293,919.402899966639,1189.63407031741,2602.74669223728,2127.35021652817,1708.57416467169,1539.00112266215,1748.81082706555,1572.2627325195,2125.52346556795,2298.68602723388,933.475066146187,2078.91184925064,1422.97338610792,984.413674038471,714.100551029689,803.197447577469,1918.70269307135,2024.36416158755,963.003852133354,1708.15829842212,2137.07199293241,2162.35934248392,1686.3810483146,672.220173638379,600.294040085843,867.704028120935,2009.86185357781,2125.3749872469,1297.68263191112,2377.14981790498,1556.44511177132,651.13693669766,829.617544785694,1941.56663425452,2567.80819411241,2228.22858704928,2324.89453540269,2274.58585145896,2137.27456361763,2570.49011124209,2252.09234269666,1104.52244651645,1075.87215411168,1139.1696975653,2143.53527808423,2240.17519561886,2421.06452254789,2086.51114368942,1948.50363250196,1643.18951444316,2300.58847313428,2169.05682661646,2324.32207017164,2188.11060761561,2039.15528176698,1225.0802796568,2083.02397633745,2072.44035642581,1661.49551885074,1120.75438690122,1590.64589273888,642.258150914677,1182.92642263931,1207.17685435706,1260.50290057349,1368.65799401544,1356.15980204344,2061.40252993775,1176.54380155601,1206.37882135901,1774.34329562342,1202.82133065796,1080.63545459721,697.123091274612,1981.90452048931,576.632810424759,962.638115991089,1578.28164331697,0,1674.88501481598,2257.09900790427,1603.40177210347,879.548864714592,845.934256536882,837.391909746135,1257.98607498807,1553.99632672669,2144.27896217529,1438.2777678784,1881.64683697402,1407.60670600903,2562.00469352973
"tina1248",1049.12819066888,830.510120766852,1451.55797423089,813.227104878201,1159.55654181832,684.160066109205,96.2328877659232,256.368978908827,466.178683312231,289.630588766177,682.333315148985,855.49587681492,963.908591911211,878.056047986142,1046.56642066871,1408.58092501245,1138.26780200366,1227.36469855144,2946.39033343537,3052.05180195157,1990.69149249737,264.96814800316,693.881842513444,719.169192064955,243.190897895637,1699.9078140024,1627.98168044986,1895.39166848495,1111.16633721696,1116.33749938254,1266.03783062306,933.959667486012,2584.13275213534,1156.31511791339,1857.30518514971,498.37648383556,1124.61804369344,785.038436630311,881.704384983721,831.395701039998,694.084413198661,1127.29996082313,808.902192277693,848.14318958969,2103.5597944757,683.086354165417,700.345127665267,796.985045199899,977.874372128928,643.320993270458,1028.89681950887,2670.87715480718,857.398322715318,725.866676197498,881.131919752678,744.920457196646,595.965131348019,2252.76792002081,639.833825918489,629.250206006842,531.288247081129,2148.44202726524,2618.3335331029,1669.9457912787,1213.35994840433,2234.86449472107,2288.19054093751,2396.34563437946,2383.84744240746,3089.09017030177,2204.23144192003,2234.06646172303,2802.03093598743,2230.50897102198,824.256197670456,1229.27816553886,218.398294743737,1221.34519423119,993.071641756114,967.144298807564,1674.88501481598,0,3284.78664826828,594.364284239111,1907.23650507861,1873.6218969009,1865.07955011015,881.579109548868,2581.68396709071,933.275954883152,1061.8708024392,2909.33447733804,2435.29434637305,1118.81454311077
