ID	Concept	Language	form
9035	ear	SUBANON SIOCON	toliŋa
9039	eye	SUBANON SIOCON	mata
9041	fire	SUBANON SIOCON	gapoj
9042	fish	SUBANON SIOCON	sodaʔ
9046	full	SUBANON SIOCON	omponuʔ
9051	hand	SUBANON SIOCON	komot
9053	hear	SUBANON SIOCON	mokinoŋog
9057	knee	SUBANON SIOCON	glulud
9059	leaf	SUBANON SIOCON	daon
9061	liver	SUBANON SIOCON	gatoj
9063	louse	SUBANON SIOCON	gotu
9066	mountain	SUBANON SIOCON	bontod
9068	name	SUBANON SIOCON	ŋalan
9070	new	SUBANON SIOCON	bogu
9071	night	SUBANON SIOCON	gobi
9072	nose	SUBANON SIOCON	suŋ
9074	one	SUBANON SIOCON	sala bok
9075	path	SUBANON SIOCON	dalan
9076	person	SUBANON SIOCON	gotow
9082	see	SUBANON SIOCON	moktoŋow
9084	skin	SUBANON SIOCON	panit
9089	star	SUBANON SIOCON	bitun
9090	stone	SUBANON SIOCON	batu
9096	tongue	SUBANON SIOCON	dilaʔ
9097	tooth	SUBANON SIOCON	ŋisi
9098	tree	SUBANON SIOCON	kaju
9099	two	SUBANON SIOCON	duaʔ
9101	water	SUBANON SIOCON	tubig
9102	we	SUBANON SIOCON	ita
9108	you	SUBANON SIOCON	ika
9109	I	SUBANUN SINDANGAN	inan
9116	blood	SUBANUN SINDANGAN	duguʔ
9117	bone	SUBANUN SINDANGAN	tolan
9118	breast	SUBANUN SINDANGAN	duduʔ
9124	dog	SUBANUN SINDANGAN	gituʔ
9125	drink	SUBANUN SINDANGAN	minum
9127	ear	SUBANUN SINDANGAN	təliŋa
9131	eye	SUBANUN SINDANGAN	mata
9133	fire	SUBANUN SINDANGAN	gapuj
9134	fish	SUBANUN SINDANGAN	sədaʔ
9138	full	SUBANUN SINDANGAN	mpənuʔ
9143	hand	SUBANUN SINDANGAN	beŋkən
9145	hear	SUBANUN SINDANGAN	mədəŋəg
9149	knee	SUBANUN SINDANGAN	dlulud
9151	leaf	SUBANUN SINDANGAN	doon
9153	liver	SUBANUN SINDANGAN	gataj
9155	louse	SUBANUN SINDANGAN	gutu
9158	mountain	SUBANUN SINDANGAN	bəntud
9160	name	SUBANUN SINDANGAN	ŋalan
9162	new	SUBANUN SINDANGAN	bəgu
9163	night	SUBANUN SINDANGAN	gəbii
9164	nose	SUBANUN SINDANGAN	suŋ
9166	one	SUBANUN SINDANGAN	sala
9167	path	SUBANUN SINDANGAN	dalan
9168	person	SUBANUN SINDANGAN	gətau
9174	see	SUBANUN SINDANGAN	metaʔ
9176	skin	SUBANUN SINDANGAN	panit
9181	star	SUBANUN SINDANGAN	bitun
9182	stone	SUBANUN SINDANGAN	batu
9188	tongue	SUBANUN SINDANGAN	dilaʔ
9189	tooth	SUBANUN SINDANGAN	ŋisi
9190	tree	SUBANUN SINDANGAN	gaju
9191	two	SUBANUN SINDANGAN	duaʔ
9193	water	SUBANUN SINDANGAN	tubig
9194	we	SUBANUN SINDANGAN	ita
9200	you	SUBANUN SINDANGAN	jaʔa
9201	I	SURIGAONON	ako
9208	blood	SURIGAONON	dugoʔ
9209	bone	SURIGAONON	bukog
9210	breast	SURIGAONON	suso
9214	come	SURIGAONON	daliʔ
9215	die	SURIGAONON	pataj
9216	dog	SURIGAONON	ido
9217	drink	SURIGAONON	inom
9219	ear	SURIGAONON	taliŋa
9223	eye	SURIGAONON	mata
9225	fire	SURIGAONON	kajadʒo
9226	fish	SURIGAONON	isda
9235	hand	SURIGAONON	alima
9237	hear	SURIGAONON	duŋog
9243	leaf	SURIGAONON	dahon
9245	liver	SURIGAONON	ataj
9247	louse	SURIGAONON	kuto
9252	name	SURIGAONON	ŋajan
9254	new	SURIGAONON	bago
9255	night	SURIGAONON	dujom
9256	nose	SURIGAONON	iloŋ
9258	one	SURIGAONON	isa
9259	path	SURIGAONON	dajan
9260	person	SURIGAONON	tawo
9266	see	SURIGAONON	kita
9268	skin	SURIGAONON	panit
9273	star	SURIGAONON	biton
9274	stone	SURIGAONON	bato
9280	tongue	SURIGAONON	dila
9281	tooth	SURIGAONON	ŋipon
9283	two	SURIGAONON	duha
9285	water	SURIGAONON	tubig
9286	we	SURIGAONON	kita
9292	you	SURIGAONON	ikaw
9293	I	TAGABAWA	a
9300	blood	TAGABAWA	dipanug
9301	bone	TAGABAWA	tulan
9302	breast	TAGABAWA	susu
9306	come	TAGABAWA	sadun
9307	die	TAGABAWA	mate
9308	dog	TAGABAWA	asu
9309	drink	TAGABAWA	inam
9315	eye	TAGABAWA	mata
9317	fire	TAGABAWA	apuj
9322	full	TAGABAWA	panu
9327	hand	TAGABAWA	balad
9329	hear	TAGABAWA	dinag
9335	leaf	TAGABAWA	daun
9342	mountain	TAGABAWA	pabuŋan
9344	name	TAGABAWA	ŋadan
9346	new	TAGABAWA	mantu
9347	night	TAGABAWA	dukilam
9350	one	TAGABAWA	sabad
9351	path	TAGABAWA	dalan
9352	person	TAGABAWA	manubu
9358	see	TAGABAWA	kita
9367	sun	TAGABAWA	alo
9373	tooth	TAGABAWA	ŋipan
9374	tree	TAGABAWA	kaju
9375	two	TAGABAWA	duwa
9377	water	TAGABAWA	wajig
9378	we	TAGABAWA	ki
9384	you	TAGABAWA	nu
9385	I	TAGABILI	oʔuh
9392	blood	TAGABILI	litoʔ
9393	bone	TAGABILI	tiʔol
9394	breast	TAGABILI	tutuʔ
9400	dog	TAGABILI	ohuh
9401	drink	TAGABILI	minum
9403	ear	TAGABILI	kliŋuh
9407	eye	TAGABILI	matah
9409	fire	TAGABILI	ofih
9410	fish	TAGABILI	uton ʔel
9414	full	TAGABILI	hnok
9419	hand	TAGABILI	sigəl
9421	hear	TAGABILI	muŋol
9425	knee	TAGABILI	bukol
9427	leaf	TAGABILI	doʔun
9429	liver	TAGABILI	kataj
9431	louse	TAGABILI	kutuh
9434	mountain	TAGABILI	bulul
9436	name	TAGABILI	boluj
9438	new	TAGABILI	lomih
9439	night	TAGABILI	kifuh
9440	nose	TAGABILI	iluŋ
9442	one	TAGABILI	sotuh
9443	path	TAGABILI	lan
9444	person	TAGABILI	taʔuh
9450	see	TAGABILI	mton
9452	skin	TAGABILI	kulit
9457	star	TAGABILI	blotik
9458	stone	TAGABILI	botuh
9464	tongue	TAGABILI	dilak
9465	tooth	TAGABILI	nihih
9466	tree	TAGABILI	kojuh
9467	two	TAGABILI	ləwuh
9469	water	TAGABILI	el
9470	we	TAGABILI	təkuj
9476	you	TAGABILI	uʔuh
9477	I	TAGALOG	ako
9478	all	TAGALOG	lahat
9479	ash	TAGALOG	abo
9480	big	TAGALOG	malaki
9481	bird	TAGALOG	ibon
9482	bite	TAGALOG	kagat
9483	black	TAGALOG	itim
9484	blood	TAGALOG	dugo
9485	bone	TAGALOG	buto
9486	breast	TAGALOG	susu
9487	burn	TAGALOG	sunogin
9488	cloud	TAGALOG	alapap
9489	cold	TAGALOG	malamig
9490	come	TAGALOG	datiŋ
9491	die	TAGALOG	pataj
9492	dog	TAGALOG	aso
9493	drink	TAGALOG	inom
9494	dry	TAGALOG	tujo
9495	ear	TAGALOG	teŋa
9496	earth	TAGALOG	lupa
9497	eat	TAGALOG	kain
9498	egg	TAGALOG	itlog
9499	eye	TAGALOG	mata
9500	feather	TAGALOG	balahibo
9501	fire	TAGALOG	apoj
9502	fish	TAGALOG	isda
9503	flesh	TAGALOG	karne
9504	fly	TAGALOG	lipad
9505	foot	TAGALOG	pa
9506	full	TAGALOG	puno
9507	good	TAGALOG	mabuti
9508	grease	TAGALOG	taba
9509	green	TAGALOG	berde
9510	hair	TAGALOG	buhok
9511	hand	TAGALOG	kamaj
9512	head	TAGALOG	ulo
9513	hear	TAGALOG	dinig
9514	horn	TAGALOG	saŋaj
9515	hot	TAGALOG	mainit
9516	kill	TAGALOG	pataj
9517	knee	TAGALOG	tuhod
9518	know	TAGALOG	alam
9519	leaf	TAGALOG	dahon
9520	lie	TAGALOG	higa
9521	liver	TAGALOG	ataj
9522	long	TAGALOG	mahaba
9523	louse	TAGALOG	kuto
9524	man	TAGALOG	lalaki
9525	moon	TAGALOG	buwan
9526	mountain	TAGALOG	bundok
9527	mouth	TAGALOG	buŋaŋa
9528	name	TAGALOG	paŋalan
9529	neck	TAGALOG	leg
9530	new	TAGALOG	bago
9531	night	TAGALOG	gabi
9532	nose	TAGALOG	iloŋ
9533	not	TAGALOG	hindi
9534	one	TAGALOG	isa
9535	path	TAGALOG	dan
9536	person	TAGALOG	tao
9537	rain	TAGALOG	ulan
9538	red	TAGALOG	pula
9539	root	TAGALOG	ugat
9540	sand	TAGALOG	buhaŋin
9541	say	TAGALOG	sabi
9542	see	TAGALOG	tiŋin
9543	sit	TAGALOG	upo
9544	skin	TAGALOG	balat
9545	sleep	TAGALOG	tulog
9546	small	TAGALOG	malit
9547	smoke	TAGALOG	usok
9548	stand	TAGALOG	tajo
9549	star	TAGALOG	bituin
9550	stone	TAGALOG	batu
9551	sun	TAGALOG	araw
9552	swim	TAGALOG	laŋoj
9553	tail	TAGALOG	buntoto
9554	that	TAGALOG	ijan
9555	this	TAGALOG	ito
9556	tongue	TAGALOG	dila
9557	tooth	TAGALOG	ŋipin
9558	tree	TAGALOG	punuŋkahoj
9559	two	TAGALOG	dalawa
9560	walk	TAGALOG	lakad
9561	water	TAGALOG	tubig
9562	we	TAGALOG	tajo
9563	what	TAGALOG	ano
9564	white	TAGALOG	puti
9565	who	TAGALOG	sino
9566	woman	TAGALOG	babae
9567	yellow	TAGALOG	dilaw
9568	you	TAGALOG	ikaw
9569	I	TAGBANWA ABORLAN	aku
9576	blood	TAGBANWA ABORLAN	duguʔ
9577	bone	TAGBANWA ABORLAN	tuʔlaŋ
9578	breast	TAGBANWA ABORLAN	duduʔ
9584	dog	TAGBANWA ABORLAN	kəʔdəŋ
9585	drink	TAGBANWA ABORLAN	inum
9587	ear	TAGBANWA ABORLAN	taliŋa
9591	eye	TAGBANWA ABORLAN	mata
9593	fire	TAGBANWA ABORLAN	apuj
9594	fish	TAGBANWA ABORLAN	sədaʔ
9598	full	TAGBANWA ABORLAN	punu
9603	hand	TAGBANWA ABORLAN	alima
9605	hear	TAGBANWA ABORLAN	gənəg
9609	knee	TAGBANWA ABORLAN	tuʔud
9611	leaf	TAGBANWA ABORLAN	daʔun
9613	liver	TAGBANWA ABORLAN	ataj
9615	louse	TAGBANWA ABORLAN	kutu
9618	mountain	TAGBANWA ABORLAN	bukid
9620	name	TAGBANWA ABORLAN	ŋaran
9622	new	TAGBANWA ABORLAN	baʔgu
9623	night	TAGBANWA ABORLAN	dələm
9624	nose	TAGBANWA ABORLAN	uruŋ
9626	one	TAGBANWA ABORLAN	əsa
9627	path	TAGBANWA ABORLAN	dalan
9628	person	TAGBANWA ABORLAN	taw
9634	see	TAGBANWA ABORLAN	lətəg
9636	skin	TAGBANWA ABORLAN	lamilamit
9641	star	TAGBANWA ABORLAN	bituʔun
9642	stone	TAGBANWA ABORLAN	batu
9648	tongue	TAGBANWA ABORLAN	dila
9649	tooth	TAGBANWA ABORLAN	nipən
9650	tree	TAGBANWA ABORLAN	kaju
9651	two	TAGBANWA ABORLAN	dua
9653	water	TAGBANWA ABORLAN	danum
9654	we	TAGBANWA ABORLAN	tami
9660	you	TAGBANWA ABORLAN	ka
9661	I	TAGBANWA KALAMIAN	juu
9668	blood	TAGBANWA KALAMIAN	duguʔ
9669	bone	TAGBANWA KALAMIAN	duliʔ
9670	breast	TAGBANWA KALAMIAN	susuʔ
9676	dog	TAGBANWA KALAMIAN	kiruʔ
9677	drink	TAGBANWA KALAMIAN	inəm
9679	ear	TAGBANWA KALAMIAN	taliŋaʔ
9683	eye	TAGBANWA KALAMIAN	mataʔ
9685	fire	TAGBANWA KALAMIAN	apuj
9686	fish	TAGBANWA KALAMIAN	ian
9690	full	TAGBANWA KALAMIAN	punuk
9695	hand	TAGBANWA KALAMIAN	kalimaʔ
9697	hear	TAGBANWA KALAMIAN	dəŋəl
9701	knee	TAGBANWA KALAMIAN	tuud
9703	leaf	TAGBANWA KALAMIAN	kəlad
9705	liver	TAGBANWA KALAMIAN	kandas
9707	louse	TAGBANWA KALAMIAN	tutʔ
9710	mountain	TAGBANWA KALAMIAN	bukid
9712	name	TAGBANWA KALAMIAN	aran
9714	new	TAGBANWA KALAMIAN	bakluʔ
9715	night	TAGBANWA KALAMIAN	labii
9716	nose	TAGBANWA KALAMIAN	uruŋ
9718	one	TAGBANWA KALAMIAN	tasaʔ
9719	path	TAGBANWA KALAMIAN	dalan
9720	person	TAGBANWA KALAMIAN	tauʔ
9726	see	TAGBANWA KALAMIAN	itaʔ
9728	skin	TAGBANWA KALAMIAN	ulit
9733	star	TAGBANWA KALAMIAN	bitukun
9734	stone	TAGBANWA KALAMIAN	batuʔ
9740	tongue	TAGBANWA KALAMIAN	dilak
9742	tree	TAGBANWA KALAMIAN	ajuʔ
9743	two	TAGBANWA KALAMIAN	duruaʔ
9745	water	TAGBANWA KALAMIAN	waiʔ
9746	we	TAGBANWA KALAMIAN	ita
9752	you	TAGBANWA KALAMIAN	jawa
9753	I	TAUSUG	akuh
9760	blood	TAUSUG	duguʔ
9761	bone	TAUSUG	bukug
9762	breast	TAUSUG	duruʔ
9768	dog	TAUSUG	ʔiruʔ
9769	drink	TAUSUG	magʔinum
9771	ear	TAUSUG	taiŋah
9775	eye	TAUSUG	matah
9777	fire	TAUSUG	kajuh
9778	fish	TAUSUG	istaʔ
9782	full	TAUSUG	hipuʔ
9787	hand	TAUSUG	limah
9789	hear	TAUSUG	magduŋug
9793	knee	TAUSUG	tuhud
9795	leaf	TAUSUG	dahun
9797	liver	TAUSUG	ataj
9799	louse	TAUSUG	kutuh
9802	mountain	TAUSUG	buud
9804	name	TAUSUG	ŋan
9806	new	TAUSUG	baʔguh
9807	night	TAUSUG	duum
9808	nose	TAUSUG	iluŋ
9810	one	TAUSUG	hambuʔuk
9811	path	TAUSUG	daan
9812	person	TAUSUG	taʔuh
9818	see	TAUSUG	kimitaʔ
9820	skin	TAUSUG	paʔis
9825	star	TAUSUG	bituʔun
9826	stone	TAUSUG	batu
9832	tongue	TAUSUG	dilaʔ
9833	tooth	TAUSUG	ipun
9834	tree	TAUSUG	kahuj
9835	two	TAUSUG	duah
9837	water	TAUSUG	tubig
9838	we	TAUSUG	kitaniuh
9844	you	TAUSUG	kaw
9845	I	TIMUGON MURUT	aku
9852	blood	TIMUGON MURUT	dadaʔ
9853	bone	TIMUGON MURUT	tulaŋ
9854	breast	TIMUGON MURUT	titiʔ
9858	come	TIMUGON MURUT	datoŋ
9859	die	TIMUGON MURUT	patoj
9860	dog	TIMUGON MURUT	ukuʔ
9861	drink	TIMUGON MURUT	inum
9863	ear	TIMUGON MURUT	taliŋo
9867	eye	TIMUGON MURUT	mato
9869	fire	TIMUGON MURUT	apuj
9870	fish	TIMUGON MURUT	papait
9879	hand	TIMUGON MURUT	kalinduʔ
9881	hear	TIMUGON MURUT	doŋog
9887	leaf	TIMUGON MURUT	daun
9889	liver	TIMUGON MURUT	aŋkajaw
9891	louse	TIMUGON MURUT	kutu
9896	name	TIMUGON MURUT	galan
9898	new	TIMUGON MURUT	agu
9899	night	TIMUGON MURUT	dondom
9900	nose	TIMUGON MURUT	aduŋ
9902	one	TIMUGON MURUT	ditakaw
9903	path	TIMUGON MURUT	dalan
9904	person	TIMUGON MURUT	ulun
9910	see	TIMUGON MURUT	kito
9912	skin	TIMUGON MURUT	kuŋkuŋ
9917	star	TIMUGON MURUT	butitin
9918	stone	TIMUGON MURUT	batu
9924	tongue	TIMUGON MURUT	dilaʔ
9925	tooth	TIMUGON MURUT	dipon
9927	two	TIMUGON MURUT	dondoʔ
9929	water	TIMUGON MURUT	timug
9930	we	TIMUGON MURUT	to
9936	you	TIMUGON MURUT	kow
9937	I	TIRURAY	begen
9944	blood	TIRURAY	dara
9945	bone	TIRURAY	bukal
9946	breast	TIRURAY	tutuʔ
9950	come	TIRURAY	aŋej
9951	die	TIRURAY	fandus
9952	dog	TIRURAY	ituʔ
9953	drink	TIRURAY	inem
9955	ear	TIRURAY	keliŋoʔ
9959	eye	TIRURAY	moto
9961	fire	TIRURAY	afej
9962	fish	TIRURAY	sedoʔ
9966	full	TIRURAY	besor
9971	hand	TIRURAY	kuwonon
9973	hear	TIRURAY	bohol
9974	horn	TIRURAY	siduŋ
9977	knee	TIRURAY	etur
9979	leaf	TIRURAY	daʔun
9981	liver	TIRURAY	tagah
9983	louse	TIRURAY	kuwor
9986	mountain	TIRURAY	menitej
9988	name	TIRURAY	dawet
9990	new	TIRURAY	antu
9991	night	TIRURAY	buteŋ
9992	nose	TIRURAY	iruŋ
9994	one	TIRURAY	uno
9995	path	TIRURAY	aguwon
9996	person	TIRURAY	etew
10004	skin	TIRURAY	kulit
10009	star	TIRURAY	gitoʔon
10010	stone	TIRURAY	batew
10011	sun	TIRURAY	teresaŋ
10016	tongue	TIRURAY	dilaʔ
10017	tooth	TIRURAY	kifen
10018	tree	TIRURAY	kajew
10019	two	TIRURAY	dos
10021	water	TIRURAY	reguwas
10022	we	TIRURAY	betom
10028	you	TIRURAY	beʔem
10029	I	TURKISH	ben
10030	all	TURKISH	bitin
10031	ash	TURKISH	kil
10032	big	TURKISH	bijik
10033	bird	TURKISH	kuS
10034	bite	TURKISH	əsərma
10035	black	TURKISH	sijah
10036	blood	TURKISH	kan
10037	bone	TURKISH	kemik
10038	breast	TURKISH	gəGis
10039	burn	TURKISH	jak
10040	cloud	TURKISH	bulut
10041	cold	TURKISH	sojuk
10042	come	TURKISH	gel
10043	die	TURKISH	zar
10044	dog	TURKISH	kəpek
10045	drink	TURKISH	iCki
10046	dry	TURKISH	kuru
10047	ear	TURKISH	kulak
10048	earth	TURKISH	toprak
10049	eat	TURKISH	je
10050	egg	TURKISH	jumurta
10051	eye	TURKISH	delik
10052	feather	TURKISH	kuS tiji
10053	fire	TURKISH	ateS
10054	fish	TURKISH	balək
10055	flesh	TURKISH	vidʒut
10056	fly	TURKISH	uCur
10057	foot	TURKISH	ajak
10058	full	TURKISH	dolugun
10059	good	TURKISH	iji
10060	grease	TURKISH	ja
10061	green	TURKISH	jeSil
10062	hair	TURKISH	saC
10063	hand	TURKISH	el
10064	head	TURKISH	baS
10065	hear	TURKISH	iSitmek
10066	horn	TURKISH	bonuz
10067	hot	TURKISH	sədʒak
10068	kill	TURKISH	əldir
10069	knee	TURKISH	diz
10070	know	TURKISH	bil
10071	leaf	TURKISH	jeprak
10072	lie	TURKISH	jat
10073	liver	TURKISH	karadʒijer
10074	long	TURKISH	uzun
10075	louse	TURKISH	bit
10076	man	TURKISH	erkek
10077	moon	TURKISH	aj
10078	mountain	TURKISH	da silsilesi
10079	mouth	TURKISH	ajəz
10080	name	TURKISH	isim
10081	neck	TURKISH	bojun
10082	new	TURKISH	jeni
10083	night	TURKISH	gedʒe
10084	nose	TURKISH	burun udʒ
10085	not	TURKISH	dejil
10086	one	TURKISH	bir
10087	path	TURKISH	keCi jolu
10088	person	TURKISH	sahəs
10089	rain	TURKISH	jamur
10090	red	TURKISH	kərməzə
10091	root	TURKISH	kək
10092	sand	TURKISH	kum
10093	say	TURKISH	səl
10094	see	TURKISH	gər
10095	sit	TURKISH	otur
10096	skin	TURKISH	deri
10097	sleep	TURKISH	uju
10098	small	TURKISH	kiCik
10099	smoke	TURKISH	duman
10100	stand	TURKISH	ajakta dur
10101	star	TURKISH	jəldəz
10102	stone	TURKISH	taS
10103	sun	TURKISH	gineS
10104	swim	TURKISH	jiz
10105	tail	TURKISH	kuruk
10106	that	TURKISH	Su
10107	this	TURKISH	bu
10108	tongue	TURKISH	dil
10109	tooth	TURKISH	diS
10110	tree	TURKISH	ajaC Sedʒere
10111	two	TURKISH	iki
10112	walk	TURKISH	jiri
10113	water	TURKISH	su
10114	we	TURKISH	biz
10115	what	TURKISH	ne
10116	white	TURKISH	bejaz
10117	who	TURKISH	kim
10118	woman	TURKISH	kadən
10119	yellow	TURKISH	sarə
10120	you	TURKISH	sen
10121	I	UGARITIC	an
10128	blood	UGARITIC	dm
10129	bone	UGARITIC	X8Xm
10130	breast	UGARITIC	8d
10134	come	UGARITIC	atw
10135	die	UGARITIC	mt
10136	dog	UGARITIC	klb
10137	drink	UGARITIC	Stj
10139	ear	UGARITIC	udn
10143	eye	UGARITIC	Xn
10145	fire	UGARITIC	iSitu
10146	fish	UGARITIC	dg
10155	hand	UGARITIC	jd
10157	hear	UGARITIC	SmX
10158	horn	UGARITIC	ʔrn
10161	knee	UGARITIC	brk
10165	liver	UGARITIC	kbd
10170	mountain	UGARITIC	gbl
10172	name	UGARITIC	Sm
10174	new	UGARITIC	Xd8
10175	night	UGARITIC	ll
10176	nose	UGARITIC	apu
10178	one	UGARITIC	aXd
10179	path	UGARITIC	ntb
10180	person	UGARITIC	adm
10186	see	UGARITIC	amr
10188	skin	UGARITIC	Xoru
10193	star	UGARITIC	kbkb
10194	stone	UGARITIC	abn
10195	sun	UGARITIC	SapSu
10200	tongue	UGARITIC	laSanu
10201	tooth	UGARITIC	Sn
10202	tree	UGARITIC	XsX
10203	two	UGARITIC	8n
10205	water	UGARITIC	mj
10212	you	UGARITIC	ata
10213	I	UMIRAY DUMAGET AGTA	ako
10220	blood	UMIRAY DUMAGET AGTA	sagu
10221	bone	UMIRAY DUMAGET AGTA	kaksan
10222	breast	UMIRAY DUMAGET AGTA	gusok
10229	drink	UMIRAY DUMAGET AGTA	inom
10237	fire	UMIRAY DUMAGET AGTA	apoj
10242	full	UMIRAY DUMAGET AGTA	pino
10247	hand	UMIRAY DUMAGET AGTA	komot
10249	hear	UMIRAY DUMAGET AGTA	ikna
10253	knee	UMIRAY DUMAGET AGTA	tud
10255	leaf	UMIRAY DUMAGET AGTA	agid
10264	name	UMIRAY DUMAGET AGTA	ŋalan
10266	new	UMIRAY DUMAGET AGTA	bowon
10267	night	UMIRAY DUMAGET AGTA	abi
10268	nose	UMIRAY DUMAGET AGTA	aŋut
10270	one	UMIRAY DUMAGET AGTA	isin
10271	path	UMIRAY DUMAGET AGTA	bektas
10272	person	UMIRAY DUMAGET AGTA	agta
10278	see	UMIRAY DUMAGET AGTA	lawig
10280	skin	UMIRAY DUMAGET AGTA	katat
10285	star	UMIRAY DUMAGET AGTA	butatala
10286	stone	UMIRAY DUMAGET AGTA	beto
10292	tongue	UMIRAY DUMAGET AGTA	dila
10293	tooth	UMIRAY DUMAGET AGTA	ŋipon
10295	two	UMIRAY DUMAGET AGTA	aduwa
10297	water	UMIRAY DUMAGET AGTA	orat
10298	we	UMIRAY DUMAGET AGTA	ikami
10304	you	UMIRAY DUMAGET AGTA	ikaw
10305	I	WARAY WARAY	ako
10312	blood	WARAY WARAY	dugo
10313	bone	WARAY WARAY	tulan
10314	breast	WARAY WARAY	dughan
10318	come	WARAY WARAY	kanhi
10319	die	WARAY WARAY	mataj
10320	dog	WARAY WARAY	ajam
10321	drink	WARAY WARAY	inom
10323	ear	WARAY WARAY	taliŋa
10327	eye	WARAY WARAY	mata
10329	fire	WARAY WARAY	kajo
10330	fish	WARAY WARAY	isda
10339	hand	WARAY WARAY	kamot
10341	hear	WARAY WARAY	pamati
10347	leaf	WARAY WARAY	dahon
10349	liver	WARAY WARAY	ataj
10351	louse	WARAY WARAY	tuma
10356	name	WARAY WARAY	ŋaran
10358	new	WARAY WARAY	bago
10359	night	WARAY WARAY	gabi
10360	nose	WARAY WARAY	iroŋ
10362	one	WARAY WARAY	usa
10363	path	WARAY WARAY	dalan
10364	person	WARAY WARAY	tawo
10370	see	WARAY WARAY	kita
10372	skin	WARAY WARAY	panit
10377	star	WARAY WARAY	biton
10378	stone	WARAY WARAY	bato
10379	sun	WARAY WARAY	adlaw
10384	tongue	WARAY WARAY	dila
10385	tooth	WARAY WARAY	ŋipon
10387	two	WARAY WARAY	duha
10389	water	WARAY WARAY	tubig
10390	we	WARAY WARAY	kita
10396	you	WARAY WARAY	ikaw
10397	I	YAKAN	aku
10404	blood	YAKAN	lahaʔ
10405	bone	YAKAN	tolaŋ
10406	breast	YAKAN	susu
10410	come	YAKAN	pitu
10411	die	YAKAN	matej
10412	dog	YAKAN	asu
10413	drink	YAKAN	inum
10415	ear	YAKAN	tajiŋe
10419	eye	YAKAN	mata
10421	fire	YAKAN	ebut
10422	fish	YAKAN	kena
10431	hand	YAKAN	taŋan
10433	hear	YAKAN	takale
10439	leaf	YAKAN	dawen
10441	liver	YAKAN	buaʔ
10443	louse	YAKAN	kutu
10448	name	YAKAN	alen
10450	new	YAKAN	baʔahu
10451	night	YAKAN	saŋem
10452	nose	YAKAN	uŋ
10454	one	YAKAN	isaʔ
10455	path	YAKAN	lalan
10456	person	YAKAN	aʔa
10462	see	YAKAN	kite
10464	skin	YAKAN	kuit
10469	star	YAKAN	bituʔun
10470	stone	YAKAN	batu
10476	tongue	YAKAN	delaʔ
10477	tooth	YAKAN	impen
10479	two	YAKAN	duwe
10481	water	YAKAN	boheʔ
10482	we	YAKAN	kita
10488	you	YAKAN	kaʔu
10489	I	YOGAD	ku
10496	blood	YOGAD	daga
10497	bone	YOGAD	tulaŋ
10498	breast	YOGAD	sussu
10503	die	YOGAD	bajandag
10504	dog	YOGAD	atu
10505	drink	YOGAD	inum
10507	ear	YOGAD	bambaŋ
10511	eye	YOGAD	mata
10513	fire	YOGAD	afuj
10514	fish	YOGAD	ikan
10518	full	YOGAD	pannu
10523	hand	YOGAD	kamat
10525	hear	YOGAD	sim
10526	horn	YOGAD	tagud
10529	knee	YOGAD	tud
10531	leaf	YOGAD	don
10533	liver	YOGAD	agal
10535	louse	YOGAD	tuma
10538	mountain	YOGAD	bakulud
10540	name	YOGAD	nagan
10542	new	YOGAD	bagu
10543	night	YOGAD	gabi
10544	nose	YOGAD	iguŋ
10546	one	YOGAD	tata
10547	path	YOGAD	daddaman
10548	person	YOGAD	tawlaj
10554	see	YOGAD	ita
10556	skin	YOGAD	gaddaŋ
10561	star	YOGAD	bitun
10562	stone	YOGAD	batu
10563	sun	YOGAD	igaw
10568	tongue	YOGAD	dila
10569	tooth	YOGAD	ŋipan
10570	tree	YOGAD	kaju
10571	two	YOGAD	addu
10573	water	YOGAD	danum
10581	I	ZAMBOANGUENO	jo
10588	blood	ZAMBOANGUENO	sa*ŋre
10589	bone	ZAMBOANGUENO	weso
10590	breast	ZAMBOANGUENO	teta
10594	come	ZAMBOANGUENO	be*i
10595	die	ZAMBOANGUENO	mori
10596	dog	ZAMBOANGUENO	iru
10597	drink	ZAMBOANGUENO	toma
10599	ear	ZAMBOANGUENO	orehas
10603	eye	ZAMBOANGUENO	oho
10605	fire	ZAMBOANGUENO	pwego
10606	fish	ZAMBOANGUENO	peskaw
10610	full	ZAMBOANGUENO	lje*o
10615	hand	ZAMBOANGUENO	ma*o
10617	hear	ZAMBOANGUENO	si*ti
10618	horn	ZAMBOANGUENO	kwerno
10621	knee	ZAMBOANGUENO	rudilja
10623	leaf	ZAMBOANGUENO	ohas
10625	liver	ZAMBOANGUENO	igaw
10627	louse	ZAMBOANGUENO	kutu
10630	mountain	ZAMBOANGUENO	bu*dak
10632	name	ZAMBOANGUENO	nombre
10634	new	ZAMBOANGUENO	nwebo
10635	night	ZAMBOANGUENO	noCe
10636	nose	ZAMBOANGUENO	naris
10638	one	ZAMBOANGUENO	uno
10639	path	ZAMBOANGUENO	se*dero
10640	person	ZAMBOANGUENO	he*te
10646	see	ZAMBOANGUENO	mira
10648	skin	ZAMBOANGUENO	pjel
10653	star	ZAMBOANGUENO	estrelja
10654	stone	ZAMBOANGUENO	pjedra
10655	sun	ZAMBOANGUENO	sol
10660	tongue	ZAMBOANGUENO	le*ŋwa
10661	tooth	ZAMBOANGUENO	dje*te
