ID	CONCEPT	DOCULECT	FORM	TOKENS
2230	skin	IVATAN BATANES ISLANDS	kodit	k o d i t
2270	skin	JAPANESE	kawa	k a w a
2310	skin	KADAZAN	kuhit	k u h i t
2350	skin	KAGAYANEN	laŋgit	l a ŋ g i t
2390	skin	KALAGAN	kindal	k i n d a l
2430	skin	KALINGA GUINAANG	oblit	o b l i t
2470	skin	KALINGA LIMOS	kupsit	k u ps i t
2510	skin	KALLAHAN KAYAPA PROPER	bəlat	b ə l a t
2550	skin	KALLAHAN KELEYQIQ IFUGAO	belat	b e l a t
2590	skin	KANKANAY NORTHERN	kollop	k o ll o p
2630	skin	KAPAMPANGAN	balat	b a l a t
2670	skin	KINARAY A	panit	p a n i t
2710	skin	KOREAN	gopdʒil	g o p dʒ i l
2750	skin	LEGAZPI	ʔunit	ʔ u n i t
2790	skin	LIBON	kulit	k u l i t
2830	skin	LIVE	nogjo	n o g j o
2870	skin	MAGUINDANAO	upis	u p i s
2910	skin	MAMANWA	kindal	k i n d a l
2950	skin	MANOBO ATA	laplap	l a p l a p
2990	skin	MANOBO DIBABAWON	kindaa	k i n d aa
3030	skin	MANOBO ILIANEN	lundis	l u n d i s
3070	skin	MANOBO KALAMANSIG COTABATO	kunul	k u n u l
3110	skin	MANOBO SARANGANI	kindal	k i n d a l
3150	skin	MANOBO TIGWA	laŋgit	l a ŋ g i t
3190	skin	MANOBO WESTERN BUKIDNON	lundis	l u n d i s
3230	skin	MANSAKA	paris naŋ ʔutaw	p a r i s # n a ŋ # ʔ u t a w
3270	skin	MAPUN	kuwit	k u w i t
3310	skin	MARANAO	anit	a n i t
3350	skin	MARINDUQUE TAGALOG	balat	b a l a t
3390	skin	MASBATENYO	panit	p a n i t
3430	skin	MINANGALI LOWER TANUDAN KALINGA	kublit	k u b l i t
3470	skin	MOKSHA	kisjke	k i s j k e
3510	skin	MOLBOG	kulit	k u l i t
3550	skin	MOLBOG 2	kubal	k u b a l
3590	skin	MONGOLIAN	Erjs	æ r js
3630	skin	MORO MAGINDANAU	upis	u p i s
3670	skin	NAGA	kublit	k u b l i t
3710	skin	NORTHERN CATANDUANES	panit	p a n i t
3750	skin	NORTHERN SORSOGON	panit	p a n i t
3790	skin	OAS	kulit	k u l i t
3830	skin	PALAWANO BATAK	kulit	k u l i t
3870	skin	PANGASINAN	balat	b a l a t
3910	skin	PANGUTARAN SAMA	kuwit	k u w i t
3950	skin	PANGUTARAN SAMA (1)	kuwit	k u w i t
3990	skin	PROTO PALAWAN	kubal	k u b a l
4070	skin	ROMBLOMANON 1	anit	a n i t
4110	skin	ROMBLOMANON 2	panit	p a n i t
4150	skin	SAMAL	kulit	k u l i t
4190	skin	SAMBAL BOTOLAN	katat	k a t a t
4230	skin	SANGIL	pisi	p i s i
4270	skin	SANGIL SARANGANI ISLANDS	pisi	p i s i
4310	skin	SEDANG	kea	k e a
4350	skin	SIBUTU SOUTHERN SAMA	kulit	k u l i t
4390	skin	SOGODNIN BORACAY	panit	p a n i t
4430	skin	SOUTH SAAMI	5alCja	a l c j a
4470	skin	SOUTHERN CATANDUANES	panit	p a n i t
4510	skin	SOUTHERN SORSOGON	panit	p a n i t
4550	skin	SOUTHWEST PALAWANO	kulit	k u l i t
4590	skin	SPANISH	piel	p i e l
4630	skin	SUBANON SIOCON	panit	p a n i t
4670	skin	SUBANUN SINDANGAN	panit	p a n i t
4710	skin	SURIGAONON	panit	p a n i t
4790	skin	TAGABILI	kulit	k u l i t
4830	skin	TAGALOG	balat	b a l a t
4910	skin	TAGBANWA ABORLAN	lamilamit	l a m i l a m i t
4950	skin	TAGBANWA KALAMIAN	ulit	u l i t
4990	skin	TALAANDIG BINUKID	laŋgit	l a ŋ g i t
5030	skin	TAMBUNAN DUSUN	kulit	k u l i t
5070	skin	TAUSUG	paʔis	p a ʔ i s
5150	skin	TBOLI TAGABILI	kulit	k u l i t
5190	skin	TIMUGON MURUT	kuŋkuŋ	k u ŋ k u ŋ
5230	skin	TIRURAY	kulit	k u l i t
5270	skin	TURKISH	deri	d e r i
5310	skin	UGARITIC	Xoru	x o r u
5350	skin	WARAY WARAY	panit	p a n i t
5390	skin	YAKAN	kuit	k u i t
5430	skin	YOGAD	gaddaŋ	g a dd a ŋ
5470	skin	ZAMBOANGUENO	pjel	p j e l
5510	skin	IMOROD	kolit	k o l i t
5550	skin	BABUYAN	kodit	k o d i t
5590	skin	BISAYA SABAH	kulit	k u l i t
5630	skin	FINALLIG	koblet	k o b l e t
5670	skin	HILIGAYNON	panit	p a n i t
5710	skin	INABAKNON	anit	a n i t
5750	skin	IRARALAY IVATAN	kolit	k o l i t
5790	skin	ISAMORONG IVATAN	kodit	k o d i t
5830	skin	IVASAY IVATAN	kodit	k o d i t
5870	skin	KANKANAEY	kopkop	k o p k o p
5910	skin	LIMOS KALINGA	kupsit	k u ps i t
5950	skin	MANDAYAN BOSO	palis	p a l i s
5990	skin	MANDAYAN CARAGA	palis	p a l i s
6030	skin	MANDAYAN ISLAM PISO	palis	p a l i s
6070	skin	MANSAKA 2	palis	p a l i s
6110	skin	PROTO SOUTHERN MINDANAO	kulit	k u l i t
6150	skin	SINAUNA	balat	b a l a t
6190	skin	SOUTHERN KALINGA	uglit	u g l i t
31	star	AGTA	bitwon	b i tw o n
71	star	AKLANON	bituʔun	b i t u ʔ u n
111	star	ATTA PAMPLONA	bituan	b i t u a n
151	star	BALANGAW	talaw	t a l a w
191	star	BALANGINGI SAMA	bituʔun	b i t u ʔ u n
231	star	BALANGINGI SAMA (1)	bituʔun	b i t u ʔ u n
271	star	BASQUE	izar	i z a r
311	star	BATAK PALAWAN	panakunun	p a n a k u n u n
351	star	BILAAN KORONADAL	blotik	b l o t i k
391	star	BILAAN SARANGANI	blatik	b l a t i k
431	star	BINUKID	bituʔən	b i t u ʔ ə n
471	star	BONGGI	bitudn	b i t u d n
511	star	BONTOC GUINAANG	talaw	t a l a w
551	star	BROOKES POINT PALAWAN	bituən	b i t u ə n
591	star	BUHI	bitiʔwin	b i t i ʔw i n
631	star	BUHINON ALBAY BICOLANO	bitoʔon	b i t o ʔ o n
671	star	BUKIDNON BINUKID	bituon	b i t u o n
711	star	BUTUANON	bituon	b i t u o n
751	star	CAIJIA	Sisu	s i s u
791	star	CANIPAAN PALAWAN	bituən	b i t u ə n
831	star	CASIGURAN NEGRITO	bitun	b i t u n
871	star	CEBUANO	bitun	b i t u n
911	star	CENTRAL BICOLANO	bitun	b i t u n
951	star	CENTRAL BONTOC	talaw	t a l a w
991	star	CENTRAL DUSUN	rombituon	r o m b i t u o n
1031	star	CENTRAL TAGBANWA	bitukon	b i t u k o n
1071	star	CUYONON	biton	b i t o n
1111	star	DARAGA	bituʔun	b i t u ʔ u n
1151	star	DUMAGAT CASIGURAN	biton	b i t o n
1191	star	DUPANINGAN AGTA	pusijan	p u s i j a n
1231	star	ENGLISH	star	s t a r
1271	star	ESKAYAN	pisakol	p i s a k o l
1311	star	ESTONIAN	tat	t a t
1351	star	FINNISH	tEhti	t <?> t i
1391	star	FUZHOU CHINESE	8iŋ	i ŋ
1431	star	GADDANG	bitun	b i t u n
1471	star	HANUNOO	pamgasan	p a m g a s a n
1511	star	HIGAONON BINUKID	bituon	b i t u o n
1551	star	HUNGARIAN	Cillag	c i ll a g
1591	star	IBALOI	talao	t a l a o
1631	star	IBANAG	bitun	b i t u n
1671	star	IDAAN	botun	b o t u n
1711	star	IFUGAO AMGANAD	bittuwon	b i tt u w o n
1751	star	IFUGAO BATAD	bittuan	b i tt u a n
1791	star	IFUGAO BAYNINAN	bittuwon	b i tt u w o n
1831	star	ILOKANO	bituen	b i t u e n
1871	star	ILONGOT KAKIDUGEN	pandək	p a n d ə k
1911	star	INIBALOI	talaw	t a l a w
1951	star	IRANUN	bituʔun	b i t u ʔ u n
1991	star	IRIGA	bituʔun	b i t u ʔ u n
2031	star	ISNAG	bituwan	b i t u w a n
2071	star	ISNEG	bittuwan	b i tt u w a n
2111	star	ITAWIT	bitwEn	b i tw æ n
2151	star	ITBAYATEN BATANES ISLANDS	vituən	v i t u ə n
2191	star	ITNEG BINONGAN	bitowən	b i t o w ə n
2231	star	IVATAN BATANES ISLANDS	vitohən	v i t o h ə n
2271	star	JAPANESE	hoSi	h o s i
2311	star	KADAZAN	tombituon	t o m b i t u o n
2351	star	KAGAYANEN	bituʔun	b i t u ʔ u n
2391	star	KALAGAN	bitun	b i t u n
2431	star	KALINGA GUINAANG	bituwon	b i t u w o n
2471	star	KALINGA LIMOS	bituwon	b i t u w o n
2511	star	KALLAHAN KAYAPA PROPER	talaw	t a l a w
2551	star	KALLAHAN KELEYQIQ IFUGAO	bittuwen	b i tt u w e n
2591	star	KANKANAY NORTHERN	talaw	t a l a w
2631	star	KAPAMPANGAN	batwin	b a tw i n
2671	star	KINARAY A	biton	b i t o n
2711	star	KOREAN	pjol	p j o l
2751	star	LEGAZPI	bituʔun	b i t u ʔ u n
2791	star	LIBON	bituʔun	b i t u ʔ u n
2871	star	MAGUINDANAO	bitun	b i t u n
2911	star	MAMANWA	bitoʔon	b i t o ʔ o n
2951	star	MANOBO ATA	bituʔon	b i t u ʔ o n
2991	star	MANOBO DIBABAWON	bituʔən	b i t u ʔ ə n
3031	star	MANOBO ILIANEN	bituʔən	b i t u ʔ ə n
3071	star	MANOBO KALAMANSIG COTABATO	bituʔən	b i t u ʔ ə n
3111	star	MANOBO SARANGANI	bitoʔon	b i t o ʔ o n
3151	star	MANOBO TIGWA	bituʔən	b i t u ʔ ə n
3191	star	MANOBO WESTERN BUKIDNON	bituʔən	b i t u ʔ ə n
3231	star	MANSAKA	bituʔun	b i t u ʔ u n
3271	star	MAPUN	potean	p o t e a n
3311	star	MARANAO	bitoʔon	b i t o ʔ o n
3351	star	MARINDUQUE TAGALOG	bituʔin	b i t u ʔ i n
3391	star	MASBATENYO	bituon	b i t u o n
3431	star	MINANGALI LOWER TANUDAN KALINGA	bituwon	b i t u w o n
3471	star	MOKSHA	tjaStje	t j a s t j e
3511	star	MOLBOG	bituʔon	b i t u ʔ o n
3551	star	MOLBOG 2	bituən	b i t u ə n
3591	star	MONGOLIAN	ot	o t
3631	star	MORO MAGINDANAU	bitu	b i t u
3671	star	NAGA	bituʔun	b i t u ʔ u n
3711	star	NORTHERN CATANDUANES	bituʔun	b i t u ʔ u n
3751	star	NORTHERN SORSOGON	bituʔun	b i t u ʔ u n
3791	star	OAS	bituʔun	b i t u ʔ u n
3831	star	PALAWANO BATAK	panakonun	p a n a k o n u n
3871	star	PANGASINAN	biteuen	b i t e u e n
3911	star	PANGUTARAN SAMA	bitun	b i t u n
3951	star	PANGUTARAN SAMA (1)	bitun	b i t u n
3991	star	PROTO PALAWAN	bituʔən	b i t u ʔ ə n
4031	star	QUEZON PALAWAN	bituʔən	b i t u ʔ ə n
4071	star	ROMBLOMANON 1	bituʔon	b i t u ʔ o n
4111	star	ROMBLOMANON 2	bituʔun	b i t u ʔ u n
4151	star	SAMAL	bituʔun	b i t u ʔ u n
4191	star	SAMBAL BOTOLAN	bitoʔən	b i t o ʔ ə n
4271	star	SANGIL SARANGANI ISLANDS	bituiŋ	b i t u i ŋ
4311	star	SEDANG	holoŋ	h o l o ŋ
4351	star	SIBUTU SOUTHERN SAMA	mamahi	m a m a h i
4391	star	SOGODNIN BORACAY	biton	b i t o n
4431	star	SOUTH SAAMI	naestiə	n a e s t i ə
4471	star	SOUTHERN CATANDUANES	bituʔun	b i t u ʔ u n
4511	star	SOUTHERN SORSOGON	bituʔun	b i t u ʔ u n
4551	star	SOUTHWEST PALAWANO	bituen	b i t u e n
4591	star	SPANISH	estreja	e s t r e j a
4631	star	SUBANON SIOCON	bitun	b i t u n
4671	star	SUBANUN SINDANGAN	bitun	b i t u n
4711	star	SURIGAONON	biton	b i t o n
4791	star	TAGABILI	blotik	b l o t i k
4831	star	TAGALOG	bituin	b i t u i n
4871	star	TAGBANUA ABORLAN	bituʔun	b i t u ʔ u n
4911	star	TAGBANWA ABORLAN	bituʔun	b i t u ʔ u n
4951	star	TAGBANWA KALAMIAN	bitukun	b i t u k u n
4991	star	TALAANDIG BINUKID	bituon	b i t u o n
5031	star	TAMBUNAN DUSUN	rombituon	r o m b i t u o n
5071	star	TAUSUG	bituʔun	b i t u ʔ u n
5111	star	TAUT BATU	bituʔən	b i t u ʔ ə n
5151	star	TBOLI TAGABILI	blotik	b l o t i k
5191	star	TIMUGON MURUT	butitin	b u t i t i n
5231	star	TIRURAY	gitoʔon	g i t o ʔ o n
5271	star	TURKISH	jəldəz	j ə l d ə z
5311	star	UGARITIC	kbkb	k b k b
5351	star	WARAY WARAY	biton	b i t o n
5391	star	YAKAN	bituʔun	b i t u ʔ u n
5431	star	YOGAD	bitun	b i t u n
5471	star	ZAMBOANGUENO	estrelja	e s t r e l j a
5511	star	IMOROD	mata no aŋit	m a t a # n o # a ŋ i t
5551	star	BABUYAN	bitohen	b i t o h e n
5591	star	BISAYA SABAH	paru	p a r u
5631	star	FINALLIG	taraw	t a r a w
5671	star	HILIGAYNON	bituon	b i t u o n
5711	star	INABAKNON	bituʔon	b i t u ʔ o n
5751	star	IRARALAY IVATAN	mata no hanjit	m a t a # n o # h a n j i t
5791	star	ISAMORONG IVATAN	vitohen	v i t o h e n
5831	star	IVASAY IVATAN	vitohen	v i t o h e n
5871	star	KANKANAEY	talaw	t a l a w
5911	star	LIMOS KALINGA	bituwon	b i t u w o n
5951	star	MANDAYAN BOSO	bituʔun	b i t u ʔ u n
5991	star	MANDAYAN CARAGA	bituʔun	b i t u ʔ u n
6031	star	MANDAYAN ISLAM PISO	bituun	b i t uu n
6071	star	MANSAKA 2	bituʔun	b i t u ʔ u n
6111	star	PROTO SOUTHERN MINDANAO	blatik	b l a t i k
6151	star	SINAUNA	bituʔin	b i t u ʔ i n
6191	star	SOUTHERN KALINGA	fituwon	f i t u w o n
32	stone	AGTA	botu	b o t u
72	stone	AKLANON	batu	b a t u
112	stone	ATTA PAMPLONA	batu	b a t u
152	stone	BALANGAW	boto	b o t o
192	stone	BALANGINGI SAMA	batu	b a t u
232	stone	BALANGINGI SAMA (1)	batu	b a t u
272	stone	BASQUE	harri	h a rr i
312	stone	BATAK PALAWAN	batu	b a t u
352	stone	BILAAN KORONADAL	batu	b a t u
392	stone	BILAAN SARANGANI	batu	b a t u
432	stone	BINUKID	batu	b a t u
472	stone	BONGGI	batu	b a t u
512	stone	BONTOC GUINAANG	bato	b a t o
552	stone	BROOKES POINT PALAWAN	batu	b a t u
592	stone	BUHI	batu	b a t u
632	stone	BUHINON ALBAY BICOLANO	bato	b a t o
672	stone	BUKIDNON BINUKID	batu	b a t u
712	stone	BUTUANON	bato	b a t o
752	stone	CAIJIA	ca	c a
792	stone	CANIPAAN PALAWAN	batu	b a t u
832	stone	CASIGURAN NEGRITO	bito	b i t o
872	stone	CEBUANO	batu	b a t u
912	stone	CENTRAL BICOLANO	gapuʔ	g a p u ʔ
952	stone	CENTRAL BONTOC	batu	b a t u
992	stone	CENTRAL DUSUN	watu	w a t u
1032	stone	CENTRAL TAGBANWA	bato	b a t o
1072	stone	CUYONON	batoʔ	b a t o ʔ
1112	stone	DARAGA	batu	b a t u
1152	stone	DUMAGAT CASIGURAN	bitoʔ	b i t o ʔ
1192	stone	DUPANINGAN AGTA	rusuʔ	r u s u ʔ
1232	stone	ENGLISH	ston	s t o n
1272	stone	ESKAYAN	sabana	s a b a n a
1312	stone	ESTONIAN	kivi	k i v i
1352	stone	FINNISH	kivi	k i v i
1392	stone	FUZHOU CHINESE	8uokthau	u o k th a u
1432	stone	GADDANG	batu	b a t u
1472	stone	HANUNOO	batuʔ	b a t u ʔ
1512	stone	HIGAONON BINUKID	batu	b a t u
1552	stone	HUNGARIAN	ki	k i
1592	stone	IBALOI	bato	b a t o
1632	stone	IBANAG	batu	b a t u
1672	stone	IDAAN	batu	b a t u
1712	stone	IFUGAO AMGANAD	batu	b a t u
1752	stone	IFUGAO BATAD	batu	b a t u
1792	stone	IFUGAO BAYNINAN	batu	b a t u
1832	stone	ILOKANO	bato	b a t o
1872	stone	ILONGOT KAKIDUGEN	dəpgat	d ə p g a t
1912	stone	INIBALOI	bato	b a t o
1952	stone	IRANUN	watu	w a t u
1992	stone	IRIGA	batu	b a t u
2032	stone	ISNAG	batu	b a t u
2072	stone	ISNEG	batu	b a t u
2112	stone	ITAWIT	bEtu	b æ t u
2152	stone	ITBAYATEN BATANES ISLANDS	vatuʔ	v a t u ʔ
2192	stone	ITNEG BINONGAN	bato	b a t o
2232	stone	IVATAN BATANES ISLANDS	batoʔ	b a t o ʔ
2272	stone	JAPANESE	iSi	i s i
2312	stone	KADAZAN	vatu	v a t u
2352	stone	KAGAYANEN	batu	b a t u
2392	stone	KALAGAN	batu	b a t u
2432	stone	KALINGA GUINAANG	batu	b a t u
2472	stone	KALINGA LIMOS	batu	b a t u
2512	stone	KALLAHAN KAYAPA PROPER	batu	b a t u
2552	stone	KALLAHAN KELEYQIQ IFUGAO	batuʔ	b a t u ʔ
2592	stone	KANKANAY NORTHERN	bato	b a t o
2632	stone	KAPAMPANGAN	batu	b a t u
2712	stone	KOREAN	tol	t o l
2752	stone	LEGAZPI	gapuʔ	g a p u ʔ
2792	stone	LIBON	batu	b a t u
2832	stone	LIVE	kiuvkiu	k i u v k i u
2872	stone	MAGUINDANAO	watu	w a t u
2912	stone	MAMANWA	bato	b a t o
2952	stone	MANOBO ATA	batu	b a t u
2992	stone	MANOBO DIBABAWON	batu	b a t u
3032	stone	MANOBO ILIANEN	batu	b a t u
3072	stone	MANOBO KALAMANSIG COTABATO	batu	b a t u
3112	stone	MANOBO SARANGANI	bato	b a t o
3152	stone	MANOBO TIGWA	batu	b a t u
3192	stone	MANOBO WESTERN BUKIDNON	batu	b a t u
3232	stone	MANSAKA	batu	b a t u
3272	stone	MAPUN	batu	b a t u
3312	stone	MARANAO	wato	w a t o
3352	stone	MARINDUQUE TAGALOG	batu	b a t u
3392	stone	MASBATENYO	bato	b a t o
3432	stone	MINANGALI LOWER TANUDAN KALINGA	batu	b a t u
3472	stone	MOKSHA	kev	k e v
3512	stone	MOLBOG	batu	b a t u
3552	stone	MOLBOG 2	batu	b a t u
3592	stone	MONGOLIAN	ChuLu	ch u l u
3632	stone	MORO MAGINDANAU	uatu	u a t u
3672	stone	NAGA	gapuʔ	g a p u ʔ
3712	stone	NORTHERN CATANDUANES	batu	b a t u
3752	stone	NORTHERN SORSOGON	batu	b a t u
3792	stone	OAS	batu	b a t u
3832	stone	PALAWANO BATAK	batu	b a t u
3872	stone	PANGASINAN	bato	b a t o
3912	stone	PANGUTARAN SAMA	batu	b a t u
3952	stone	PANGUTARAN SAMA (1)	batu	b a t u
3992	stone	PROTO PALAWAN	batu	b a t u
4032	stone	QUEZON PALAWAN	batu	b a t u
4072	stone	ROMBLOMANON 1	bato	b a t o
4112	stone	ROMBLOMANON 2	batu	b a t u
4152	stone	SAMAL	batu	b a t u
4192	stone	SAMBAL BOTOLAN	bato	b a t o
4232	stone	SANGIL	batu	b a t u
4272	stone	SANGIL SARANGANI ISLANDS	batu	b a t u
4312	stone	SEDANG	hmou	h m o u
4352	stone	SIBUTU SOUTHERN SAMA	batu	b a t u
4392	stone	SOGODNIN BORACAY	bato	b a t o
4432	stone	SOUTH SAAMI	gierkiə	g i e r k i ə
4472	stone	SOUTHERN CATANDUANES	batu	b a t u
4512	stone	SOUTHERN SORSOGON	batu	b a t u
4552	stone	SOUTHWEST PALAWANO	bato	b a t o
4592	stone	SPANISH	piedra	p i e d r a
4632	stone	SUBANON SIOCON	batu	b a t u
4672	stone	SUBANUN SINDANGAN	batu	b a t u
4712	stone	SURIGAONON	bato	b a t o
4792	stone	TAGABILI	botuh	b o t u h
4832	stone	TAGALOG	batu	b a t u
4872	stone	TAGBANUA ABORLAN	batu	b a t u
4912	stone	TAGBANWA ABORLAN	batu	b a t u
4952	stone	TAGBANWA KALAMIAN	batuʔ	b a t u ʔ
4992	stone	TALAANDIG BINUKID	batu	b a t u
5032	stone	TAMBUNAN DUSUN	watu	w a t u
5072	stone	TAUSUG	batu	b a t u
5112	stone	TAUT BATU	batu	b a t u
5152	stone	TBOLI TAGABILI	botuh	b o t u h
5192	stone	TIMUGON MURUT	batu	b a t u
5232	stone	TIRURAY	batew	b a t e w
5272	stone	TURKISH	taS	t a s
5312	stone	UGARITIC	abn	a b n
5352	stone	WARAY WARAY	bato	b a t o
5392	stone	YAKAN	batu	b a t u
5432	stone	YOGAD	batu	b a t u
5472	stone	ZAMBOANGUENO	pjedra	p j e d r a
5512	stone	IMOROD	vato	v a t o
5552	stone	BABUYAN	bato	b a t o
5592	stone	BISAYA SABAH	tali	t a l i
5632	stone	FINALLIG	fiato	f i a t o
5672	stone	HILIGAYNON	bato	b a t o
5712	stone	INABAKNON	bato	b a t o
5752	stone	IRARALAY IVATAN	vato	v a t o
5792	stone	ISAMORONG IVATAN	vato	v a t o
5832	stone	IVASAY IVATAN	bato	b a t o
5872	stone	KANKANAEY	bato	b a t o
5912	stone	LIMOS KALINGA	batu	b a t u
5952	stone	MANDAYAN BOSO	batu	b a t u
5992	stone	MANDAYAN CARAGA	batu	b a t u
6032	stone	MANDAYAN ISLAM PISO	batu	b a t u
6072	stone	MANSAKA 2	batu	b a t u
6112	stone	PROTO SOUTHERN MINDANAO	batu	b a t u
6152	stone	SINAUNA	igaŋ	i g a ŋ
6192	stone	SOUTHERN KALINGA	fatu	f a t u
193	sun	BALANGINGI SAMA	allaw	a ll a w
233	sun	BALANGINGI SAMA (1)	allaw	a ll a w
273	sun	BASQUE	eguzki	e g u z k i
553	sun	BROOKES POINT PALAWAN	əldəw	ə l d ə w
593	sun	BUHI	ʔaldaw	ʔ a l d a w
673	sun	BUKIDNON BINUKID	aldaw	a l d a w
753	sun	CAIJIA	ien	i e n
793	sun	CANIPAAN PALAWAN	aldəw	a l d ə w
833	sun	CASIGURAN NEGRITO	bilag	b i l a g
1033	sun	CENTRAL TAGBANWA	aldaw	a l d a w
1113	sun	DARAGA	ʔaldaw	ʔ a l d a w
1193	sun	DUPANINGAN AGTA	sEŋgit	s æ ŋ g i t
1233	sun	ENGLISH	sən	s ə n
1273	sun	ESKAYAN	astro	a s t r o
1313	sun	ESTONIAN	paike	p a i k e
1353	sun	FINNISH	aurinko	a u r i n k o
1393	sun	FUZHOU CHINESE	likthau	l i k th a u
1513	sun	HIGAONON BINUKID	aldaw	a l d a w
1553	sun	HUNGARIAN	nap	n a p
1993	sun	IRIGA	ʔaldiw	ʔ a l d i w
2033	sun	ISNAG	mata	m a t a
2273	sun	JAPANESE	taijo	t a i j o
2313	sun	KADAZAN	tadau	t a d a u
2353	sun	KAGAYANEN	adlaw	a d l a w
2473	sun	KALINGA LIMOS	init	i n i t
2673	sun	KINARAY A	adlaw	a d l a w
2713	sun	KOREAN	hE	h æ
2753	sun	LEGAZPI	ʔaldaw	ʔ a l d a w
2793	sun	LIBON	ʔaldaw	ʔ a l d a w
2833	sun	LIVE	pEvaliki	p æ v a l i k i
3473	sun	MOKSHA	Si	s i
3513	sun	MOLBOG	odow	o d o w
3553	sun	MOLBOG 2	əddəw	ə dd ə w
3593	sun	MONGOLIAN	nar	n a r
3633	sun	MORO MAGINDANAU	sinaŋ	s i n a ŋ
3673	sun	NAGA	ʔaldaw	ʔ a l d a w
3713	sun	NORTHERN CATANDUANES	ʔardaw	ʔ a r d a w
3753	sun	NORTHERN SORSOGON	ʔadlaw	ʔ a d l a w
3793	sun	OAS	ʔanriw	ʔ a n r i w
3993	sun	PROTO PALAWAN	ʔaldaw	ʔ a l d a w
4033	sun	QUEZON PALAWAN	əldəw	ə l d ə w
4113	sun	ROMBLOMANON 2	ʔadlaw	ʔ a d l a w
4233	sun	SANGIL	law	l a w
4313	sun	SEDANG	hai	h a i
4433	sun	SOUTH SAAMI	biejiə	b i e j i ə
4473	sun	SOUTHERN CATANDUANES	ʔaldaw	ʔ a l d a w
4513	sun	SOUTHERN SORSOGON	ʔadlaw	ʔ a d l a w
4593	sun	SPANISH	sol	s o l
4753	sun	TAGABAWA	alo	a l o
4833	sun	TAGALOG	araw	a r a w
4873	sun	TAGBANUA ABORLAN	ʔaldaw	ʔ a l d a w
4993	sun	TALAANDIG BINUKID	anlaw	a n l a w
5113	sun	TAUT BATU	ʔaldaw	ʔ a l d a w
5233	sun	TIRURAY	teresaŋ	t e r e s a ŋ
5273	sun	TURKISH	gineS	g i n e s
5313	sun	UGARITIC	SapSu	s a p s u
5353	sun	WARAY WARAY	adlaw	a d l a w
5433	sun	YOGAD	igaw	i g a w
5473	sun	ZAMBOANGUENO	sol	s o l
5593	sun	BISAYA SABAH	mataŋadau	m a t a ŋ a d a u
34	tongue	AGTA	hilo	h i l o
74	tongue	AKLANON	dilaʔ	d i l a ʔ
114	tongue	ATTA PAMPLONA	dʒila	dʒ i l a
154	tongue	BALANGAW	dilo	d i l o
194	tongue	BALANGINGI SAMA	dellaʔ	d e ll a ʔ
234	tongue	BALANGINGI SAMA (1)	dellaʔ	d e ll a ʔ
274	tongue	BASQUE	mihi	m i h i
314	tongue	BATAK PALAWAN	dilaʔ	d i l a ʔ
354	tongue	BILAAN KORONADAL	diloʔ	d i l o ʔ
394	tongue	BILAAN SARANGANI	dilaʔ	d i l a ʔ
434	tongue	BINUKID	dilaʔ	d i l a ʔ
474	tongue	BONGGI	dila	d i l a
514	tongue	BONTOC GUINAANG	dila	d i l a
554	tongue	BROOKES POINT PALAWAN	dilaʔ	d i l a ʔ
594	tongue	BUHI	dilaʔ	d i l a ʔ
634	tongue	BUHINON ALBAY BICOLANO	riraʔ	r i r a ʔ
674	tongue	BUKIDNON BINUKID	dilaʔ	d i l a ʔ
714	tongue	BUTUANON	dila	d i l a
754	tongue	CAIJIA	crta	c r t a
794	tongue	CANIPAAN PALAWAN	dilaʔ	d i l a ʔ
834	tongue	CASIGURAN NEGRITO	dila	d i l a
874	tongue	CEBUANO	dila	d i l a
914	tongue	CENTRAL BICOLANO	dilaʔ	d i l a ʔ
954	tongue	CENTRAL BONTOC	dila	d i l a
994	tongue	CENTRAL DUSUN	dilaʔ	d i l a ʔ
1034	tongue	CENTRAL TAGBANWA	dila	d i l a
1074	tongue	CUYONON	dilaʔ	d i l a ʔ
1114	tongue	DARAGA	dilaʔ	d i l a ʔ
1154	tongue	DUMAGAT CASIGURAN	dilaʔ	d i l a ʔ
1194	tongue	DUPANINGAN AGTA	dilaʔ	d i l a ʔ
1234	tongue	ENGLISH	təŋ	t ə ŋ
1274	tongue	ESKAYAN	golitas	g o l i t a s
1314	tongue	ESTONIAN	kel	k e l
1354	tongue	FINNISH	kieli	k i e l i
1394	tongue	FUZHOU CHINESE	tʃuiliek	tʃ u i l i e k
1434	tongue	GADDANG	dila	d i l a
1474	tongue	HANUNOO	dilaʔ	d i l a ʔ
1514	tongue	HIGAONON BINUKID	dilaʔ	d i l a ʔ
1554	tongue	HUNGARIAN	5elv	e l v
1594	tongue	IBALOI	ʃila	ʃ i l a
1634	tongue	IBANAG	zila	z i l a
1674	tongue	IDAAN	dilaʔ	d i l a ʔ
1714	tongue	IFUGAO AMGANAD	dila	d i l a
1754	tongue	IFUGAO BATAD	dila	d i l a
1794	tongue	IFUGAO BAYNINAN	dila	d i l a
1834	tongue	ILOKANO	dila	d i l a
1874	tongue	ILONGOT KAKIDUGEN	limut	l i m u t
1914	tongue	INIBALOI	Cila	c i l a
1954	tongue	IRANUN	dilaʔ	d i l a ʔ
1994	tongue	IRIGA	riraʔ	r i r a ʔ
2034	tongue	ISNAG	dila	d i l a
2074	tongue	ISNEG	dila	d i l a
2114	tongue	ITAWIT	hilE	h i l æ
