ID	CONCEPT	DOCULECT	FORM	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGNATES
5964	breast	MANDAYAN CARAGA	susu	s u s u	3 7 3 7	AXBZ	SYSY	86	86.S.C 86.Y.V 86.S.C 86.Y.V	2.0 1.5 1.75 0.8	susu	0	471
6004	breast	MANDAYAN ISLAM PISO	susu	s u s u	3 7 3 7	AXBZ	SYSY	87	87.S.C 87.Y.V 87.S.C 87.Y.V	2.0 1.5 1.75 0.8	susu	0	471
6044	breast	MANSAKA 2	susu	s u s u	3 7 3 7	AXBZ	SYSY	96	96.S.C 96.Y.V 96.S.C 96.Y.V	2.0 1.5 1.75 0.8	susu	0	471
6084	breast	PROTO SOUTHERN MINDANAO	tutuʔ	t u t u ʔ	1 7 1 7 1	AXBYN	TYTYH	116	116.T.C 116.Y.V 116.T.C 116.Y.V 116.H.c	2.0 1.5 1.75 1.3 0.8	tutuʔ	0	437
6124	breast	SINAUNA	susu	s u s u	3 7 3 7	AXBZ	SYSY	126	126.S.C 126.Y.V 126.S.C 126.Y.V	2.0 1.5 1.75 0.8	susu	0	471
6164	breast	SOUTHERN KALINGA	susu	s u s u	3 7 3 7	AXBZ	SYSY	130	130.S.C 130.Y.V 130.S.C 130.Y.V	2.0 1.5 1.75 0.8	susu	0	471
45	come	AKLANON	abut	a b u t	7 1 7 1	XBYN	APYT	2	2.A.V 2.P.C 2.Y.V 2.T.c	1.5 1.75 1.3 0.8	abut	0	570
165	come	BALANGINGI SAMA	paitu	p a i t u	1 7 7 1 7	AXYBZ	PAITY	6	6.P.C 6.A.V 6.I.V 6.T.C 6.Y.V	2.0 1.5 1.3 1.75 0.8	paitu	0	572
205	come	BALANGINGI SAMA (1)	paitu	p a i t u	1 7 7 1 7	AXYBZ	PAITY	7	7.P.C 7.A.V 7.I.V 7.T.C 7.Y.V	2.0 1.5 1.3 1.75 0.8	paitu	0	572
245	come	BASQUE	etorri	e t o rr i	7 1 7 5 7	XBYBZ	ETURI	8	8.E.V 8.T.C 8.U.V 8.R.C 8.I.V	1.5 1.75 1.3 1.75 0.8	etorri	0	574
445	come	BONGGI	miataŋ	m i a t a ŋ	4 7 7 1 7 4	AXYBYN	MIATAN	14	14.M.C 14.I.V 14.A.V 14.T.C 14.A.V 14.N.c	2.0 1.5 1.3 1.75 1.3 0.8	miataŋ	0	576
565	come	BUHI	ʔabut	ʔ a b u t	1 7 1 7 1	AXBYN	HAPYT	17	17.H.C 17.A.V 17.P.C 17.Y.V 17.T.c	2.0 1.5 1.75 1.3 0.8	ʔabut	0	570
645	come	BUKIDNON BINUKID	dini	d i n i	1 7 4 7	AXBZ	TINI	19	19.T.C 19.I.V 19.N.C 19.I.V	2.0 1.5 1.75 0.8	dini	0	578
685	come	BUTUANON	kansani	k a ns a n i	1 7 4 7 4 7	AXBYBZ	KANANI	20	20.K.C 20.A.V 20.N.C 20.A.V 20.N.C 20.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kansani	0	579
725	come	CAIJIA	xu	x u	3 7	AX	GY	21	21.G.C 21.Y.V	2.0 1.5	xu	0	580
845	come	CEBUANO	anhi	a nh i	7 4 7	XBZ	ANI	24	24.A.V 24.N.C 24.I.V	1.5 1.75 0.8	anhi	0	579
885	come	CENTRAL BICOLANO	abot	a b o t	7 1 7 1	XBYN	APUT	25	25.A.V 25.P.C 25.U.V 25.T.c	1.5 1.75 1.3 0.8	abot	0	570
925	come	CENTRAL BONTOC	ali	a l i	7 5 7	XBZ	ALI	26	26.A.V 26.L.C 26.I.V	1.5 1.75 0.8	ali	0	583
965	come	CENTRAL DUSUN	rikot	r i k o t	5 7 1 7 1	AXBYN	RIKUT	27	27.R.C 27.I.V 27.K.C 27.U.V 27.T.c	2.0 1.5 1.75 1.3 0.8	rikot	0	584
1085	come	DARAGA	ʔabut	ʔ a b u t	1 7 1 7 1	AXBYN	HAPYT	30	30.H.C 30.A.V 30.P.C 30.Y.V 30.T.c	2.0 1.5 1.75 1.3 0.8	ʔabut	0	570
1165	come	DUPANINGAN AGTA	umaŋaj	u m a ŋ a j	7 4 7 4 7 6	XBYBYN	YMANAJ	32	32.Y.V 32.M.C 32.A.V 32.N.C 32.A.V 32.J.c	1.5 1.75 1.3 1.75 1.3 0.8	umaŋaj	0	586
1205	come	ENGLISH	kəm	k ə m	1 7 4	AXN	KEM	33	33.K.C 33.E.V 33.M.c	2.0 1.5 0.8	kəm	0	587
1245	come	ESKAYAN	lari	l a r i	5 7 5 7	AXBZ	LARI	34	34.L.C 34.A.V 34.R.C 34.I.V	2.0 1.5 1.75 0.8	lari	0	588
1285	come	ESTONIAN	tule	t u l e	1 7 5 7	AXBZ	TYLE	35	35.T.C 35.Y.V 35.L.C 35.E.V	2.0 1.5 1.75 0.8	tule	0	589
1325	come	FINNISH	tule	t u l e	1 7 5 7	AXBZ	TYLE	37	37.T.C 37.Y.V 37.L.C 37.E.V	2.0 1.5 1.75 0.8	tule	0	589
1365	come	FUZHOU CHINESE	li	l i	5 7	AX	LI	38	38.L.C 38.I.V	2.0 1.5	li	0	583
1445	come	HANUNOO	balik	b a l i k	1 7 5 7 1	AXBYN	PALIK	40	40.P.C 40.A.V 40.L.C 40.I.V 40.K.c	2.0 1.5 1.75 1.3 0.8	balik	0	593
1485	come	HIGAONON BINUKID	dini	d i n i	1 7 4 7	AXBZ	TINI	41	41.T.C 41.I.V 41.N.C 41.I.V	2.0 1.5 1.75 0.8	dini	0	578
1525	come	HUNGARIAN	dʒin	dʒ i n	1 7 4	AXN	TIN	43	43.T.C 43.I.V 43.N.c	2.0 1.5 0.8	dʒin	0	578
1565	come	IBALOI	kala	k a l a	1 7 5 7	AXBZ	KALA	44	44.K.C 44.A.V 44.L.C 44.A.V	2.0 1.5 1.75 0.8	kala	0	597
1605	come	IBANAG	umarani	u m a r a n i	7 4 7 5 7 4 7	XBYBYBZ	YMARANI	45	45.Y.V 45.M.C 45.A.V 45.R.C 45.A.V 45.N.C 45.I.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	umarani	0	598
1645	come	IDAAN	mosob	m o s o b	4 7 3 7 1	AXBYN	MUSUP	46	46.M.C 46.U.V 46.S.C 46.U.V 46.P.c	2.0 1.5 1.75 1.3 0.8	mosob	0	599
1805	come	ILOKANO	umaj	u m a j	7 4 7 6	XBYN	YMAJ	50	50.Y.V 50.M.C 50.A.V 50.J.c	1.5 1.75 1.3 0.8	umaj	0	571
1925	come	IRANUN	miakauma	m i a k a u m a	4 7 7 1 7 7 4 7	AXYBYYBZ	MIAKAYMA	55	55.M.C 55.I.V 55.A.V 55.K.C 55.A.V 55.Y.V 55.M.C 55.A.V	2.0 1.5 1.3 1.75 1.3 1.3 1.75 0.8	miakauma	0	603
1965	come	IRIGA	ʔabut	ʔ a b u t	1 7 1 7 1	AXBYN	HAPYT	57	57.H.C 57.A.V 57.P.C 57.Y.V 57.T.c	2.0 1.5 1.75 1.3 0.8	ʔabut	0	570
2005	come	ISNAG	umbet	u m b e t	7 4 1 7 1	XMBYN	YMPET	59	59.Y.V 59.M.c 59.P.C 59.E.V 59.T.c	1.5 1.1 1.75 1.3 0.8	umbet	0	607
2085	come	ITAWIT	umEŋ	u m æ ŋ	7 4 7 4	XBYN	YMEN	61	61.Y.V 61.M.C 61.E.V 61.N.c	1.5 1.75 1.3 0.8	umæŋ	0	608
2245	come	JAPANESE	ku	k u	1 7	AX	KY	66	66.K.C 66.Y.V	2.0 1.5	ku	0	610
2285	come	KADAZAN	mikot	m i k o t	4 7 1 7 1	AXBYN	MIKUT	67	67.M.C 67.I.V 67.K.C 67.U.V 67.T.c	2.0 1.5 1.75 1.3 0.8	mikot	0	584
2325	come	KAGAYANEN	iliŋ	i l i ŋ	7 5 7 4	XBYN	ILIN	68	68.I.V 68.L.C 68.I.V 68.N.c	1.5 1.75 1.3 0.8	iliŋ	0	612
2445	come	KALINGA LIMOS	datoŋ	d a t o ŋ	1 7 1 7 4	AXBYN	TATUN	71	71.T.C 71.A.V 71.T.C 71.U.V 71.N.c	2.0 1.5 1.75 1.3 0.8	datoŋ	0	613
2605	come	KAPAMPANGAN	dataŋ	d a t a ŋ	1 7 1 7 4	AXBYN	TATAN	76	76.T.C 76.A.V 76.T.C 76.A.V 76.N.c	2.0 1.5 1.75 1.3 0.8	dataŋ	0	613
2685	come	KOREAN	oda	o d a	7 1 7	XBZ	UTA	78	78.U.V 78.T.C 78.A.V	1.5 1.75 0.8	oda	0	616
2725	come	LEGAZPI	ʔabut	ʔ a b u t	1 7 1 7 1	AXBYN	HAPYT	79	79.H.C 79.A.V 79.P.C 79.Y.V 79.T.c	2.0 1.5 1.75 1.3 0.8	ʔabut	0	570
2765	come	LIBON	ʔabut	ʔ a b u t	1 7 1 7 1	AXBYN	HAPYT	80	80.H.C 80.A.V 80.P.C 80.Y.V 80.T.c	2.0 1.5 1.75 1.3 0.8	ʔabut	0	570
2805	come	LIVE	tulda	t u l d a	1 7 5 1 7	AXMBZ	TYLTA	82	82.T.C 82.Y.V 82.L.c 82.T.C 82.A.V	2.0 1.5 1.1 1.75 0.8	tulda	0	589
2845	come	MAGUINDANAO	aŋaj	a ŋ a j	7 4 7 6	XBYN	ANAJ	83	83.A.V 83.N.C 83.A.V 83.J.c	1.5 1.75 1.3 0.8	aŋaj	0	586
3245	come	MAPUN	pitu	p i t u	1 7 1 7	AXBZ	PITY	97	97.P.C 97.I.V 97.T.C 97.Y.V	2.0 1.5 1.75 0.8	pitu	0	572
3285	come	MARANAO	danon	d a n o n	1 7 4 7 4	AXBYN	TANUN	98	98.T.C 98.A.V 98.N.C 98.U.V 98.N.c	2.0 1.5 1.75 1.3 0.8	danon	0	623
3365	come	MASBATENYO	magdajo	m a g d a j o	4 7 1 1 7 6 7	AXMBYBZ	MAKTAJU	100	100.M.C 100.A.V 100.K.c 100.T.C 100.A.V 100.J.C 100.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	magdajo	0	624
3405	come	MINANGALI LOWER TANUDAN KALINGA	umali	u m a l i	7 4 7 5 7	XBYBZ	YMALI	101	101.Y.V 101.M.C 101.A.V 101.L.C 101.I.V	1.5 1.75 1.3 1.75 0.8	umali	0	590
3445	come	MOKSHA	sams	s a ms	3 7 4	AXN	SAM	102	102.S.C 102.A.V 102.M.c	2.0 1.5 0.8	sams	0	626
3485	come	MOLBOG	kuan	k u a n	1 7 7 4	AXYN	KYAN	103	103.K.C 103.Y.V 103.A.V 103.N.c	2.0 1.5 1.3 0.8	kuan	0	627
3565	come	MONGOLIAN	iri	i r i	7 5 7	XBZ	IRI	105	105.I.V 105.R.C 105.I.V	1.5 1.75 0.8	iri	0	628
3605	come	MORO MAGINDANAU	sia	s i a	3 7 7	AXZ	SIA	106	106.S.C 106.I.V 106.A.V	2.0 1.5 0.8	sia	0	629
3645	come	NAGA	ʔabut	ʔ a b u t	1 7 1 7 1	AXBYN	HAPYT	107	107.H.C 107.A.V 107.P.C 107.Y.V 107.T.c	2.0 1.5 1.75 1.3 0.8	ʔabut	0	570
3685	come	NORTHERN CATANDUANES	ʔabut	ʔ a b u t	1 7 1 7 1	AXBYN	HAPYT	108	108.H.C 108.A.V 108.P.C 108.Y.V 108.T.c	2.0 1.5 1.75 1.3 0.8	ʔabut	0	570
3725	come	NORTHERN SORSOGON	ʔabut	ʔ a b u t	1 7 1 7 1	AXBYN	HAPYT	109	109.H.C 109.A.V 109.P.C 109.Y.V 109.T.c	2.0 1.5 1.75 1.3 0.8	ʔabut	0	570
3765	come	OAS	ratiŋ	r a t i ŋ	5 7 1 7 4	AXBYN	RATIN	110	110.R.C 110.A.V 110.T.C 110.I.V 110.N.c	2.0 1.5 1.75 1.3 0.8	ratiŋ	0	613
3805	come	PALAWANO BATAK	muʔatkakaʔini	m u ʔ a t k a k a ʔ i n i	4 7 1 7 1 1 7 1 7 1 7 4 7	AXBYMBYBYBYBZ	MYHATKAKAHINI	111	111.M.C 111.Y.V 111.H.C 111.A.V 111.T.c 111.K.C 111.A.V 111.K.C 111.A.V 111.H.C 111.I.V 111.N.C 111.I.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	muʔatkakaʔini	0	634
3845	come	PANGASINAN	laka	l a k a	5 7 1 7	AXBZ	LAKA	112	112.L.C 112.A.V 112.K.C 112.A.V	2.0 1.5 1.75 0.8	laka	0	635
3885	come	PANGUTARAN SAMA	"t""ka"	� t � � k a �	0 1 0 0 1 7 0	AXMBCYN	0T00KA0	113	113.0.C 113.T.V 113.0.c 113.0.C 113.K.C 113.A.V 113.0.c	2.0 1.5 1.1 1.75 1.5 1.3 0.8	�t��ka�	0	636
3925	come	PANGUTARAN SAMA (1)	"t""ka"	� t � � k a �	0 1 0 0 1 7 0	AXMBCYN	0T00KA0	114	114.0.C 114.T.V 114.0.c 114.0.C 114.K.C 114.A.V 114.0.c	2.0 1.5 1.1 1.75 1.5 1.3 0.8	�t��ka�	0	636
4085	come	ROMBLOMANON 2	ʔabut	ʔ a b u t	1 7 1 7 1	AXBYN	HAPYT	119	119.H.C 119.A.V 119.P.C 119.Y.V 119.T.c	2.0 1.5 1.75 1.3 0.8	ʔabut	0	570
4325	come	SIBUTU SOUTHERN SAMA	pitu	p i t u	1 7 1 7	AXBZ	PITY	125	125.P.C 125.I.V 125.T.C 125.Y.V	2.0 1.5 1.75 0.8	pitu	0	572
4365	come	SOGODNIN BORACAY	hindon	h i n d o n	3 7 4 1 7 4	AXMBYN	HINTUN	127	127.H.C 127.I.V 127.N.c 127.T.C 127.U.V 127.N.c	2.0 1.5 1.1 1.75 1.3 0.8	hindon	0	640
4405	come	SOUTH SAAMI	boetə	b o e t ə	1 7 7 1 7	AXYBZ	PUETE	128	128.P.C 128.U.V 128.E.V 128.T.C 128.E.V	2.0 1.5 1.3 1.75 0.8	boetə	0	641
4445	come	SOUTHERN CATANDUANES	ʔabut	ʔ a b u t	1 7 1 7 1	AXBYN	HAPYT	129	129.H.C 129.A.V 129.P.C 129.Y.V 129.T.c	2.0 1.5 1.75 1.3 0.8	ʔabut	0	570
4485	come	SOUTHERN SORSOGON	ʔabut	ʔ a b u t	1 7 1 7 1	AXBYN	HAPYT	131	131.H.C 131.A.V 131.P.C 131.Y.V 131.T.c	2.0 1.5 1.75 1.3 0.8	ʔabut	0	570
4525	come	SOUTHWEST PALAWANO	atoʔ	a t o ʔ	7 1 7 1	XBYN	ATUH	132	132.A.V 132.T.C 132.U.V 132.H.c	1.5 1.75 1.3 0.8	atoʔ	0	645
4565	come	SPANISH	veni	v e n i	3 7 4 7	AXBZ	BENI	133	133.B.C 133.E.V 133.N.C 133.I.V	2.0 1.5 1.75 0.8	veni	0	646
4685	come	SURIGAONON	daliʔ	d a l i ʔ	1 7 5 7 1	AXBYN	TALIH	136	136.T.C 136.A.V 136.L.C 136.I.V 136.H.c	2.0 1.5 1.75 1.3 0.8	daliʔ	0	647
4725	come	TAGABAWA	sadun	s a d u n	3 7 1 7 4	AXBYN	SATYN	137	137.S.C 137.A.V 137.T.C 137.Y.V 137.N.c	2.0 1.5 1.75 1.3 0.8	sadun	0	648
4805	come	TAGALOG	datiŋ	d a t i ŋ	1 7 1 7 4	AXBYN	TATIN	139	139.T.C 139.A.V 139.T.C 139.I.V 139.N.c	2.0 1.5 1.75 1.3 0.8	datiŋ	0	613
4965	come	TALAANDIG BINUKID	dini	d i n i	1 7 4 7	AXBZ	TINI	143	143.T.C 143.I.V 143.N.C 143.I.V	2.0 1.5 1.75 0.8	dini	0	578
5005	come	TAMBUNAN DUSUN	rumikot	r u m i k o t	5 7 4 7 1 7 1	AXBYBYN	RYMIKUT	144	144.R.C 144.Y.V 144.M.C 144.I.V 144.K.C 144.U.V 144.T.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	rumikot	0	584
5125	come	TBOLI TAGABILI	mogow	m o g o w	4 7 1 7 6	AXBYN	MUKUW	147	147.M.C 147.U.V 147.K.C 147.U.V 147.W.c	2.0 1.5 1.75 1.3 0.8	mogow	0	652
5165	come	TIMUGON MURUT	datoŋ	d a t o ŋ	1 7 1 7 4	AXBYN	TATUN	148	148.T.C 148.A.V 148.T.C 148.U.V 148.N.c	2.0 1.5 1.75 1.3 0.8	datoŋ	0	613
5205	come	TIRURAY	aŋej	a ŋ e j	7 4 7 6	XBYN	ANEJ	149	149.A.V 149.N.C 149.E.V 149.J.c	1.5 1.75 1.3 0.8	aŋej	0	654
5245	come	TURKISH	gel	g e l	1 7 5	AXN	KEL	150	150.K.C 150.E.V 150.L.c	2.0 1.5 0.8	gel	0	655
5285	come	UGARITIC	atw	a tw	7 1	XN	AT	151	151.A.V 151.T.c	1.5 0.8	atw	0	656
5325	come	WARAY WARAY	kanhi	k a nh i	1 7 4 7	AXBZ	KANI	152	152.K.C 152.A.V 152.N.C 152.I.V	2.0 1.5 1.75 0.8	kanhi	0	579
5365	come	YAKAN	pitu	p i t u	1 7 1 7	AXBZ	PITY	153	153.P.C 153.I.V 153.T.C 153.Y.V	2.0 1.5 1.75 0.8	pitu	0	572
5485	come	IMOROD	maji	m a j i	4 7 6 7	AXBZ	MAJI	52	52.M.C 52.A.V 52.J.C 52.I.V	2.0 1.5 1.75 0.8	maji	0	601
5525	come	BABUYAN	aj	a j	7 6	XN	AJ	4	4.A.V 4.J.c	1.5 0.8	aj	0	571
5565	come	BISAYA SABAH	temuloi	t e m u l o i	1 7 4 7 5 7 7	AXBYBYZ	TEMYLUI	13	13.T.C 13.E.V 13.M.C 13.Y.V 13.L.C 13.U.V 13.I.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	temuloi	0	575
5605	come	FINALLIG	omali	o m a l i	7 4 7 5 7	XBYBZ	UMALI	36	36.U.V 36.M.C 36.A.V 36.L.C 36.I.V	1.5 1.75 1.3 1.75 0.8	omali	0	590
5645	come	HILIGAYNON	kadto	k a d t o	1 7 1 1 7	AXMBZ	KATTU	42	42.K.C 42.A.V 42.T.c 42.T.C 42.U.V	2.0 1.5 1.1 1.75 0.8	kadto	0	595
5685	come	INABAKNON	daʔito	d a ʔ i t o	1 7 1 7 1 7	AXBYBZ	TAHITU	53	53.T.C 53.A.V 53.H.C 53.I.V 53.T.C 53.U.V	2.0 1.5 1.75 1.3 1.75 0.8	daʔito	0	602
5725	come	IRARALAY IVATAN	maj	m a j	4 7 6	AXN	MAJ	56	56.M.C 56.A.V 56.J.c	2.0 1.5 0.8	maj	0	571
5765	come	ISAMORONG IVATAN	maj	m a j	4 7 6	AXN	MAJ	58	58.M.C 58.A.V 58.J.c	2.0 1.5 0.8	maj	0	571
5805	come	IVASAY IVATAN	maŋaj	m a ŋ a j	4 7 4 7 6	AXBYN	MANAJ	64	64.M.C 64.A.V 64.N.C 64.A.V 64.J.c	2.0 1.5 1.75 1.3 0.8	maŋaj	0	586
5845	come	KANKANAEY	omali	o m a l i	7 4 7 5 7	XBYBZ	UMALI	74	74.U.V 74.M.C 74.A.V 74.L.C 74.I.V	1.5 1.75 1.3 1.75 0.8	omali	0	590
5885	come	LIMOS KALINGA	dumatoŋ	d u m a t o ŋ	1 7 4 7 1 7 4	AXBYBYN	TYMATUN	81	81.T.C 81.Y.V 81.M.C 81.A.V 81.T.C 81.U.V 81.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	dumatoŋ	0	613
6165	come	SOUTHERN KALINGA	Cumatoŋ	c u m a t o ŋ	1 7 4 7 1 7 4	AXBYBYN	CYMATUN	130	130.C.C 130.Y.V 130.M.C 130.A.V 130.T.C 130.U.V 130.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	cumatoŋ	0	613
46	die	AKLANON	mataj	m a t a j	4 7 1 7 6	AXBYN	MATAJ	2	2.M.C 2.A.V 2.T.C 2.A.V 2.J.c	2.0 1.5 1.75 1.3 0.8	mataj	0	692
166	die	BALANGINGI SAMA	pataj	p a t a j	1 7 1 7 6	AXBYN	PATAJ	6	6.P.C 6.A.V 6.T.C 6.A.V 6.J.c	2.0 1.5 1.75 1.3 0.8	pataj	0	659
206	die	BALANGINGI SAMA (1)	pataj	p a t a j	1 7 1 7 6	AXBYN	PATAJ	7	7.P.C 7.A.V 7.T.C 7.A.V 7.J.c	2.0 1.5 1.75 1.3 0.8	pataj	0	659
246	die	BASQUE	hil	h i l	3 7 5	AXN	HIL	8	8.H.C 8.I.V 8.L.c	2.0 1.5 0.8	hil	0	661
446	die	BONGGI	mati	m a t i	4 7 1 7	AXBZ	MATI	14	14.M.C 14.A.V 14.T.C 14.I.V	2.0 1.5 1.75 0.8	mati	0	692
526	die	BROOKES POINT PALAWAN	patəj	p a t ə j	1 7 1 7 6	AXBYN	PATEJ	16	16.P.C 16.A.V 16.T.C 16.E.V 16.J.c	2.0 1.5 1.75 1.3 0.8	patəj	0	659
566	die	BUHI	giraʔan	g i r a ʔ a n	1 7 5 7 1 7 4	AXBYBYN	KIRAHAN	17	17.K.C 17.I.V 17.R.C 17.A.V 17.H.C 17.A.V 17.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	giraʔan	0	665
606	die	BUHINON ALBAY BICOLANO	gəraʔan	g ə r a ʔ a n	1 7 5 7 1 7 4	AXBYBYN	KERAHAN	18	18.K.C 18.E.V 18.R.C 18.A.V 18.H.C 18.A.V 18.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	gəraʔan	0	665
646	die	BUKIDNON BINUKID	minataj	m i n a t a j	4 7 4 7 1 7 6	AXBYBYN	MINATAJ	19	19.M.C 19.I.V 19.N.C 19.A.V 19.T.C 19.A.V 19.J.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	minataj	0	692
686	die	BUTUANON	pataj	p a t a j	1 7 1 7 6	AXBYN	PATAJ	20	20.P.C 20.A.V 20.T.C 20.A.V 20.J.c	2.0 1.5 1.75 1.3 0.8	pataj	0	659
726	die	CAIJIA	sr	s r	3 5	AC	SR	21	21.S.C 21.R.C	2.0 1.5	sr	0	669
766	die	CANIPAAN PALAWAN	patəj	p a t ə j	1 7 1 7 6	AXBYN	PATEJ	22	22.P.C 22.A.V 22.T.C 22.E.V 22.J.c	2.0 1.5 1.75 1.3 0.8	patəj	0	659
806	die	CASIGURAN NEGRITO	mate	m a t e	4 7 1 7	AXBZ	MATE	23	23.M.C 23.A.V 23.T.C 23.E.V	2.0 1.5 1.75 0.8	mate	0	692
846	die	CEBUANO	mataj	m a t a j	4 7 1 7 6	AXBYN	MATAJ	24	24.M.C 24.A.V 24.T.C 24.A.V 24.J.c	2.0 1.5 1.75 1.3 0.8	mataj	0	692
886	die	CENTRAL BICOLANO	pakagadan	p a k a g a d a n	1 7 1 7 1 7 1 7 4	AXBYBYBYN	PAKAKATAN	25	25.P.C 25.A.V 25.K.C 25.A.V 25.K.C 25.A.V 25.T.C 25.A.V 25.N.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	pakagadan	0	673
926	die	CENTRAL BONTOC	matəj	m a t ə j	4 7 1 7 6	AXBYN	MATEJ	26	26.M.C 26.A.V 26.T.C 26.E.V 26.J.c	2.0 1.5 1.75 1.3 0.8	matəj	0	692
966	die	CENTRAL DUSUN	patai	p a t a i	1 7 1 7 7	AXBYZ	PATAI	27	27.P.C 27.A.V 27.T.C 27.A.V 27.I.V	2.0 1.5 1.75 1.3 0.8	patai	0	675
1006	die	CENTRAL TAGBANWA	pataj	p a t a j	1 7 1 7 6	AXBYN	PATAJ	28	28.P.C 28.A.V 28.T.C 28.A.V 28.J.c	2.0 1.5 1.75 1.3 0.8	pataj	0	659
1086	die	DARAGA	giran	g i r a n	1 7 5 7 4	AXBYN	KIRAN	30	30.K.C 30.I.V 30.R.C 30.A.V 30.N.c	2.0 1.5 1.75 1.3 0.8	giran	0	665
1166	die	DUPANINGAN AGTA	malugulug	m a l u g u l u g	4 7 5 7 1 7 5 7 1	AXBYBYBYN	MALYKYLYK	32	32.M.C 32.A.V 32.L.C 32.Y.V 32.K.C 32.Y.V 32.L.C 32.Y.V 32.K.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	malugulug	0	678
1206	die	ENGLISH	dEi	d æ i	1 7 7	AXZ	TEI	33	33.T.C 33.E.V 33.I.V	2.0 1.5 0.8	dæi	0	679
1246	die	ESKAYAN	modowati	m o d o w a t i	4 7 1 7 6 7 1 7	AXBYBYBZ	MUTUWATI	34	34.M.C 34.U.V 34.T.C 34.U.V 34.W.C 34.A.V 34.T.C 34.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	modowati	0	680
1286	die	ESTONIAN	sure	s u r e	3 7 5 7	AXBZ	SYRE	35	35.S.C 35.Y.V 35.R.C 35.E.V	2.0 1.5 1.75 0.8	sure	0	681
1326	die	FINNISH	kuole	k u o l e	1 7 7 5 7	AXYBZ	KYULE	37	37.K.C 37.Y.V 37.U.V 37.L.C 37.E.V	2.0 1.5 1.3 1.75 0.8	kuole	0	683
1366	die	FUZHOU CHINESE	8i	i	7	X	I	38	38.I.V	1.5	i	0	684
1446	die	HANUNOO	mataj	m a t a j	4 7 1 7 6	AXBYN	MATAJ	40	40.M.C 40.A.V 40.T.C 40.A.V 40.J.c	2.0 1.5 1.75 1.3 0.8	mataj	0	692
1486	die	HIGAONON BINUKID	minataj	m i n a t a j	4 7 4 7 1 7 6	AXBYBYN	MINATAJ	41	41.M.C 41.I.V 41.N.C 41.A.V 41.T.C 41.A.V 41.J.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	minataj	0	692
1526	die	HUNGARIAN	hal	h a l	3 7 5	AXN	HAL	43	43.H.C 43.A.V 43.L.c	2.0 1.5 0.8	hal	0	688
1566	die	IBALOI	metej	m e t e j	4 7 1 7 6	AXBYN	METEJ	44	44.M.C 44.E.V 44.T.C 44.E.V 44.J.c	2.0 1.5 1.75 1.3 0.8	metej	0	692
1606	die	IBANAG	mataj	m a t a j	4 7 1 7 6	AXBYN	MATAJ	45	45.M.C 45.A.V 45.T.C 45.A.V 45.J.c	2.0 1.5 1.75 1.3 0.8	mataj	0	692
1646	die	IDAAN	mataj	m a t a j	4 7 1 7 6	AXBYN	MATAJ	46	46.M.C 46.A.V 46.T.C 46.A.V 46.J.c	2.0 1.5 1.75 1.3 0.8	mataj	0	692
1806	die	ILOKANO	mataj	m a t a j	4 7 1 7 6	AXBYN	MATAJ	50	50.M.C 50.A.V 50.T.C 50.A.V 50.J.c	2.0 1.5 1.75 1.3 0.8	mataj	0	692
1926	die	IRANUN	miatai	m i a t a i	4 7 7 1 7 7	AXYBYZ	MIATAI	55	55.M.C 55.I.V 55.A.V 55.T.C 55.A.V 55.I.V	2.0 1.5 1.3 1.75 1.3 0.8	miatai	0	662
1966	die	IRIGA	giraʔan	g i r a ʔ a n	1 7 5 7 1 7 4	AXBYBYN	KIRAHAN	57	57.K.C 57.I.V 57.R.C 57.A.V 57.H.C 57.A.V 57.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	giraʔan	0	665
2006	die	ISNAG	nataj	n a t a j	4 7 1 7 6	AXBYN	NATAJ	59	59.N.C 59.A.V 59.T.C 59.A.V 59.J.c	2.0 1.5 1.75 1.3 0.8	nataj	0	659
2086	die	ITAWIT	metEj	m e t æ j	4 7 1 7 6	AXBYN	METEJ	61	61.M.C 61.E.V 61.T.C 61.E.V 61.J.c	2.0 1.5 1.75 1.3 0.8	metæj	0	692
2246	die	JAPANESE	Sinu	s i n u	3 7 4 7	AXBZ	SINY	66	66.S.C 66.I.V 66.N.C 66.Y.V	2.0 1.5 1.75 0.8	sinu	0	702
