ID,CONCEPT,DOCULECT,FORM,TOKENS,SONARS,PROSTRINGS,CLASSES,LANGID,NUMBERS,WEIGHTS,IPA,DUPLICATES,COGNATES
1666,one,IDAAN,saʔ,s a ʔ,3 7 1,AXN,SAH,46.0,46.S.C 46.A.V 46.H.c,2.0 1.5 0.8,saʔ,0.0,3411.0
1706,one,IFUGAO AMGANAD,oha,o h a,7 3 7,XBZ,UHA,47.0,47.U.V 47.H.C 47.A.V,1.5 1.75 0.8,oha,0.0,3360.0
1746,one,IFUGAO BATAD,goha,g o h a,1 7 3 7,AXBZ,KUHA,48.0,48.K.C 48.U.V 48.H.C 48.A.V,2.0 1.5 1.75 0.8,goha,0.0,3360.0
1786,one,IFUGAO BAYNINAN,goha,g o h a,1 7 3 7,AXBZ,KUHA,49.0,49.K.C 49.U.V 49.H.C 49.A.V,2.0 1.5 1.75 0.8,goha,0.0,3360.0
1826,one,ILOKANO,masa,m a s a,4 7 3 7,AXBZ,MASA,50.0,50.M.C 50.A.V 50.S.C 50.A.V,2.0 1.5 1.75 0.8,masa,0.0,3363.0
1866,one,ILONGOT KAKIDUGEN,sit,s i t,3 7 1,AXN,SIT,51.0,51.S.C 51.I.V 51.T.c,2.0 1.5 0.8,sit,0.0,3364.0
1906,one,INIBALOI,sakəj,s a k ə j,3 7 1 7 6,AXBYN,SAKEJ,54.0,54.S.C 54.A.V 54.K.C 54.E.V 54.J.c,2.0 1.5 1.75 1.3 0.8,sakəj,0.0,3366.0
1946,one,IRANUN,isa,i s a,7 3 7,XBZ,ISA,55.0,55.I.V 55.S.C 55.A.V,1.5 1.75 0.8,isa,0.0,3325.0
1986,one,IRIGA,ʔisad,ʔ i s a d,1 7 3 7 1,AXBYN,HISAT,57.0,57.H.C 57.I.V 57.S.C 57.A.V 57.T.c,2.0 1.5 1.75 1.3 0.8,ʔisad,0.0,3331.0
2026,one,ISNAG,isa,i s a,7 3 7,XBZ,ISA,59.0,59.I.V 59.S.C 59.A.V,1.5 1.75 0.8,isa,0.0,3325.0
2066,one,ISNEG,isa,i s a,7 3 7,XBZ,ISA,60.0,60.I.V 60.S.C 60.A.V,1.5 1.75 0.8,isa,0.0,3325.0
2106,one,ITAWIT,isE,i s æ,7 3 7,XBZ,ISE,61.0,61.I.V 61.S.C 61.E.V,1.5 1.75 0.8,isæ,0.0,3411.0
