fid,iid,father,mother,sex,phenotype,population,matched,latitude,longitude
Yakan,YK-15,0,0,0,-9,Yakan,True,6.65,122.1333
Yakan,YK-16,0,0,0,-9,Yakan,True,6.65,122.1333
Yakan,YK-17,0,0,0,-9,Yakan,True,6.65,122.1333
Yakan,YK-18,0,0,0,-9,Yakan,True,6.65,122.1333
Yakan,YK-19,0,0,0,-9,Yakan,True,6.65,122.1333
Yogad,Yo-01,0,0,0,-9,Yogad,True,16.7042,121.6772
Yogad,Yo-03,0,0,0,-9,Yogad,True,16.7042,121.6772
Yogad,Yo-04,0,0,0,-9,Yogad,True,16.7042,121.6772
Yogad,Yo-05,0,0,0,-9,Yogad,True,16.7042,121.6772
Yogad,Yo-06,0,0,0,-9,Yogad,True,16.7042,121.6772
Yogad,Yo-09,0,0,0,-9,Yogad,True,16.7042,121.6772
Yogad,Yo-10,0,0,0,-9,Yogad,True,16.7042,121.6772
Yogad,Yo-15,0,0,0,-9,Yogad,True,16.7042,121.6772
Yogad,Yo-16,0,0,0,-9,Yogad,True,16.7042,121.6772
Yogad,Yo-20,0,0,0,-9,Yogad,True,16.7042,121.6772
